form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19457273,,,COM,Monica Alonzo for Dallas,,,,,,PO Box 4126,,Dallas,TX,75208,,,2023-03-02,2500.00,0.00,Non-Federal Contribution,011,,,,Alonzo,Monica,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19469554,,,COM,Zwicker for Senate,,,,,,PO Box 16,,Kingston,NJ,08528,,,2023-03-07,5000.00,0.00,Non-Federal Contribution,011,,,,Zwicker,Andrew,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19478675,,,PTY,A Better Wisconsin Together Political Fund,,,,,,6516 Monona Drive,#244,Madison,WI,53716,,,2023-03-10,40000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19483413,,,PTY,Democratic Party of Wisconsin State,,,,,,PO Box 1686,,Madison,WI,53701,,,2023-03-13,12000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19483414,,,PTY,Democratic Party of WI - Segregated Fund,,,,,,PO Box 1686,,Madison,WI,53701,,,2023-03-13,12000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19483748,,,PTY,Missouri WIN,,,,,,PO Box 390,,Eureka,MO,63025,,,2023-03-14,10000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19483877,,,COM,Jeff Brown for Mayor,,,,,,1500 Chestnut Street,Suite 2-1288,Philadelphia,PA,19102,,,2023-03-15,12500.00,0.00,Non-Federal Contribution,011,,,,Brown,Jeff,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19483879,,,COM,For A Better Philadelphia PAC,,,,,,614 S. 4th Street,Box 334,Philadelphia,PA,19147,,,2023-03-15,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19484109,,,COM,Friends of Matt Joseph,,,,,,443 E. 6th Street,,Dayton,OH,45402,,,2023-03-16,500.00,0.00,Non-Federal Contribution,011,,,,Joseph,Matt,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19484110,,,COM,Citizens for Chris Shaw,,,,,,3826 Cordell Drive,,Kittering,OH,45439,,,2023-03-16,500.00,0.00,Non-Federal Contribution,011,,,,Shaw,Chris,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19484111,,,COM,Keep Keith Auditor Committee,,,,,,241 Topton Drive,,Vandalia,OH,45377,,,2023-03-16,500.00,0.00,Non-Federal Contribution,011,,,,Keith,Karl,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19484117,,,COM,Citizens for Scott Noonan,,,,,,1118 Hugo Street,,Maumee,OH,43537,,,2023-03-16,250.00,0.00,Non-Federal Contribution,011,,,,Noonan,Scott,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19484118,,,COM,Dylan Liddle for Lawrenceburg City Council - District 2,,,,,,235 W. Center Street,,Lawrenceburg,IN,47025,,,2023-03-16,250.00,0.00,Non-Federal Contribution,011,,,,Liddle,Dylan,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19484119,,,PTY,Montgomery County Democratic Party,,,,,,313 S. Jefferson Street,Suite 102,Dayton,OH,45402,,,2023-03-16,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19484120,,,PTY,Hamilton County Democratic Party,,,,,,6109 Webbland Place,,Cincinnati,OH,45213,,,2023-03-16,3000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19484121,,,COM,Hydee Feldstein Soto for City Attorney,,,,,,16663 Ventura Boulevard,Suite 1008,Encino,CA,91436,,,2023-03-16,1500.00,0.00,Non-Federal Contribution,011,,,,Feldstein Soto,Hydee,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19485387,,,COM,Nancy Day-Achauer for Columbus,,,,,,222 E. Town Street,Ste. 2W,Columbus,OH,43215,,,2023-03-21,2000.00,0.00,Non-Federal Contribution,011,,,,Day-Achauer,Nancy,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19494160,,,PTY,Working Californians Research Fund,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2023-03-24,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
