form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00024752,SB23.33972,,,CCM,ADAM SMITH FOR CONGRESS,,,,,,2620 174TH AVENUE NE,,REDMOND,WA,98052,G2024,,2024-09-17,5000.00,,,,C00304709,,,,,,,,H,WA,09,,,,,,,,
SB23,C00024752,SB23.33969,,,CCM,BARRAGAN FOR CONGRESS,,,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,G2024,,2024-09-12,5000.00,,,,C00577353,,,,,,,,H,CA,44,,,,,,,,
SB23,C00024752,SB23.33973,,,PAC,CACHE PAC,,,,,,6129 LONG MEADOW ROAD,,MCLEAN,VA,22101,,,2024-09-24,5000.00,,,,C00831545,,,,,,,,,,,,,,,,,,
SB23,C00024752,SB23.33967,,,PAC,CITIZENS FOR BOYLE,,,,,,1701 16TH ST NW,#121,WASHINGTON,DC,20009,G2024,,2024-09-16,2500.00,,,,C00543363,,,,,,,,,,,,,,,,,,
SB23,C00024752,SB23.33966,,,CCM,COURTNEY FOR CONGRESS,,,,,,PO BOX 1372,,VERNON,CT,06066,G2024,,2024-09-12,5000.00,,,,C00410233,,,,,,,,H,CT,02,,,,,,,,
SB23,C00024752,SB23.33964,,,PAC,FRESHMAN PROTECTION PAC,,,,,,65 PINE AVENUE,#348,LONG BEACH,CA,90802,,,2024-09-12,5000.00,,,,C00823773,,,,,,,,,,,,,,,,,,
SB23,C00024752,SB23.33851,,,CCM,FRIENDS OF DICK DURBIN COMMITTEE,,,,,,PO BOX 1949,,SPRINGFIELD,IL,62705,G2024,,2024-09-10,2500.00,,,,C00148999,,,,,,,,S,IL,00,,,,,,,,
SB23,C00024752,SB23.33962,,,PAC,HUFFMAN FOR CONGRESS,,,,,,P.O. BOX 664,,PETALUMA,CA,94953,G2024,,2024-09-12,5000.00,,,,C00536680,,,,,,,,,,,,,,,,,,
SB23,C00024752,SB23.33970,,,PAC,MARK DESAULNIER FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE,UNIT 15180,WASINGTON,DC,20003,G2024,,2024-09-12,2500.00,,,,C00554709,,,,,,,,,,,,,,,,,,
SB23,C00024752,SB23.33975,,,PAC,MIKE JOHNSON FOR LOUISIANA,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,G2024,,2024-09-30,5000.00,,,,C00608695,,,,,,,,,,,,,,,,,,
SB23,C00024752,SB23.33977,,,PAC,ROBERT GARCIA FOR CONGRESS,,,,,,65 PINE AVE,#348,LONG BEACH,CA,90802,G2024,,2024-09-30,5000.00,,,,C00797795,,,,,,,,,,,,,,,,,,
SB23,C00024752,SB23.33852,,,CCM,ROB WITTMAN FOR CONGRESS,,,,,,PO BOX 3770,,OAKTON,VA,22124,G2024,,2024-09-09,5000.00,,,,C00441014,,,,,,,,H,VA,01,,,,,,,,
SB23,C00024752,SB23.33850,,,CCM,SCALISE FOR CONGRESS,,,,,,PO  BOX 23219,,JEFFERSON,LA,70183,G2024,,2024-09-10,5000.00,,,,C00394957,,,,,,,,H,LA,01,,,,,,,,
