form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00684530,500192778,,,ORG,Blueprint Interactive,,,,,,1730 Rhode Island Ave NW,Ste 1014,Washington,DC,200363112,,,2024-10-03,92500.00,0.00,Advance Payment for Digital Ads,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192779,,,ORG,Blueprint Interactive,,,,,,1730 Rhode Island Ave NW,Ste 1014,Washington,DC,200363112,,,2024-10-03,7500.00,0.00,Digital Advertising Services - No Express Advocacy,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500198511,,,ORG,Blueprint Interactive,,,,,,1730 Rhode Island Ave NW,Ste 1014,Washington,DC,200363112,,,2024-10-03,-106166.68,0.00,"Draw Down Against Advance Payment for Digital Advertising, See Sched. E",,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192784,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2024-10-08,1774.95,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192787,,,ORG,Line Break Media,,,,,,2345 A University Ave W,,Saint Paul,MN,551141603,,,2024-10-15,7992.81,0.00,Video Production Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192785,,,ORG,Petersen Professionals PC,,,,,,4915 W 35th St,,Minneapolis,MN,554162643,,,2024-10-08,390.00,0.00,Accounting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192765,,,ORG,"Pivot Group, Inc.",,,,,,1100 15th St NW,Fl 4,Washington,DC,200051707,,,2024-10-01,1080.00,0.00,Direct Mail Services - No Express Advocacy,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192770,,,ORG,"Pivot Group, Inc.",,,,,,1100 15th St NW,Fl 4,Washington,DC,200051707,,,2024-10-01,3114.37,0.00,Advance Payment for Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192771,,,ORG,"Pivot Group, Inc.",,,,,,1100 15th St NW,Fl 4,Washington,DC,200051707,,,2024-10-03,46951.74,0.00,Direct Mail Services - No Express Advocacy,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192764,,,ORG,"Pivot Group, Inc.",,,,,,1100 15th St NW,Fl 4,Washington,DC,200051707,,,2024-10-16,78409.08,0.00,Direct Mail Services - No Express Advocacy,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192774,,,ORG,"Pivot Group, Inc.",,,,,,1100 15th St NW,Fl 4,Washington,DC,200051707,,,2024-10-16,72806.73,0.00,Advance Payment for Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,28149314I,28149314,SA11C,PAC,Planned Parenthood Votes,,,,,,123 William St,,New York,NY,100383804,,,2024-10-16,455.43,0.00,Staff Time,,C00489799,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00684530,500192788,,,ORG,Stones' Phones,,,,,,41750 Rancho Las Palmas Dr,Ste E,Rancho Mirage,CA,922705511,,,2024-10-16,3000.00,0.00,Voter Outreach Calls - No Express Advocacy,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192791,,,ORG,Stones' Phones,,,,,,41750 Rancho Las Palmas Dr,Ste E,Rancho Mirage,CA,922705511,,,2024-10-16,47011.24,0.00,Advance Payment for Voter Outreach Calls,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192781,,,ORG,Sunrise Bank,,,,,,2171 University Ave W,,Saint Paul,MN,551141611,,,2024-10-03,50.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00684530,500192782,,,ORG,Sunrise Bank,,,,,,2171 University Ave W,,Saint Paul,MN,551141611,,,2024-10-16,50.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
