form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00880062,500153793,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-10-06,1794.71,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153794,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-10-13,2348.71,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153795,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-10-16,3414.31,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153768,,,ORG,Mothership Strategies,,,,,,4315 50Th St NW,Ste # 100,Washington,DC,200164369,,,2024-10-03,83889.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153769,,,ORG,Mothership Strategies,,,,,,4315 50Th St NW,Ste # 100,Washington,DC,200164369,,,2024-10-03,100000.00,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153770,,,ORG,Mothership Strategies,,,,,,4315 50Th St NW,Ste # 100,Washington,DC,200164369,,,2024-10-03,25000.00,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153771,,,ORG,Mothership Strategies,,,,,,4315 50Th St NW,Ste # 100,Washington,DC,200164369,,,2024-10-03,14587.72,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153775,,,ORG,"NGP Van, Inc.",,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-10-03,106.00,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153778,,,ORG,"Olson Remcho, LLP",,,,,,555 Capitol Mall,Ste 400,Sacramento,CA,958144503,,,2024-10-15,893.00,0.00,Legal Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00880062,500153780,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2024-10-16,4000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
