form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00632133,500253950,,,ORG,2050 Advisors LLC,,,,,,2704 Woodley Pl NW,,Washington,DC,200081517,,,2024-05-15,1000.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221768,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-01,1.00,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221770,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-01,0.95,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221772,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-01,15.68,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221913,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-07,0.99,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221914,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-07,10.90,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221916,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-07,1.12,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221917,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-07,25.75,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221918,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-07,1.98,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500221924,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-14,26.85,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
