form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00843714,SB29.5773,,,ORG,Binnall Law Group,,,,,,717 King Street,Suite 200,Alexandria,VA,22314,P2024,,2024-04-02,627.00,,Non-Contributory Account Disbursement/Lega Feesl,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5835,,,ORG,Binnall Law Group,,,,,,717 King Street,Suite 200,Alexandria,VA,22314,P2024,,2024-05-28,1370.00,,Non-Contributory Account Dispersement/Lega Feesl,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5858,,,ORG,Binnall Law Group,,,,,,717 King Street,Suite 200,Alexandria,VA,22314,P2024,,2024-06-21,1147.50,,Non-Contributory Account Dispersement/Lega Fees,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5785,,,ORG,Coalition of Leaders United,,,,,,5941 Saint Moritz Drive,,Richmond,VA,23224,P2024,,2024-04-19,10000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5817,,,ORG,Coalition of Leaders United,,,,,,5941 Saint Moritz Drive,,Richmond,VA,23224,P2024,,2024-05-09,20000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5842,,,ORG,Coalition of Leaders United,,,,,,5941 Saint Moritz Drive,,Richmond,VA,23224,P2024,,2024-06-07,10000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5860,,,ORG,Do It For James Foundation,,,,,,PO Box 2128,,Streetsboro,OH,44241,P2024,,2024-06-20,10000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5782,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,P2024,,2024-04-05,1065.90,,Non-Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5819,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,P2024,,2024-04-05,438.60,,Contributory Account Dispersement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5814,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,P2024,,2024-04-23,915.45,,Non-Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5841,,,ORG,FEC InFusion,,,,,,401 S. County Rd.,#3495,Palm Beach,FL,33480,P2024,,2024-05-28,668.10,,Non-Contributory Account Disbursement/Reporting & Compliance,001,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
SB29,C00843714,SB29.5837,,,ORG,Spartan Sword,,,,,,8316 W. Boulevard Dr.,,Alexandria,VA,22308,P2024,,2024-05-29,50000.00,,Non-Contributory Account Disbursement/Donation,012,C00843714,Fight Like A Flynn,,,,,,,,,,,,,,,,,
