form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00432252,48394903,,,PAC,American Bankers Association PAC,,,,,,"1333 NEW HAMPSHIRE AVENUE, NW",SUITE 700,Washington,DC,20036,,,2023-01-25,5000.00,0.00,Contribution,011,C00004275,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394904,,,PAC,Blue Dog Political Action Committee,,,,,,PO Box 83142,,Gaithersburg,MD,20883,,,2023-01-25,5000.00,0.00,Contribution,011,C00305318,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394905,,,PAC,Bank Policy Institute PAC,,,,,,"1300 I STREET, N.W.",SUITE 1100,Washington,DC,20005,,,2023-01-25,5000.00,0.00,Contribution,011,C00193177,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394906,,,CCM,Britt For Alabama Inc,,,,,,3147 Thomas Avenue,,Montgomery,AL,36106,P2028,,2023-01-25,5000.00,0.00,Contribution,011,C00781443,Britt For Alabama Inc,S2AL00145,Britt,Katie,,Sen.,,S,AL,,,,,,,,,Contribution
SB23,C00432252,48394907,,,PAC,The Consumer Bankers Association Political Action Committee,,,,,,"1225 NEW YORK AVENUE, NW",SUITE 1100,Washington,DC,20005,,,2023-01-25,5000.00,0.00,Contribution,011,C00035535,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394908,,,PAC,Congressional Black Caucus PAC,,,,,,PO BOX 33079,,Washington,DC,20033,,,2023-01-25,5000.00,0.00,Contribution,011,C00147512,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394909,,,PAC,CHC Bold PAC,,,,,,PO Box 33079,,Washington,DC,20033,,,2023-01-25,5000.00,0.00,Contribution,011,C00365536,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394910,,,CCM,Davidson For Congress,,,,,,PO Box 518,,Troy,OH,45373,P2024,,2023-01-25,2500.00,0.00,Contribution,011,C00600718,Davidson For Congress,H6OH08315,Davidson,Warren,,Rep.,,H,OH,08,,,,,,,,Contribution
SB23,C00432252,48394911,,,PAC,Mortgage Bankers Association PAC (MORPAC),,,,,,"1919 M Street, NW",5th Floor,Washington,DC,20036,,,2023-01-25,5000.00,0.00,Contribution,011,C00004812,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394912,,,PAC,Moderate Democrats PAC,,,,,,PO Box 70179,,Washington,DC,20024,,,2023-01-25,5000.00,0.00,Contribution,011,C00436022,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394913,,,PAC,New Democrat Coalition Action Fund,,,,,,233 Pennsylvania Ave SE,,Washington,DC,20003,,,2023-01-25,5000.00,0.00,Contribution,011,C00409730,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394914,,,CCM,Scalise For Congress,,,,,,PO Box 23219,,Jefferson,LA,70183,P2024,,2023-01-25,2500.00,0.00,Contribution,011,C00394957,Scalise For Congress,H0LA01087,Scalise,Steve,,Rep.,,H,LA,01,,,,,,,,Contribution
SB23,C00432252,48394915,,,CCM,Tim Scott For Senate,,,,,,1405 Ashley River Rd,,Charleston,SC,294075305,P2028,,2023-01-25,5000.00,0.00,Contribution,011,C00540302,Tim Scott For Senate,S4SC00240,Scott,Tim,,Sen.,,S,SC,,,,,,,,,Contribution
SB23,C00432252,48394916,,,PAC,Tomorrow is Meaningful PAC,,,,,,1409 Ashley River Rd,,Charleston,SC,29407,,,2023-01-25,5000.00,0.00,Contribution,011,C00495887,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394917,,,PAC,Team Blue PAC,,,,,,660 PENNSYLVANIA AVE SE,Suite 202,Washington,DC,20003,,,2023-01-25,5000.00,0.00,Contribution,011,C00780411,,,,,,,,,,,,,,,,,,Contribution
SB23,C00432252,48394919,,,PAC,Value In Electing Women Political Action Committee,,,,,,228 S. Washington St,STE 115,Alexandria,VA,22314,,,2023-01-25,5000.00,0.00,Contribution,011,C00327189,,,,,,,,,,,,,,,,,,Contribution
