form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00011114,500029451,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-01,74.85,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029452,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-02,52.06,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029453,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-03,27.56,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029454,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-06,23.24,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029455,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-07,18.65,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029456,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-08,28.53,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029457,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-09,12.25,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029458,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-10,10.83,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029459,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-13,12.71,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029460,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-14,6.36,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029461,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-15,18.49,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029462,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-16,5.80,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029463,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-17,7.53,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029464,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-20,10.04,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029465,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-21,5.69,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029466,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-22,33.90,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029467,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-23,19.53,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029468,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-24,21.69,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029469,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-28,11.67,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029470,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-29,9.91,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029471,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-30,30.42,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029472,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-05-31,48.64,0.00,Service Charge,001,,,,,,,,,,,,,,,,,,,
SB21B,C00011114,500029135,,,ORG,UnionWare,,,,,,P.O. Box 930473,,Atlanta,GA,311930473,,,2024-05-09,767.07,0.00,Merchant Service Charge,001,,,,,,,,,,,,,,,,,,,
