form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00235739,B873047,,,PAC,Mississippi House Leadership Fund,,,,,,PO Box 691,,Kosciuko,MS,39090,O2024,Not Applicable,2024-05-14,2500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00235739,B871248,,,CCM,David Bedey for State House,,,,,,PO Box 692,,Missoula,MT,59840,P2024,,2024-05-03,250.00,,P-2024 State House 86 MT,011,,,,Bedey,David,,,,H,MT,86,,,,,,,,
SB29,C00235739,B871251,,,CCM,Committee to Elect Bertoglio,,,,,,P.O. Box 294,,Clancy,MT,59634,P2024,,2024-05-03,250.00,,P-2024 State House 75 MT,011,,,,Bertoglio,Marta,,,,H,MT,75,,,,,,,,
SB29,C00235739,B871245,,,CCM,Larry Brewster for State House,,,,,,1216 Babcock Blvd,,Billings,MT,59105,P2024,,2024-05-03,250.00,,P-2024 State House 43 MT,011,,,,Brewster,Larry,,,,H,MT,43,,,,,,,,
SB29,C00235739,B871247,,,CCM,Tony Brockman for House District 8,,,,,,PO Box 10016,,Kalispell,MT,59904,P2024,,2024-05-03,250.00,,P-2024 State House 8 MT,011,,,,Brockman,Tony,,,,H,MT,08,,,,,,,,
SB29,C00235739,B871242,,,CCM,Sherry Essmann for House,,,,,,P.O. Box 80945,,Billings,MT,59101,P2024,,2024-05-03,250.00,,P-2024 State House 49 MT,011,,,,Essmann,Sherry,,,,H,MT,49,,,,,,,,
SB29,C00235739,B871250,,,CCM,John Fitzpatrick for House,,,,,,87 Cottage Lane,,Anaconda,MT,59711,P2024,,2024-05-03,250.00,,P-2024 State House 76 MT,011,,,,Fitzpatrick,John,,,,H,MT,76,,,,,,,,
SB29,C00235739,B871241,,,CCM,Committee to Elect Donovan Hawk,,,,,,P.O. Box 3791,,Butte,MT,59702,P2024,,2024-05-03,250.00,,P-2024 State House 72 MT,011,,,,Hawk,Donavon,,,,H,MT,72,,,,,,,,
SB29,C00235739,B871249,,,CCM,Jonathan Karlen for State House,,,,,,P.O. Box 2960,,Missoula,MT,59806,P2024,,2024-05-03,250.00,,P-2024 State House 98 MT,011,,,,Karlen,Jonathan,,,,H,MT,98,,,,,,,,
SB29,C00235739,B871243,,,CCM,Jennifer Lynch for State House,,,,,,1312 Hobson Avenue,,Butte,MT,59701,P2024,,2024-05-03,250.00,,P-2024 State House 73 MT,011,,,,Lynch,Jennifer,,,,H,MT,73,,,,,,,,
SB29,C00235739,B871237,,,CCM,Committee to Elect McGillvray,,,,,,5346 Dovetail Avenue,,Billings,MT,59106,P2024,,2024-05-03,300.00,,P-2024 State Senate 26 MT,011,,,,McGillvray,Tom,V,,,S,MT,26,,,,,,,,
SB29,C00235739,B871244,,,CCM,Committee to Elect Nicol,,,,,,P.O. Box 20692,,Billings,MT,59104,P2024,,2024-05-03,250.00,,P-2024 State House 53 MT,011,,,,Nicol,Nelly,,,,H,MT,53,,,,,,,,
SB29,C00235739,B871239,,,CCM,Committee to Elect George Nikolakakos,,,,,,5112 4th Ave. North #9,,Great Falls,MT,59405,P2024,,2024-05-03,250.00,,P-2024 State House 22 MT,011,,,,Nikolakakos,George,,,,H,MT,22,,,,,,,,
SB29,C00235739,B871246,,,CCM,Courtenay for Kalispell HD7,,,,,,PO Box 8315,,Kalispell,MT,59904,P2024,,2024-05-03,250.00,,P-2024 State House 7 MT,011,,,,Sprunger,Courtenay,,,,H,MT,07,,,,,,,,
SB29,C00235739,B871240,,,CCM,Committee to Elect Wirth,,,,,,2020 Chevalier Dr,,Wolf Creek,MT,59596,P2024,,2024-05-03,250.00,,P-2024 State House 17 MT,011,,,,Wirth,Zack,,,,H,MT,17,,,,,,,,
SB29,C00235739,B871238,,,CCM,Mike Yakawich for State Senate,,,,,,P.O. Box 32004,,Billings,MT,59107,P2024,,2024-05-03,300.00,,P-2024 State Senate 24 MT,011,,,,Yakawich,Mike,,,,S,MT,24,,,,,,,,
SB29,C00235739,B871266,,,CCM,Anderson for ND House,,,,,,PO Box 604,,Crosby,ND,58730,P2024,,2024-05-03,200.00,,P-2024 State House District 2 ND,011,,,,Anderson,Bert,,,,H,ND, ,,,,,,,,
SB29,C00235739,B871295,,,CCM,Beltz20,,,,,,PO Box 218,,Hillsboro,ND,58045,P2024,,2024-05-03,350.00,,P-2024 State House 20 ND,011,,,,Beltz,Michael,,,,H,ND,20,,,,,,,,
SB29,C00235739,B871264,,,CCM,Mike Berg for ND House,,,,,,9540 Island Rd,,Bismarck,ND,58503,P2024,,2024-05-03,300.00,,P-2024 State House 08 ND,011,,,,Berg,Mike,,,,H,ND,08,,,,,,,,
SB29,C00235739,B871277,,,CCM,Committee to Elect Glenn Bosch,,,,,,3613 Mayflower Circle,,Bismarck,ND,58504,P2024,,2024-05-03,350.00,,P-2024 State House 30 ND,011,,,,Bosch,Glenn,,,,H,ND,30,,,,,,,,
SB29,C00235739,B871268,,,CCM,Friends of Joshua Boschee,,,,,,517 1st St N,,Fargo,ND,58102,P2024,,2024-05-03,300.00,,P-2024 State House District 44 ND,011,,,,Boschee,Joshue,,,,H,ND, ,,,,,,,,
SB29,C00235739,B871262,,,CCM,Friends of Ryan Braunberger,,,,,,4924 Amber Valley Parkway #307,,Fargo,ND,58104,P2024,,2024-05-03,100.00,,P-2024 State Senate 10 ND,011,,,,Braunberger,Ryan,,,,S,ND,10,,,,,,,,
SB29,C00235739,B871253,,,CCM,Christmann for ND PSC,,,,,,24401 62nd Ave SE,,McKenzie,ND,58572,P2026,,2024-05-03,500.00,,P-2026 Public Service Comm.  ND,011,,,,Christmann,Randel,D,,,,ND, ,,,,,,,,
SB29,C00235739,B871261,,,CCM,Cole Conley for ND Senate,,,,,,724 3rd Ave SW,,Jamestown,ND,58401,P2024,,2024-05-03,200.00,,P-2024 State Senate 12 ND,011,,,,Conley,Cole,,,,S,ND,12,,,,,,,,
SB29,C00235739,B871270,,,CCM,Claire Cory Campaign,,,,,,902 Shakespeare Rd,,Grannd Forks,ND,58203,P2024,,2024-05-03,200.00,,P-2024 State House 42 ND,011,,,,Cory,Claire,,,,H,ND,42,,,,,,,,
SB29,C00235739,B871303,,,CCM,Friends of Hamida,,,,,,4802 15th Ave S #301,,Fargo,ND,58103,P2024,,2024-05-03,100.00,,P-2024 State House 10 ND,011,,,,Dakane,Hamida,,,,H,ND,10,,,,,,,,
SB29,C00235739,B871276,,,CCM,Dick Dever for State Senate,,,,,,PO Box 6220,,Bismarck,ND,58506,P2024,,2024-05-03,200.00,,P-2024 State Senate 32 ND,011,,,,Dever,Dick,,,,S,ND,32,,,,,,,,
SB29,C00235739,B871282,,,CCM,Erbele for Senate,,,,,,6512 51st Ave SE,,Lehr,ND,58460,P2024,,2024-05-03,500.00,,P-2024 State Senate 28 ND,011,,,,Erbele,Robert,,,,S,ND,28,,,,,,,,
SB29,C00235739,B871305,,,CCM,Clayton Fegley for ND House,,,,,,10801 240th St NW,,Berthold,ND,58718,P2024,,2024-05-03,200.00,,P-2024 State House 04 ND,011,,,,Fegley,Clayton,,,,H,ND,04,,,,,,,,
SB29,C00235739,B871254,,,CCM,Justin Gerhardt for ND Senate,,,,,,500 9th Ave NW,,Mandan,ND,58554,P2024,,2024-05-03,350.00,,P-2024 State Senate 34 ND,011,,,,Gerhardt,Justin,,,,S,ND,34,,,,,,,,
SB29,C00235739,B871252,,,CCM,Friends of Jon Godfread,,,,,,P.O. Box 2301,,Bismarck,ND,58502,P2024,,2024-05-03,200.00,,P-2024 State Insur. Comm.  ND,011,,,,Godfread,Jon,,,,,ND, ,,,,,,,,
SB29,C00235739,B871280,,,CCM,Jim Grueneich Campaign,,,,,,72 E Lake Drive,,Ellendale,ND,58436,P2024,,2024-05-03,500.00,,P-2024 State House House 28 ND,011,,,,Grueneich,Jim,,,,H,ND, ,,,,,,,,
SB29,C00235739,B871294,,,CCM,Hagert for ND House,,,,,,948 27th St NE,,Emerado,ND,58228,P2024,,2024-05-03,350.00,,P-2024 State House 20 ND,011,,,,Hagert,Jared,,,,H,ND,20,,,,,,,,
SB29,C00235739,B871267,,,CCM,Karla Hanson for ND House,,,,,,1114 Fifth St North,,Fargo,ND,58102,P2024,,2024-05-03,100.00,,P-2024 State House 44 ND,011,,,,Hanson,Karla,,,,H,ND,44,,,,,,,,
SB29,C00235739,B871275,,,CCM,Committee to Elect Pat Heinert,,,,,,1501 Eastwood Street,,Bismarck,ND,58504,P2024,,2024-05-03,200.00,,P-2024 State House 32 ND,011,,,,Heinert,Patrick (Pat),,,,H,ND,32,,,,,,,,
SB29,C00235739,B871273,,,CCM,Committee to Elect David Hogue,,,,,,6811 27th Avenue NW,,Minot,ND,58703,P2024,,2024-05-03,750.00,,P-2024 State Senate 38 ND,011,,,,Hogue,David,,,,S,ND,38,,,,,,,,
SB29,C00235739,B871285,,,CCM,Dwight Kiefert for State House,,,,,,3721 115th Avenue Southeast,,Valley City,ND,58072,P2024,,2024-05-03,200.00,,P-2024 State House 24 ND,011,,,,Kiefert,Dwight,,,,H,ND,24,,,,,,,,
SB29,C00235739,B871260,,,CCM,Klein for Senate,,,,,,P.O. Box 265,,Fessenden,ND,58438,P2024,,2024-05-03,1000.00,,P-2024 State Senate 14 ND,011,,,,Klein,Gerald,J,,,S,ND,14,,,,,,,,
SB29,C00235739,B871259,,,CCM,Friends of Ben Koppelman,,,,,,1945 Burlington Drive,,West Fargo,ND,58078,P2024,,2024-05-03,200.00,,P-2024 State House 16 ND,011,,,,Koppelman,Ben,,,,H,ND,16,,,,,,,,
SB29,C00235739,B871279,,,CCM,Committee to Elect Diane Larson,,,,,,2525 Larson Road,,Bismarck,ND,58504,P2024,,2024-05-03,200.00,,P-2024 State Senate 30 ND,011,,,,Larson,Diane,,,,S,ND,30,,,,,,,,
SB29,C00235739,B871296,,,CCM,Randy Lemm for ND Senate,,,,,,623 166th Ave SE,,Hillsboro,ND,58045,P2024,,2024-05-03,200.00,,P-2024 State Senate 20 ND,011,,,,Lemm,Randy,,,,S,ND,20,,,,,,,,
SB29,C00235739,B871265,,,CCM,Don Longmuir for ND House,,,,,,PO Box 1191,,Stanley,ND,58784,P2024,,2024-05-03,200.00,,P-2024 State House 2 ND,011,,,,Longmuir,Donald,,,,H,ND,02,,,,,,,,
SB29,C00235739,B871298,,,CCM,Andrew Marschall for ND House,,,,,,4469 Santiago Blvd South,,Fargo,ND,58103,P2024,,2024-05-03,100.00,,P-2024 State House 16 ND,011,,,,Marschall,Andrew,,,,H,ND,16,,,,,,,,
SB29,C00235739,B871255,,,CCM,Lisa Meier for ND House,,,,,,1713 S. 3rd St,,Bismarck,ND,58504,P2024,,2024-05-03,200.00,,P-2024 State House 32 ND,011,,,,Meier,Lisa,,,,H,ND,32,,,,,,,,
SB29,C00235739,B871297,,,CCM,Scott Meyer for Senate,,,,,,1624 7th Ave N,,Grand Forks,ND,58203,P2024,,2024-05-03,250.00,,P-2024 State Senate 18 ND,011,,,,Meyer,Scott,,,,S,ND,18,,,,,,,,
SB29,C00235739,B871278,,,CCM,Committee to Elect Mike Nathe,,,,,,1899 Bonn Boulevard,,Bismarck,ND,58504,P2024,,2024-05-03,350.00,,P-2024 State House 30 ND,011,,,,Nathe,Mike,,,,H,ND,30,,,,,,,,
SB29,C00235739,B871299,,,CCM,Jon Nelson for State Rep.,,,,,,4680 71st Street,,Wolford,ND,58385,P2024,,2024-05-03,200.00,,P-2024 State House 14 ND,011,,,,Nelson,Jon,O,,,H,ND,14,,,,,,,,
SB29,C00235739,B871269,,,CCM,Committee to Elect Emily O'Brien,,,,,,2002 University Avenue Apt. 3,,Grand Forks,ND,58203,P2024,,2024-05-03,250.00,,P-2024 State House 42 ND,011,,,,O'Brien,Emily,,,,H,ND,42,,,,,,,,
SB29,C00235739,B871256,,,CCM,Jeremy Olson for ND House,,,,,,2661 135th Ave NW Box 692,,Arnegard,ND,58835,P2024,,2024-05-03,200.00,,P-2024 State House 26 ND,011,,,,Olson,Jeremy,,,,H,ND,26,,,,,,,,
SB29,C00235739,B871301,,,CCM,Mitchell Ostlie Campaign,,,,,,100 1st St E Ste 2,,Jamestown,ND,58401,P2024,,2024-05-03,200.00,,P-2024 State House 12 ND,011,,,,Ostlie,Mitch,,,,H,ND,12,,,,,,,,
SB29,C00235739,B871284,,,CCM,Dale Patten Campaign,,,,,,12941 32nd St NW PO Box 812,,Arnegard,ND,58854,P2024,,2024-05-03,350.00,,P-2024 State Senate 26 ND,011,,,,Patten,Dale,,,,S,ND,26,,,,,,,,
SB29,C00235739,B871274,,,CCM,Todd Porter for North Dakota,,,,,,4604 Borden Harbor Drive SE,,Mandan,ND,58554,P2024,,2024-05-03,350.00,,P-2024 State House 34 ND,011,,,,Porter,Todd,,,,H,ND,34,,,,,,,,
SB29,C00235739,B871287,,,CCM,Committee to Elect Brandy Pyle,,,,,,P.O. Box 337,,Casselton,ND,58012,P2024,,2024-05-03,200.00,,P-2024 State House 22 ND,011,,,,Pyle,Brandy,,,,H,ND,22,,,,,,,,
SB29,C00235739,B871263,,,CCM,Ken Rensch for ND House,,,,,,8700 Caraway Drive,,Bismarck,ND,58503,P2024,,2024-05-03,300.00,,P-2024 State House 8 ND,011,,,,Rensch,Ken,,,,H,ND,08,,,,,,,,
SB29,C00235739,B871271,,,CCM,Committee to Elect Matthew Ruby,,,,,,1400 Golden Valley Lane,,Minot,ND,58703,P2024,,2024-05-03,200.00,,P-2024 State House 40 ND,011,,,,Ruby,Matthew,,,,H,ND,40,,,,,,,,
SB29,C00235739,B871272,,,CCM,Citizens for Ruby,,,,,,4620 46th Avenue NW,,Minot,ND,58703,P2024,,2024-05-03,750.00,,P-2024 State House 38 ND,011,,,,Ruby,Dan,,,,H,ND,38,,,,,,,,
SB29,C00235739,B871302,,,CCM,Bernie Satrom for ND House,,,,,,PO Box 950,,Jamestown,ND,58402,P2024,,2024-05-03,200.00,,P-2024 State House 12 ND,011,,,,Satrom,Bernie,,,,H,ND,12,,,,,,,,
SB29,C00235739,B871304,,,CCM,Paul Thomas for ND House,,,,,,1555 Bison Dr,,Velva,ND,58790,P2024,,2024-05-03,500.00,,P-2024 State House 06 ND,011,,,,Thomas,Paul,,,,H,ND,06,,,,,,,,
SB29,C00235739,B871283,,,CCM,Kelby Timmons for House of Representatives,,,,,,513 N. Main,,Watford City,ND,58854,P2024,,2024-05-03,200.00,,P-2024 State House 26 ND,011,,,,Timmons,Kelby,,,,H,ND,26,,,,,,,,
SB29,C00235739,B871258,,,CCM,Steve Vetter for ND House,,,,,,804 S. 17th St,,Grand Forks,ND,58201,P2024,,2024-05-03,150.00,,P-2024 State House 18 ND,011,,,,Vetter,Steve,,,,H,ND,18,,,,,,,,
SB29,C00235739,B871286,,,CCM,Jonathan Warrey Campaign,,,,,,1321 Morningside Dr,,Casselton,ND,58012,P2024,,2024-05-03,200.00,,P-2024 State House 22 ND,011,,,,Warrey,Jonathan,,,,H,ND,22,,,,,,,,
SB29,C00235739,B871289,,,CCM,Mark Weber for ND Senate,,,,,,PO Box 231,,Casselton,ND,58012,P2024,,2024-05-03,200.00,,P-2024 State Senate 22 ND,011,,,,Weber,Mark,,,,S,ND,22,,,,,,,,
SB29,C00235739,B871300,,,CCM,Weisz for House,,,,,,50 Highway 3 South,,Hurdsfield,ND,58451,P2024,,2024-05-03,350.00,,P-2024 State House 14 ND,011,,,,Weisz,Robin,L,,,H,ND,14,,,,,,,,
SB29,C00235739,B871257,,,CCM,Mike Wobbema for ND Senate,,,,,,11829 31st St SE,,Valley City,ND,58072,P2024,,2024-05-03,200.00,,P-2024 State House 24 ND,011,,,,Wobbema,Mike,,,,H,ND,24,,,,,,,,
SB29,C00235739,B873506,,,CCM,Mike Brandenburg for House,,,,,,8044 County Rd. 34,,Edgeley,ND,58433,P2024,,2024-05-20,600.00,,P-2024 State House 28 ND,011,,,,Brandenburg,Michael,D,,,H,ND,28,,,,,,,,
SB29,C00235739,B871189,,,CCM,Trey Martinez Fischer Campaign,,,,,,6410 Laurelhill Drive,,San Antonio,TX,78229,G2024,,2024-05-01,5000.00,,G-2024 State House 116 TX,011,,,,Martinez Fischer,Trey,,,,H,TX,11,,,,,,,,
SB29,C00235739,B874109,,,PTY,State Senate Democratic Committee,,,,,,P.O. Box 164,,Madison,WI,53701,O2024,Not Applicable,2024-05-30,2500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
