form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00508440,500657578,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-03,833.00,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,Original Vendor: Dana Goldberg 465 N. Curson LA CA 90036
SB21B,C00508440,500657582,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-03,450.00,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,"Original Vendor: Slate PR, 200 Vesey St Fl24 NYC 10281"
SB21B,C00508440,500657583,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-03,9854.58,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,"Original Vendor: Hilton, 1335 6th Ave, NYC 10019"
SB21B,C00508440,500657579,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-10,833.00,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,Original Vendor: Dana Goldberg 465 N. Curson LA CA 90036
SB21B,C00508440,500657584,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-10,657.18,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,"Original Vendor: Le Meridien, 555 S McDowell St, Charlotte NC 28204"
SB21B,C00508440,500657587,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-10,1654.68,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,"Original Vendor: Atlas Productions, 3911 Beryl Rd, Raleigh NC 27607"
SB21B,C00508440,500657580,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-17,833.00,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,Original Vendor: Dana Goldberg 465 N. Curson LA CA 90036
SB21B,C00508440,500657585,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-17,3240.00,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,"Original Vendor: Seminole Hard Rock, 1 Seminole Wy, Hollywood FL 33314"
SB21B,C00508440,500657581,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-24,833.00,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,Original Vendor: Dana Goldberg 465 N. Curson LA CA 90036
SB21B,C00508440,500657586,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-24,4224.00,0.00,Fundraising Event Expense,,,,,,,,,,,,,,,,,,,,"Original Vendor: The Fairmont, 101 Red River St, Austin TX 78701"
SB21B,C00508440,5500663I,5500663,SA11AI,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,,,2024-02-28,866.67,0.00,Administrative Support,,,,,,,,,,,,,,,,,,,,* In-Kind Received
