form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002766,19495316,,,COM,Hoyer's Majority Fund,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2023-04-04,-5000.00,0.00,Voided Check from 2/23/2023,011,,,,,,,,,,,,,,,,,,,Voided Check from 2/23/2023
SB23,C00002766,19495720,,,PAC,BRIDGE PAC,,,,,,"499 South Capitol St., SW",Suite 422,Washnington,DC,20003,,,2023-04-04,5000.00,0.00,Contribution,011,C00399196,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19495731,,,COM,Hoyer's Majority Fund,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2023-04-05,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19495785,,,PAC,LOBO PAC,,,,,,PO Box 25852,,Albuquerque,NM,87125,,,2023-04-05,5000.00,0.00,Contribution,011,C00497073,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19506399,,,CCM,Jamie Raskin For Congress,,,,,,P.O. Box 5418,,Takoma Park,MD,20913,P2024,,2023-04-12,5000.00,0.00,Contribution,011,C00575126,Jamie Raskin For Congress,H6MD08457,Raskin,Jamie,,,,H,MD,08,,,,,,,,Contribution
SB23,C00002766,19529779,,,PAC,BRAVE PAC,,,,,,"412 First Street, SE",Suite 100,Washington,DC,20003,,,2023-04-14,2500.00,0.00,Contribution,011,C00430579,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19529783,,,CCM,Blumenauer for Congress,,,,,,"1631 NE Broadway, #343",,Portland,OR,97232,P2024,,2023-04-14,5000.00,0.00,Contribution,011,C00307314,Blumenauer for Congress,,Blumenauer,Earl,,,,H,OR,03,,,,,,,,Contribution
SB23,C00002766,19531415,,,CCM,Mike Levin For Congress,,,,,,2375 Camino Vida Roble,Suite A,Carlsbad,CA,92011,P2024,,2023-04-19,3000.00,0.00,Contribution,011,C00634253,Mike Levin For Congress,H8CA49058,Levin,Mike,,,,H,CA,49,,,,,,,,Contribution
SB23,C00002766,19552418,,,PAC,Equality PAC,,,,,,PO Box 15377,,Washington,DC,20003,,,2023-04-21,5000.00,0.00,Contribution,011,C00550970,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19552789,,,PTY,DSCC,,,,,,"120 MARYLAND AVENUE, NE",,WASHINGTON,DC,20002,,,2023-04-24,10000.00,0.00,Contribution,011,C00042366,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19552790,,,PTY,DSCC,,,,,,"120 MARYLAND AVENUE, NE",,WASHINGTON,DC,20002,,,2023-04-24,45000.00,0.00,Contribution - Building Fund,011,C00042366,,,,,,,,,,,,,,,,,,Contribution - Building Fund
SB23,C00002766,19552791,,,PTY,DSCC,,,,,,"120 MARYLAND AVENUE, NE",,WASHINGTON,DC,20002,,,2023-04-24,45000.00,0.00,Contribution - Recount Fund,011,C00042366,,,,,,,,,,,,,,,,,,Contribution - Recount Fund
SB23,C00002766,19553447,,,CCM,Jim Costa for Congress,,,,,,2037 W. Bullard Avenue,#355,Fresno,CA,93711,P2024,,2023-04-28,1000.00,0.00,Contribution,011,C00391029,Jim Costa for Congress,,Costa,Jim,,,,H,CA,21,,,,,,,,Contribution
