form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00830687,500862227,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2023-03-17,18600.92,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500876583,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2023-04-19,28564.30,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500876584,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2023-06-30,41991.45,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500862226,,,ORG,People Voices PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2023-03-17,33481.65,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500876581,,,ORG,People Voices PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2023-04-19,29116.61,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500876582,,,ORG,People Voices PAC,,,,,,PO Box 685,,Madison,WI,537010685,P2024,,2023-06-30,36952.65,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500862222,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-03-17,74888.94,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500862224,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-03-31,18628.46,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500876578,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-04-19,20148.29,0.00,Joint Fundraising Distribution Transfer Out,008,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500876579,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-06-30,38170.59,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500876580,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-06-30,7500.00,0.00,Joint Fundraising Distribution Transfer Out,,,,,,,,,,,,,,,,,,,,
