form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00607556,SB21B.I11998,,,ORG,GOOGLE SERVICES,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2023-07-03,74.07,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I12000,,,ORG,GOOGLE SERVICES,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2023-07-03,228.96,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I12001,,,ORG,GOOGLE SERVICES,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2023-07-03,177.12,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I11999,,,ORG,UNITED AIRLINES,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2023-07-03,790.40,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I12002,,,ORG,UNITED AIRLINES,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2023-07-03,790.40,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I11997,,,ORG,CMDI,,,,,,7704 LEESBURG PIKE,,FALLS CHURCH,VA,22043,,,2023-07-06,900.00,,DATABASE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I11995,,,ORG,UNITED AIRLINES,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2023-07-07,563.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I11996,,,ORG,UNITED AIRLINES,,,,,,233 SOUTH WACKER DRIVE,,CHICAGO,IL,60606,,,2023-07-07,563.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I11992,,,ORG,ADOBE INC,,,,,,100-014 FIFTH AVE,,NEW YORK,NY,10011,,,2023-07-10,54.99,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I11994,,,ORG,ISTOCKPHOTO,,,,,,605 5TH AVE S,,SEATTLE,WA,98104,,,2023-07-10,99.00,,PHOTOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I11993,,,ORG,MAILCHIMP,,,,,,675 PONCE DE LEON AVE NE,,ATLANTA,GA,30308,,,2023-07-10,1119.00,,EMAIL SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00607556,SB21B.I11991,,,ORG,FEDERAL EXPRESS,,,,,,685 N WASHINGTON STREET,,ALEXANDRIA,VA,22314,,,2023-07-12,26.75,,SHIPPING,,,,,,,,,,,,,  ,,,,,,,
