form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001016,500069108,,,CCM,ANNA ESHOO FOR CONGRESS,,,,,,555 Capitol Mall,Ste 1425,Sacramento,CA,958144602,P2024,,2024-01-30,-5000.00,0.00,Voided Check - Orig Issued 9/21/23,,C00258475,,,Eshoo,Anna,G,,,H,CA,16,,,,,,,,
SB23,C00001016,500069112,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,5555 South St,,Lincoln,NE,685062152,P2024,,2024-01-30,5000.00,0.00,Contribution,,C00498907,,,FISCHER,DEBRA S,,,,S,NE,,,,,,,,,
SB23,C00001016,500069113,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,5555 South St,,Lincoln,NE,685062152,G2024,,2024-01-30,5000.00,0.00,Contribution,,C00498907,,,FISCHER,DEBRA S,,,,S,NE,,,,,,,,,
SB23,C00001016,500066900,,,CCM,Diana Degette For Congress Inc.,,,,,,PO Box 61337,,Denver,CO,802068337,P2024,,2024-01-03,5000.00,0.00,Contribution,,C00311639,,,DEGETTE,DIANA L.,,,,H,CO,01,,,,,,,,
SB23,C00001016,500069117,,,CCM,DWIGHT EVANS FOR CONGRESS,,,,,,PO Box 6578,,Philadelphia,PA,191386578,P2024,,2024-01-30,5000.00,0.00,Contribution,,C00591065,,,EVANS,DWIGHT,,,,H,PA,03,,,,,,,,
SB23,C00001016,500069111,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,320 Kenarden Dr,,Cleveland,OH,441433710,P2024,,2024-01-30,5000.00,0.00,Contribution,,C00527457,,,JOYCE,DAVID P,,,,H,OH,14,,,,,,,,
SB23,C00001016,500068194,,,PAC,GATEWAY TO LEADERSHIP PAC,,,,,,PO Box 43032,,Montclair,NJ,070430032,,,2024-01-08,5000.00,0.00,Contribution,,C00704247,GATEWAY TO LEADERSHIP PAC,,,,,,,,,,,,,,,,,
SB23,C00001016,500066902,,,CCM,JASON CROW FOR CONGRESS,,,,,,PO Box 32145,,Aurora,CO,800412145,P2024,,2024-01-03,5000.00,0.00,Contribution,,C00637363,,,CROW,JASON,,,,H,CO,06,,,,,,,,
SB23,C00001016,500066901,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO Box 7142,,Boulder,CO,803067142,P2024,,2024-01-03,5000.00,0.00,Contribution,,C00648253,,,NEGUSE,JOSEPH,,,,H,CO,02,,,,,,,,
SB23,C00001016,500068923,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,11805 SE Eastbourne Ln,,Happy Valley,OR,970866542,G2024,,2024-01-23,5000.00,0.00,Contribution,,C00784520,,,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00001016,500068195,,,CCM,McCollum For Congress,,,,,,PO Box 14131,,Saint Paul,MN,551140131,G2024,,2024-01-08,5000.00,0.00,Contribution,,C00354688,,,MCCOLLUM,BETTY,,,,H,MN,04,,,,,,,,
SB23,C00001016,500069114,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO Box 1212,,Murphysboro,IL,629661212,G2024,,2024-01-30,5000.00,0.00,Contribution,,C00546499,,,BOST,MICHAEL,,,,H,IL,12,,,,,,,,
SB23,C00001016,500063477,,,CCM,NANCY PELOSI FOR CONGRESS,,,,,,700 13Th St NW,Ste 600,Washington,DC,200055998,P2024,,2023-09-21,5000.00,0.00,Contribution,,C00213512,,,PELOSI,NANCY,,,,H,CA,11,,,,,,,X,*
SB23,C00001016,500068927,,,CCM,NANCY PELOSI FOR CONGRESS,,,,,,700 13Th St NW,Ste 600,Washington,DC,200055998,P2024,,2024-01-10,-5000.00,0.00,Redesignation,,C00213512,,,PELOSI,NANCY,,,,H,CA,11,,,,,,,X,*
SB23,C00001016,500068928,500068927,SB23,CCM,NANCY PELOSI FOR CONGRESS,,,,,,700 13Th St NW,Ste 600,Washington,DC,200055998,G2024,,2024-01-10,5000.00,0.00,Redesignation,,C00213512,,,PELOSI,NANCY,,,,H,CA,11,,,,,,,X,*
SB23,C00001016,500069109,,,CCM,RO FOR CONGRESS INC.,,,,,,PO Box 75357,,Washington,DC,200130357,P2024,,2024-01-30,-5000.00,0.00,Voided Check - Orig Issued 9/21/23,,C00503185,,,KHANNA,ROHIT,,,,H,CA,17,,,,,,,,
SB23,C00001016,500069110,,,CCM,SWALWELL FOR CONGRESS,,,,,,PO Box 2847,,Dublin,CA,945680847,G2024,,2024-01-30,5000.00,0.00,Contribution,,C00502294,,,SWALWELL,ERIC,MICHAEL,,,H,CA,14,,,,,,,,
SB23,C00001016,500069115,,,CCM,TAMMY MURPHY FOR SENATE,,,,,,PO Box 378,,Maplewood,NJ,070400378,P2024,,2024-01-30,5000.00,0.00,Contribution,,C00856765,,,MURPHY,TAMMY,,,,S,NJ,,,,,,,,,
SB23,C00001016,500069116,,,CCM,TAMMY MURPHY FOR SENATE,,,,,,PO Box 378,,Maplewood,NJ,070400378,G2024,,2024-01-30,5000.00,0.00,Contribution,,C00856765,,,MURPHY,TAMMY,,,,S,NJ,,,,,,,,,
SB23,C00001016,500068922,,,CCM,TONY VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boystown,NE,680100746,P2024,,2024-01-23,5000.00,0.00,Contribution,,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,
SB23,C00001016,500066715,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-01-02,5000.00,0.00,Contribution,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
