form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00395889,500677372,,,ORG,Comcast,,,,,,1 Comcast Ctr,,Philadelphia,PA,191032838,G2024,,2024-04-14,161.84,0.00,Internet Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677381,,,ORG,Comcast,,,,,,1 Comcast Ctr,,Philadelphia,PA,191032838,G2024,,2024-05-10,161.76,0.00,Internet Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677375,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,G2024,,2024-04-16,100.72,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677382,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,G2024,,2024-05-20,95.38,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677393,,,ORG,ComEd,,,,,,PO Box 6111,,Carol Stream,IL,601976111,G2024,,2024-06-24,110.84,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677368,,,ORG,First Bank Chicago - Cardmember Service,,,,,,PO Box 790403,,Saint Louis,MO,631790403,G2024,,2024-04-01,32.25,0.00,Bank Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677308,,,ORG,First Bank Chicago - Cardmember Service,,,,,,PO Box 790403,,Saint Louis,MO,631790403,G2024,,2024-04-28,315.88,0.00,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677304,500677308,SB21B,ORG,NGP Software,,,,,,1101 15th St NW,Ste 500,Washington,DC,200055006,G2024,,2024-04-28,187.44,0.00,Database Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00395889,500677305,500677308,SB21B,ORG,The Grasshopper Company,,,,,,105 Old US Highway 81,,Moundridge,KS,671077110,G2024,,2024-04-28,40.91,0.00,Telephone Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00395889,500677309,500677308,SB21B,ORG,Vonage America Inc,,,,,,23 Main St,,Holmdel,NJ,077332136,G2024,,2024-04-28,75.53,0.00,Telephone Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00395889,500677379,,,ORG,First Bank Chicago - Cardmember Service,,,,,,PO Box 790403,,Saint Louis,MO,631790403,G2024,,2024-05-01,41.41,0.00,Bank Service Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677389,,,ORG,First Bank Chicago - Cardmember Service,,,,,,PO Box 790403,,Saint Louis,MO,631790403,G2024,,2024-06-03,121.40,0.00,Bank Service fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677325,,,ORG,First Bank Chicago - Cardmember Service,,,,,,PO Box 790403,,Saint Louis,MO,631790403,G2024,,2024-06-28,487.19,0.00,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677321,500677325,SB21B,ORG,The Grasshopper Company,,,,,,105 Old US Highway 81,,Moundridge,KS,671077110,G2024,,2024-06-28,40.69,0.00,Telephone Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00395889,500677319,500677325,SB21B,ORG,Vonage America Inc,,,,,,23 Main St,,Holmdel,NJ,077332136,G2024,,2024-06-28,73.89,0.00,Telephone Servces,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00395889,500677377,,,ORG,North Shore Gas,,,,,,3001 Grand Ave,,Waukegan,IL,600852320,G2024,,2024-04-22,60.17,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677383,,,ORG,North Shore Gas,,,,,,3001 Grand Ave,,Waukegan,IL,600852320,G2024,,2024-05-20,61.57,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00395889,500677429,,,ORG,North Shore Gas,,,,,,3001 Grand Ave,,Waukegan,IL,600852320,G2024,,2024-06-24,41.62,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
