form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00869347,SB21B.4768,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-07-07,959.02,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4769,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-07-14,1396.32,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4770,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-07-21,20.92,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4772,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-07-28,374.03,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4771,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-07-31,155.10,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4773,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-08-04,207.07,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4774,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-08-11,298.38,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4775,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-08-18,25.74,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4776,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-08-25,9.42,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4777,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-01,24.75,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4778,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-08,17.52,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4779,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-15,49.22,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4780,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-29,316.77,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4781,,,ORG,ActBlue,,,,,,366 Summer St,,Somerville,MA,02144,G2024,,2024-09-30,244.91,,Merchant Processing Fees,001,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4792,,,ORG,"Caliber Media, LLC",,,,,,PO Box 1167,,Boston,MA,02112,G2024,,2024-09-24,2460.00,,Digital Media Creation,004,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4764,,,ORG,Intuit - Mailchimp,,,,,,405 N Angier Ave NE,,Atlanta,GA,30308,G2024,,2024-07-07,1050.00,,Email Services,003,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4765,,,ORG,Intuit - Mailchimp,,,,,,405 N Angier Ave NE,,Atlanta,GA,30308,G2024,,2024-08-07,1050.00,,Email Services,003,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
SB21B,C00869347,SB21B.4766,,,ORG,Intuit - Mailchimp,,,,,,405 N Angier Ave NE,,Atlanta,GA,30308,G2024,,2024-09-07,1050.00,,Email Marketing,003,C00869347,United Democrats Fund,,,,,,,,,,,,,,,,,
