form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00720920,B840443,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-01-24,733.16,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B840444,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-01-25,523.63,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B840446,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-01-26,144.99,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B840448,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-01-30,289.98,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B840449,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-01-31,144.99,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B841637,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-02-02,32.77,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B841638,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-02-03,87.19,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B841639,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-02-14,44.33,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B841640,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-02-15,3.38,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B841641,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-02-16,6.76,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B841642,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-02-17,14.94,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B841644,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-02-21,4.83,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B841643,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-02-27,144.99,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B844623,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-03-31,29.39,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B846022,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-04-03,144.99,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B846023,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-04-06,362.72,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B846024,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-04-13,29.39,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B846025,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-04-18,144.99,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B846026,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-04-26,72.74,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00720920,B850554,,,ORG,PayPal,,,,,,2211 North First Street,,San Jose,CA,95131,O2023,Not Applicable,2023-06-01,29.39,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
