form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00220566,500068143,,,PAC,Laborers' International Union of North America (LIUNA) PAC,,,,,,905 16th St NW,,Washington,DC,200061703,,,2023-01-06,38856.56,0.00,Transfer,008,C00007922,,,,,,,,,,,,,,,,,,
SB22,C00220566,500068235,,,PAC,Laborers' International Union of North America (LIUNA) PAC,,,,,,905 16th St NW,,Washington,DC,200061703,,,2023-02-03,55732.65,0.00,Transfer,008,C00007922,,,,,,,,,,,,,,,,,,
SB22,C00220566,500074869,,,PAC,Laborers' International Union of North America (LIUNA) PAC,,,,,,905 16th St NW,,Washington,DC,200061703,,,2023-03-02,49581.78,0.00,Transfer,008,C00007922,,,,,,,,,,,,,,,,,,
SB22,C00220566,500074904,,,PAC,Laborers' International Union of North America (LIUNA) PAC,,,,,,905 16th St NW,,Washington,DC,200061703,,,2023-04-07,33695.28,0.00,Transfer,008,C00007922,,,,,,,,,,,,,,,,,,
SB22,C00220566,500074942,,,PAC,Laborers' International Union of North America (LIUNA) PAC,,,,,,905 16th St NW,,Washington,DC,200061703,,,2023-05-08,30779.26,0.00,Transfer,008,C00007922,,,,,,,,,,,,,,,,,,
SB22,C00220566,500074977,,,PAC,Laborers' International Union of North America (LIUNA) PAC,,,,,,905 16th St NW,,Washington,DC,200061703,,,2023-06-02,49658.79,0.00,Transfer,008,C00007922,,,,,,,,,,,,,,,,,,
SB22,C00220566,500068219,,,ORG,NYS Laborers' PAC State Fund,,,,,,18 Corporate Woods Blvd,,Albany,NY,122112522,,,2023-01-20,100000.00,0.00,Transfer to State PAC Account,008,,,,,,,,,,,,,,,,,,,
SB22,C00220566,500074939,,,ORG,NYS Laborers' PAC State Fund,,,,,,18 Corporate Woods Blvd,,Albany,NY,122112522,,,2023-05-04,150000.00,0.00,Transfer to State PAC Account,008,,,,,,,,,,,,,,,,,,,
SB22,C00220566,500074948,,,ORG,NYS Laborers' PAC State Fund,,,,,,18 Corporate Woods Blvd,,Albany,NY,122112522,,,2023-05-16,200000.00,0.00,Transfer to State PAC Account,008,,,,,,,,,,,,,,,,,,,
SB22,C00220566,500074985,,,ORG,NYS Laborers' PAC State Fund,,,,,,18 Corporate Woods Blvd,,Albany,NY,122112522,,,2023-06-22,150000.00,0.00,Transfer to State PAC Account,008,,,,,,,,,,,,,,,,,,,
