form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00147173,49409161,,,PAC,JOBS OPPORTUNITY AND NEW IDEAS PAC,,,,,,PO BOX 93441,,Des Moines,IA,50393,,,2023-11-15,5000.00,0.00,,011,C00566851,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409162,,,PAC,"Team Katie, Inc.",,,,,,PO Box 3723,,Montgomery,AL,36109,,,2023-11-15,2085.64,0.00,,011,C00823930,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409164,,,PAC,Big Ideas Create Excellence (BICE PAC),,,,,,PO Box 21315,,Oklahoma City,OK,73156,,,2023-11-15,5000.00,0.00,,011,C00765644,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409165,,,PAC,Making A Responsible Stand For Households In America PAC,,,,,,"410 1st Street, SE, Suite 310",,Washington,DC,20003,,,2023-11-15,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409166,,,PAC,Wild and Wonderful PAC,,,,,,332 W. Lee Hwy. #303,,Warrenton,VA,20186,,,2023-11-15,5000.00,0.00,,011,C00489336,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409167,,,PAC,Continuing America's Strength and Security PAC,,,,,,PO Box 80505,,Baton Rouge,LA,70898,,,2023-11-15,1500.00,0.00,,011,C00480228,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409168,,,PAC,DIRIGO PAC,,,,,,PO BOX 1355,,Alexandria,VA,22313,,,2023-11-15,2500.00,0.00,,011,C00391797,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409169,,,PAC,The Freedom Fund,,,,,,c/o Linda Daniel,128 North Columbus Street,Alexandria,VA,22314,,,2023-11-15,5000.00,0.00,,011,C00390674,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409170,,,PAC,Big Sky Opportunity PAC,,,,,,P.O. Box 1618,,Helena,MT,59624,,,2023-11-15,5000.00,0.00,,011,C00542027,,,,,,,,,,,,,,,,,,
SB23,C00147173,49409171,,,PAC,HAWKEYE PAC,,,,,,P.O. Box 7255,,Des Moines,IA,50309,,,2023-11-15,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
