form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00723189,500343437,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-07-16,98.75,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343438,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-07-23,19.75,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343439,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-07-30,458.21,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343440,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-08-06,29.63,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343441,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-08-13,76.08,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345760,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-09-10,718.94,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500346459,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-09-17,886.79,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350826,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-09-24,1854.55,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350827,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-09-30,1493.13,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350828,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-10-01,43.46,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350829,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-10-08,130.39,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353928,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-10-15,126.43,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353929,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-10-22,533.25,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353930,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-10-29,39.50,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355458,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-11-05,39.50,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355459,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-11-12,794.35,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355460,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-11-19,1129.70,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358048,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-11-26,286.38,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358049,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-11-30,118.50,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358050,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-12-03,167.88,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358051,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-12-10,71.50,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362896,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-12-17,177.75,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362898,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,# MA2238-2110,Harvard Square,MA,022382110,,,2023-12-24,252.80,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343444,,,PAC,AIR LINE PILOTS ASSOC PAC (ALPA PAC),,,,,,1625 Massachusetts Ave NW,,Washington,DC,200362212,,,2023-07-31,350.00,0.00,Site Rental,,C00035451,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343432,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-07-26,120.71,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345758,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-08-25,75.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350818,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-09-27,65.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353926,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-10-26,100.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358035,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-11-29,125.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362884,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-12-29,116.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345764,,,ORG,American Airlines,,,,,,1400 6Th Ave,# 98101-2318,Seattle,WA,981012318,,,2023-09-11,940.40,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345757,,,ORG,Bank Of America,,,,,,PO Box 1232,,Charlotte,NC,282011232,,,2023-08-01,16.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500345756,,,ORG,Bank Of America,,,,,,PO Box 1232,,Charlotte,NC,282011232,,,2023-09-01,16.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500353920,,,ORG,Bank Of America,,,,,,PO Box 1232,,Charlotte,NC,282011232,,,2023-10-02,16.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355453,,,ORG,Bank Of America,,,,,,PO Box 1232,,Charlotte,NC,282011232,,,2023-11-01,16.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358036,,,ORG,Bank Of America,,,,,,PO Box 1232,,Charlotte,NC,282011232,,,2023-12-01,16.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355454,,,ORG,Bistro Cacao,,,,,,320 Massachusetts Ave NE,DC20002,Washington,DC,200025702,,,2023-11-06,250.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500355456,,,ORG,Bistro Cacao,,,,,,320 Massachusetts Ave NE,DC20002,Washington,DC,200025702,,,2023-11-16,200.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358040,,,ORG,Bistro Cacao,,,,,,320 Massachusetts Ave NE,DC20002,Washington,DC,200025702,,,2023-12-08,613.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500362891,,,ORG,Bistro Cacao,,,,,,320 Massachusetts Ave NE,DC20002,Washington,DC,200025702,,,2023-12-18,1453.24,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343433,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-07-13,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343434,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-07-13,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343435,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-08-13,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500343436,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-08-13,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350822,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-10-02,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350823,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-10-02,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350824,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-10-02,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500350825,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-10-02,6250.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358043,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-11-22,12500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00723189,500358054,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-11-22,539.84,0.00,Travel Reimbursements,,,,,,,,,,,,,,,,,,,,
