form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00761064,500084800,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-07,46.41,2024-05-13,6431.37,Phone calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080210,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,P2024,,2024-04-10,220.75,2024-05-13,6431.37,Phonebanking,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083520,,,ORG,Asian Pacific Islander Political Alliance,,,,,,PO Box 22611,,Philadelphia,PA,191102611,P2024,,2024-04-04,24.08,2024-06-28,6431.37,Canvassing,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083560,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,P2024,,2024-04-18,207.88,2024-05-13,6431.37,Phonebanking,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083570,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-16,181.07,2024-05-13,6431.37,Phone calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080111,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,P2024,,2024-04-02,241.50,2024-05-13,6431.37,Phonebanking,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080211,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-10,179.78,2024-05-13,6431.37,Phone calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083521,,,ORG,Asian Pacific Islander Political Alliance,,,,,,PO Box 22611,,Philadelphia,PA,191102611,P2024,,2024-04-10,12.02,2024-06-28,6431.37,Canvassing,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083571,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-21,74.64,2024-05-13,6431.37,Phone calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080112,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,P2024,,2024-04-03,337.50,2024-05-13,6431.37,Phonebanking,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080212,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,P2024,,2024-04-11,400.00,2024-05-13,6431.37,Phonebanking,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083522,,,ORG,Asian Pacific Islander Political Alliance,,,,,,PO Box 22611,,Philadelphia,PA,191102611,P2024,,2024-04-16,60.10,2024-06-28,6431.37,Canvassing,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083562,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,P2024,,2024-04-23,432.88,2024-05-13,6431.37,Phonebanking,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083572,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-23,391.86,2024-05-13,6431.37,Phone calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080113,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,P2024,,2024-04-04,392.00,2024-05-13,6431.37,Phonebanking,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080213,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-11,272.42,2024-05-13,6431.37,Phone calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083523,,,ORG,Asian Pacific Islander Political Alliance,,,,,,PO Box 22611,,Philadelphia,PA,191102611,P2024,,2024-04-20,22.60,2024-06-28,6431.37,Canvassing,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080173,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-02,104.20,2024-05-13,6431.37,Phone Calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500080214,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-14,60.55,2024-05-13,6431.37,Phone calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
SE,C00761064,500083614,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,P2024,,2024-04-17,323.75,2024-05-13,6431.37,Phone Calls,,,S,H2PA18200,Lee,Summer,,,,H,12,PA,Seshadri,Mohan,,,,2024-09-30,
