form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00486845,500441786,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-04-26,12.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500441787,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-04-26,70.48,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500441788,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-04-26,40.40,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500441789,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-04-26,144.28,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500441784,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2024-04-11,161.60,0.00,Payment Processing Subscription Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500441785,,,ORG,Hart Research Associates,,,,,,1724 Connecticut Ave NW,,Washington,DC,200091103,,,2024-04-18,151500.00,0.00,Research Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500441790,,,ORG,Internal Revenue Service,,,,,,PO Box 444,,Ogden,UT,844020444,,,2024-04-04,1211.00,0.00,Filing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500440035,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-04-19,-13.16,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500440036,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-04-19,-48.45,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500441772,,,ORG,Ramp,,,,,,71 5Th Ave,Fl 6,New York,NY,100033004,,,2024-04-29,3125.78,0.00,Credit Card Payment: Memo Items Listed Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500441775,500441772,SB21B,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,981885304,,,2024-04-29,816.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Itemization for 4/29/2024 Ramp Payment
