form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00577155,EB1608,,,CCM,FRIENDS OF BENNIE THOMPSON,,,,,,PO BOX 100,,BOLTON,MS,39041,G2024,,2024-09-03,2500.00,,CONTRIBUTION,011,C00279851,FRIENDS OF BENNIE THOMPSON,,G.,"THOMPSON, BENNIE",,,,H,MS,02,,,,,,,,
SB23,C00577155,EB1614,,,CCM,KAINE FOR VIRGINIA,,,,,,1490-5A QUARTERPATH RD #272,,WILLIAMSBURG,VA,23185,G2024,,2024-09-03,3500.00,,CONTRIBUTION,011,C00495358,KAINE FOR VIRGINIA,,MICHAEL,"KAINE, TIMOTHY",,,,S,VA,,,,,,,,,
SB23,C00577155,EB1613,,,CCM,LAHOOD FOR CONGRESS,,,,,,PO BOX 10735,,PEORIA,IL,61612,G2024,,2024-09-03,2500.00,,CONTRIBUTION,011,C00575050,LAHOOD FOR CONGRESS,,MCKAY,"LAHOOD, DARIN",,,,H,IL,18,,,,,,,,
SB23,C00577155,EB1609,,,CCM,LATTA FOR CONGRESS,,,,,,PO BOX 106,,BOWLING GREEN,OH,43402,G2024,,2024-09-03,1000.00,,CONTRIBUTION,011,C00438697,LATTA FOR CONGRESS,,EDWARD,"LATTA, ROBERT",,,,H,OH,05,,,,,,,,
SB23,C00577155,EB1612,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,G2024,,2024-09-03,2500.00,,CONTRIBUTION,011,C00606939,ROSEN FOR NEVADA,,JACKY,"ROSEN,",,,,S,NV,,,,,,,,,
SB23,C00577155,EB1610,,,CCM,THOM TILLIS COMMITTEE,,,,,,PO BOX 97396,,RALEIGH,NC,27624,P2026,,2024-09-03,2500.00,,CONTRIBUTION,011,C00545772,THOM TILLIS COMMITTEE,,SEN.,"TILLIS, THOM R.",,,,S,NC,,,,,,,,,
SB23,C00577155,EB1620,,,CCM,CASTEN FOR CONGRESS,,,,,,PO BOX 132,,DOWNERS GROVE,IL,60515,G2024,,2024-09-26,1000.00,,CONTRIBUTION,011,C00648493,CASTEN FOR CONGRESS,,SEAN,"CASTEN,",,,,H,IL,06,,,,,,,,
SB23,C00577155,EB1618,,,CCM,DON BACON FOR CONGRESS,,,,,,PO BOX 391368,,OMAHA,NE,68139,G2024,,2024-09-26,2500.00,,CONTRIBUTION,011,C00575167,DON BACON FOR CONGRESS,,J,"BACON, DONALD",,,,H,NE,02,,,,,,,,
SB23,C00577155,EB1616,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,9856 ARCHER LN,,DUBLIN,OH,43017,G2024,,2024-09-26,2500.00,,CONTRIBUTION,011,C00527457,FRIENDS OF DAVE JOYCE,,P.,"JOYCE, DAVID",,,,H,OH,14,,,,,,,,
SB23,C00577155,EB1619,,,CCM,FRIENDS OF DON BEYER,,,,,,"2503-D N HARRISON ST, BOX #310",,ARLINGTON,VA,22207,G2024,,2024-09-26,2500.00,,CONTRIBUTION,011,C00555888,FRIENDS OF DON BEYER,,DONALD,"BEYER,",,,,H,VA,08,,,,,,,,
SB23,C00577155,EB1611,,,CCM,LAHOOD FOR CONGRESS,,,,,,PO BOX 10735,,PEORIA,IL,61612,G2024,,2024-09-26,2500.00,,2500,011,C00575050,LAHOOD FOR CONGRESS,,MCKAY,"LAHOOD, DARIN",,,,H,IL,18,,,,,,,,
SB23,C00577155,EB1615,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,G2024,,2024-09-26,2500.00,,CONTRIBUTION,011,C00558825,MILLER-MEEKS FOR CONGRESS,,MARIAN,"MILLER-MEEKS,",,,,H,IA,01,,,,,,,,
SB23,C00577155,EB1617,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 CENTRAL AVE #221,,ALBANY,NY,12206,G2024,,2024-09-26,2500.00,,CONTRIBUTION,011,C00450049,PAUL TONKO FOR CONGRESS,,DAVID,"TONKO, PAUL",,,,H,NY,20,,,,,,,,
