form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00824342,501069574,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-07-26,5.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501100573,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-08-25,5.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501111604,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-09-27,11.25,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501111605,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-09-27,50.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501121040,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-10-27,10.50,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501121042,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-10-27,0.75,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501125232,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-11-29,15.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501125234,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-11-29,0.50,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501133152,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-12-29,0.50,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501099547,,,ORG,Beau for Billings City Council Ward 5,,,,,,1933 Belvedere Dr,,Billings,MT,591022718,G2023,,2023-09-13,400.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,"Beau Mulvaney, Billings, MT - City Council"
