form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500024865,,,COM,Aicha Davis for State Representative,,,,,,PO Box 71,,Desoto,TX,751230071,G2024,,2024-04-23,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024866,,,ORG,Amanda Gonzalez,,,,,,PO Box 242458,,San Antonio,TX,782247458,R2024,Runoff,2024-04-23,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024873,,,COM,Campaign to elect Karla Daniels Hooper,,,,,,PO Box 2211,,Covington,GA,300152211,P2024,,2024-04-23,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024848,,,COM,Charlie Torres,,,,,,1122 Black Canyon St,,Pflugerville,TX,786605891,G2024,,2024-04-23,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024876,,,ORG,Committee to Elect Monnica Manuel,,,,,,5586 S Jessieo Way,,Taylorsville,UT,841235315,G2024,,2024-04-23,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024884,,,ORG,Communications Workers of America,,,,,,501 3rd St NW,Ste C1,Washington,DC,200012760,,,2024-04-19,47098.03,0.00,Transfer of Mistaken Deposit,001,,,,,,,,,,,,,,,,,,,Orig. Unitem. Depo 04/15/24
SB29,C00002089,500024882,,,COM,CWA ARIZONA STATE COUNCIL PAC,,,,,,1951 W Camelback Rd,Ste 335,Phoenix,AZ,850153458,,,2024-04-26,500.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024883,,,COM,CWA District 1 PAC,,,,,,80 Pine St,Fl 37,New York,NY,100051728,,,2024-04-24,100000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024842,,,COM,CWA Michigan Action Committee,,,,,,20525 Center Ridge Rd,Ste 700,Cleveland,OH,441163497,,,2024-04-30,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024875,,,ORG,Friends of Alisa Van Langeveld,,,,,,974 ROTHBURY Ct,,North Salt Lake City,UT,,G2024,,2024-04-23,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024874,,,ORG,Friends of Jeanetta Williams,,,,,,PO Box 271091,,Salt Lake City,UT,841271091,G2024,,2024-04-23,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024847,,,COM,Friends of Joe Miller,,,,,,433 Northpointe Blvd,,Amherst,OH,440013438,G2024,,2024-04-23,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024878,,,ORG,Friends of Mecca Anderson,,,,,,1226 Ponce De Leon Ave NE,,Atlanta,GA,303064602,P2024,,2024-04-30,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024858,,,COM,Friends of Michele Grim,,,,,,2937 E Lincolnshire Blvd,,Toledo,OH,436062818,G2024,,2024-04-25,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024857,,,COM,Friends of Sean Brennan,,,,,,6306 Hampstead Ave,,Parma,OH,441293727,G2024,,2024-04-23,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024867,,,ORG,Friends of Seth Derner,,,,,,600 Blue Sage Blvd,,Lincoln,NE,685216637,P2024,,2024-04-23,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024868,,,ORG,Glenda for SE Nebraska,,,,,,494 N 20th Rd,,Unadilla,NE,684548053,P2024,,2024-04-23,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024869,,,ORG,Jen Day for Nebraska,,,,,,15708 Redwood St,,Omaha,NE,681363167,P2024,,2024-04-23,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024841,,,COM,Nathan Johnson Campaign,,,,,,8499 Greenville Ave,Ste 205,Dallas,TX,752312419,G2024,,2024-04-23,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024877,,,ORG,Progressive Labor Alliance,,,,,,3737 Camino Del Rio S,Ste 202,San Diego,CA,921084008,,,2024-04-30,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024864,,,ORG,Tartisha Hill Campaign,,,,,,4614 Creekview Ln,,Balch Springs,TX,751804340,G2024,,2024-04-23,1250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024849,,,COM,Texas Organizing Project,,,,,,2404 Caroline St,,Houston,TX,770041016,,,2024-04-09,25000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024881,,,ORG,Truist,,,,,,PO Box 85024,,Richmond,VA,232855024,,,2024-04-01,208.00,0.00,Bank Returned Deposit,001,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024843,,,COM,Utah Democratic Party,,,,,,825 N 300 W,# C400,Salt Lake City,UT,841031459,,,2024-04-23,2000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024863,,,ORG,Zach Robinson Salt Lake County Council,,,,,,2479 E Glacier View Dr,,Sandy,UT,840924430,G2024,,2024-04-23,300.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
