form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00524769,SB29.7645,,,CCM,Bennett for Senate,,,,,,2150 Erwin Dr,,Prescott,AZ,86305,G2024,,2024-07-15,500.00,,Contribution to a Non-Federal Campaign,,,Bennett for Senate,,,,,,,,AZ,,,,,,,,,
SB29,C00524769,SB29.7660,,,CCM,Blattman for AZ,,,,,,445 E Main St,Apt 335,Mesa,AZ,85203,G2024,,2024-07-15,250.00,,Contribution to a Non-Federal Campaign,,,Blattman for AZ,,,,,,,,AZ,,,,,,,,,
SB29,C00524769,SB29.7665,,,CCM,Blattman for AZ,,,,,,445 E Main St,Apt 335,Mesa,AZ,85203,P2024,,2024-07-25,-250.00,,Returned Non-Federal Donation originally reported in April 15 Quarterly Report,,,Blattman for AZ,,,,,,,,AZ,,,,,,,,,
SB29,C00524769,SB29.7649,,,CCM,Brian Fernandez for State Senate - District 23,,,,,,PO Box 545,,Yuma,AZ,85366,G2024,,2024-07-15,250.00,,Contribution to a Non-Federal Campaign,,,Brian Fernandez for State Senate - District 23,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7646,,,CCM,Conservatives for Cook,,,,,,PO Box 871,,Globe,AZ,85502,G2024,,2024-07-15,250.00,,Contribution to a Non-Federal Campaign,,,David Cook 4 State House,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7654,,,CCM,Contreras for House,,,,,,12204 W Mohave St,,Avondale,AZ,85323,G2024,,2024-07-15,1000.00,,Contribution to a Non-Federal Campaign,,,Contreras for House,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7666,,,CCM,Contreras for House,,,,,,12204 W Mohave St,,Avondale,AZ,85323,P2024,,2024-07-25,-500.00,,Returned Non-Federal Donation originally reported in April 15 Quarterly Report,,,Contreras for House,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7653,,,CCM,Hernandez,,,,,,PO Box 11301,,Tucson,AZ,85734,G2024,,2024-07-15,500.00,,Contribution to a Non-Federal Campaign,,,Hernandez,,,,,,,,AZ,,,,,,,,,
SB29,C00524769,SB29.7657,,,CCM,Leo Biasiucci,,,,,,2990 Rainbow Ave. N.,,Lake Havasau City,AZ,86403,G2024,,2024-07-15,500.00,,Contribution to a Non-Federal Campaign,,,Leo Biasiucci,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7652,,,CCM,Martinez for Arizona,,,,,,PO Box 13125,,Casa Grande,AZ,85130,G2024,,2024-07-15,500.00,,Contribution to a Non-Federal Campaign,,,Martinez for Arizona,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7655,,,CCM,Michael Carbone for State Representative,,,,,,2249 N Acacia Way,,Buckeye,AZ,85396,G2024,,2024-07-15,250.00,,Contribution to a Non-Federal Campaign,,,Michael Carbone for State Representative,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7650,,,CCM,Neal Carter for State Representative,,,,,,PO Box 245,,Queen Creek,AZ,85142,G2024,,2024-07-15,250.00,,Contribution to a Non-Federal Campaign,,,Neal Carter for State Representative,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7658,,,CCM,Re-Elect Rex,,,,,,9981 N Calle Solano,,Tucson,AZ,85737,G2024,,2024-07-15,500.00,,Contribution to a Non-Federal Campaign,,,Re-Elect Rex,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7648,,,CCM,Vince Leach for Senate,,,,,,"12995 N. Oracle Rd., Ste. 141",,Tucson,AZ,85739,G2024,,2024-07-15,500.00,,Contribution to a Non-Federal Campaign,,,Vince Leach for Senate,,,,,,,,,,,,,,,,,
