form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00265546,SB29.19096,,,ORG,BOLIVAR BULLET,,,,,,125 S COURT STREET,,CLEVELAND,MS,38732,P2023,,2023-07-19,250.00,,ADVERTISMENT,004,,,,CARR,MICHAEL,,,,,,,,,,,,,,
SB29,C00265546,SB29.19198,,,ORG,BOONEVILLE BANNER INDEPENDENT,,,,,,208 NORTH MAIN STREET,,BOONEVILLE,MS,38829,G2023,,2023-10-09,133.87,,ADVERTISMENT,004,,,,REEVES,TATE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19199,,,ORG,BOONEVILLE BANNER INDEPENDENT,,,,,,208 NORTH MAIN STREET,,BOONEVILLE,MS,38829,G2023,,2023-10-09,133.88,,ADVERTISMENT,004,,,,HOSEMAN,DEUBERT,,,,,,,,,,,,,,
SB29,C00265546,SB29.19200,,,ORG,BOONEVILLE BANNER INDEPENDENT,,,,,,208 NORTH MAIN STREET,,BOONEVILLE,MS,38829,G2023,,2023-10-09,133.88,,ADVERTISMENT,004,,,,FITCH,LYNN,,,,,MS,,,,,,,,,
SB29,C00265546,SB29.19049,,,CCM,COMMITTEE TO ELECT DETRIC LEGGETT,,,,,,649 EAST 38TH STREET,,SAVANNAH,GA,31401,G2023,,2023-10-13,500.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT DETRIC LEGGETT,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19129,,,CCM,COMMITTEE TO ELECT KURTIS R. PURTEE,,,,,,12300 APACHE AVE #1119,,SAVANNAH,GA,31401,G2023,,2023-09-28,500.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT KURTIS R. PURTEE,,PURTEE,KURTIS,,,,,GA,06,,,,,,,,
SB29,C00265546,SB29.19127,,,CCM,COMMITTEE TO ELECT NICK PALUMBO,,,,,,216 E 51ST STREET,,SAVANNAH,GA,31401,G2023,,2023-09-28,5303.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT NICK PALUMBO,,PALUMBO,NICK,,,,,GA,,,,,,,,,
SB29,C00265546,SB29.19080,,,CCM,COMMITTEE TO ELECT RICHARD FRANKS,,,,,,1713 GASTON MOUNTAIN DRIVE,,DALLAS,NC,28034,G2023,,2023-10-27,1000.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT RICHARD FRANKS,,FRANKS,RICHARD,,,,,,,,,,,,,,
SB29,C00265546,SB29.19052,,,CCM,COMMITTEE TO RE-ELECT ESTELLA SHABAZ,,,,,,1923 ARCHER STREET,,SAVANNAH,GA,31405,G2023,,2023-10-13,500.00,,CONTRIBUTION,011,,COMMITTEE TO RE-ELECT ESTELLA SHABAZ,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19124,,,CCM,CRYSTAL CLINE FOR SHERIFF,,,,,,86 MENEFEE LANE,,FRONT ROYAL,VA,22630,G2023,,2023-09-18,2000.00,,CONTRIBUTOIN,011,,CRYSTAL CLINE FOR SHERIFF,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19091,,,ORG,DAILY MEMPHIAN,,,,,,505 TENNESSEE STREET,SUITE 101,MEMPHIS,TN,38103,P2023,,2023-07-16,750.00,,ADVERISMENT,004,,,,MORRIS III,ROBERT,,,,,,,,,,,,,,
SB29,C00265546,SB29.19094,,,ORG,DAILY MEMPHIAN,,,,,,505 TENNESSEE STREET,SUITE 101,MEMPHIS,TN,38103,P2023,,2023-07-16,750.00,,ADVERTISMENT,004,,,,HALL,RODNEY,,,,H,MS,20,,,,,,,,
SB29,C00265546,SB29.19099,,,ORG,DESOTO TIMES-TRIBUNE,,,,,,2342 HWY 51,,NESBIT,MS,38651,P2023,,2023-07-19,360.00,,ADVERTISMENT,004,,,,WILLIAMS,JOHN,,,,H,MS,28,,,,,,,,
SB29,C00265546,SB29.19101,,,ORG,DESOTO TIMES-TRIBUNE,,,,,,2342 HWY 51,,NESBIT,MS,38651,P2023,,2023-07-19,2023.00,,ADVERTISMENT,004,,,,HALL,RODNEY,,,,H,MS,20,,,,,,,,
SB29,C00265546,SB29.19102,,,ORG,DESOTO TIMES-TRIBUNE,,,,,,2342 HWY 51,,NESBIT,MS,38651,P2023,,2023-07-19,360.00,,ADVERTISMENT,004,,,,MORRIS III,ROBERT,,,,,,,,,,,,,,
SB29,C00265546,SB29.19150,,,ORG,DESOTO TIMES-TRIBUNE,,,,,,2342 HWY 51,,NESBIT,MS,38651,G2023,,2023-10-09,240.00,,ADVERTISMENT,004,,,,REEVES,TATE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19151,,,ORG,DESOTO TIMES-TRIBUNE,,,,,,2342 HWY 51,,NESBIT,MS,38651,G2023,,2023-10-09,240.00,,ADVERTISMENT,011,,,,HOSEMAN,DEUBERT,,,,,,,,,,,,,,
SB29,C00265546,SB29.19152,,,ORG,DESOTO TIMES-TRIBUNE,,,,,,2342 HWY 51,,NESBIT,MS,38651,G2023,,2023-10-09,240.00,,ADVERTISMENT,004,,,,FITCH,LYNN,,,,,MS,,,,,,,,,
SB29,C00265546,SB29.19055,,,CCM,EDWARDS 4 SAVANNAH,,,,,,1901 MITCHELL STREET,,SAVANNAH,GA,31415,G2023,,2023-10-13,750.00,,CONTRIBUTION,011,,EDWARDS 4 SAVANNAH,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19117,,,ORG,FAUQUIER,,,,,,53 S3RD STREET,SUITE 100,WARRENTON,VA,20186,G2023,,2023-08-30,770.00,,ADVERTISMENT,004,,,,SEGURA,JUAN,,,,S,VA,31,,,,,,,,
SB29,C00265546,SB29.19112,,,ORG,FEDEX,,,,,,P.O. BOX 660481,,DALLAS,TX,752660481,,,2023-08-01,40.89,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19113,,,ORG,FEDEX,,,,,,P.O. BOX 660481,,DALLAS,TX,752660481,,,2023-08-08,170.85,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19042,,,ORG,FEDEX,,,,,,P.O. BOX 660481,,DALLAS,TX,752660481,,,2023-09-20,23.70,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19046,,,CCM,FRIENDS OF GEARY HIGGINS,,,,,,P.O. BOX 38,,WATERFORD,VA,20197,G2023,,2023-10-10,1000.00,,CONTRIBUTION,011,,FRIENDS OF GEARY HIGGINS,,HIGGINS,GEARY,,,,,,,,,,,,,,
SB29,C00265546,SB29.19149,,,CCM,FRIENDS OF GEARY HIGGINS,,,,,,P.O. BOX 38,,WATERFORD,VA,20197,G2023,,2023-10-10,1000.00,,CONTRIUBTION,011,,FRIENDS OF GEARY HIGGINS,,HIGGINS,GEARY,,,,,,,,,,,,,,
SB29,C00265546,SB29.19064,,,CCM,FRIENDS OF MAX FISHER,,,,,,2100 HIGHCOURT LANE,SUITE 302,HERNDON,VA,20170,G2023,,2023-10-16,1000.00,,CONTRIBUTION,011,,FRIENDS OF MAX FISHER,,,,,,,H,VA,08,,,,,,,,
SB29,C00265546,SB29.19043,,,CCM,FRIENDS OF MICHELLE MALDONADO,,,,,,11151 VALLEY VIEW DRIVE #642,,BRISTOW,VA,20136,G2023,,2023-10-10,1000.00,,CONTRIBUTUION,011,,FRIENDS OF MICHELLE MALDONADO,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19148,,,CCM,FRIENDS OF MICHELLE MALDONADO,,,,,,11151 VALLEY VIEW DRIVE #642,,BRISTOW,VA,20136,G2023,,2023-10-10,1000.00,,CONTRIBUTION,011,,FRIENDS OF MICHELLE MALDONADO,,MALDONADO,MICHELLE,,,,H,VA,20,,,,,,,,
SB29,C00265546,SB29.19114,,,ORG,FRIENDS OF TIM CHILTON,,,,,,P.O. BOX 1874,,CULPEPER,VA,22701,G2023,,2023-08-24,3000.00,,CONTRIBUTION,011,,,,CHILTON,TIM,,,,,,,,,,,,,,
SB29,C00265546,SB29.19134,,,CCM,FRIENDS OF VAN R. JOHNSON,,,,,,1428 CLAREMONT CIRCLE,,SAVANNAH,GA,31412,G2023,,2023-09-28,1000.00,,CONTRIBUTION,011,,FRIENDS OF VAN R. JOHNSON,,JOHNSON,VAN,,,,,,,,,,,,,,
SB29,C00265546,SB29.19233,,,ORG,GANNETT MISSISSIPPI LOCALIQ,,,,,,P.O. BOX 632030,,CINCINNATI,OH,452632030,G2023,,2023-10-10,575.00,,ADVERTISMENT,004,,,,REEVES,TATE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19235,,,ORG,GANNETT MISSISSIPPI LOCALIQ,,,,,,P.O. BOX 632030,,CINCINNATI,OH,452632030,G2023,,2023-10-10,575.00,,ADVERTISMENT,004,,,,HOSEMAN,DEUBERT,,,,,,,,,,,,,,
SB29,C00265546,SB29.19236,,,ORG,GANNETT MISSISSIPPI LOCALIQ,,,,,,P.O. BOX 632030,,CINCINNATI,OH,452632030,G2023,,2023-10-10,575.00,,ADVERTISMENT,004,,,,FITCH,LYNN,,,,,MS,,,,,,,,,
SB29,C00265546,SB29.19153,,,ORG,GREENWOOD COMMONWEALTH,,,,,,829 HWY 82 W,,GREENWOOD,MS,38930,G2023,,2023-10-09,223.10,,ADVERTISMENT,004,,,,BROWN,CURRESSIA,,,,S,MS,24,,,,,,,,
SB29,C00265546,SB29.19156,,,ORG,GREENWOOD COMMONWEALTH,,,,,,829 HWY 82 W,,GREENWOOD,MS,38930,G2023,,2023-10-09,233.10,,ADVERTISMENT,004,,,,REEVES,TATE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19157,,,ORG,GREENWOOD COMMONWEALTH,,,,,,829 HWY 82 W,,GREENWOOD,MS,38930,G2023,,2023-10-09,233.10,,ADVERTISMENT,004,,,,HOSEMAN,DEUBERT,,,,,,,,,,,,,,
SB29,C00265546,SB29.19158,,,ORG,GREENWOOD COMMONWEALTH,,,,,,829 HWY 82 W,,GREENWOOD,MS,38930,G2023,,2023-10-09,223.10,,ADVERTISMENT,004,,,,FITCH,LYNN,,,,,MS,,,,,,,,,
SB29,C00265546,SB29.19048,,,CCM,HARPER FOR GEORGIA,,,,,,137 BIGGERS LANE,,OCILLA,GA,31774,,,2023-10-11,1500.00,,CONTRIBUTION-FUND RAISER,,,HARPER FOR GEORGIA,,HARPER,TYLER,,,,S,GA,07,,,,,,,,
SB29,C00265546,SB29.19261,,,ORG,Hellwig Communications,,,,,,5 West Hargett St,Suite 912,Raleigh,NC,27601,G2024,,2023-11-08,1995.96,,Political work done by Hellwig Communications,,,,,BURTON,Mary,,,,,,,,,,,,,,
SB29,C00265546,SB29.19264,,,ORG,Hellwig Communications,,,,,,5 West Hargett St,Suite 912,Raleigh,NC,27601,G2023,,2023-11-08,1995.97,,Political Work Done by Hellwig Communications,,,,,Adams,Bobby,,,,,,,,,,,,,,
SB29,C00265546,SB29.19204,,,ORG,ITAWAMBA COUNTY TIMES,,,,,,115 S MAIN STREET,,AMORY,MS,38821,G2023,,2023-10-09,144.50,,ADVERTISMENT,004,,,,REEVES,TATE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19205,,,ORG,ITAWAMBA COUNTY TIMES,,,,,,115 S MAIN STREET,,AMORY,MS,38821,G2023,,2023-10-09,144.50,,ADVERTISMENT,004,,,,HOSEMAN,DEUBERT,,,,,,,,,,,,,,
SB29,C00265546,SB29.19142,,,CCM,"JONATHAN MCCULLOUGH FOR DISTRICT 4,  CITY COUNCIL",,,,,,312 DREAMLAND STREET,,JESUP,GA,31545,G2023,,2023-10-04,500.00,,CONTRIBUTION,011,,"JONATHAN MCCULLOUGH FOR DISTRICT 4,  CITY COUNCIL",,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19085,,,CCM,JULIE FOR SENATE,,,,,,5833 POST CORNERS TRAIL,APT A,CENTREVILLE,VA,20120,G2023,,2023-07-11,1500.00,,CONTRIBUTION,011,,JULIE FOR SENATE,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19087,,,CCM,KYLE CALLAGHAN FOR CITY COUNCIL,,,,,,5709 REGENCY COURT NORTH,,MOBILE,AL,36609,P2023,,2023-07-12,500.00,,CONTRIBUTION,011,,KYLE CALLAGHAN FOR CITY COUNCIL,,,,,,,,,,,,,,,,,
SB29,C00265546,SB29.19090,,,ORG,LAGNIAPPE,,,,,,704 GOVERNMENT,,MOBILE,AL,36604,P2023,,2023-07-12,499.00,,ADVERTISMENT,004,,,,CALLAGHAN,KYLE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19120,,,ORG,LOUDON TIMES MIRROR,,,,,,16 WEST MAIN ST,,BERRYVILLE,VA,22611,G2023,,2023-08-30,1040.00,,ADVERTISMENT,004,,,,SEGURA,JUAN,,,,S,VA,31,,,,,,,,
SB29,C00265546,SB29.19253,,,ORG,MCCLATCHY COMPANY LLC,,,,,,31572 INDUSTRIAL RD,SUTIE 400,LIVONIA,MI,48150,G2023,,2023-10-02,400.00,,ADVERTISMENT,004,,,,WOODARD,MIKE,,,,S,NC,22,,,,,,,,
SB29,C00265546,SB29.19254,,,ORG,MCCLATCHY COMPANY LLC,,,,,,31572 INDUSTRIAL RD,SUTIE 400,LIVONIA,MI,48150,G2023,,2023-10-02,400.00,,ADVERTISMENT,004,,,,BURRIS,SHANETTA,,,,,,,,,,,,,,
SB29,C00265546,SB29.19256,,,ORG,MCCLATCHY COMPANY LLC,,,,,,31572 INDUSTRIAL RD,SUTIE 400,LIVONIA,MI,48150,G2023,,2023-10-02,400.00,,ADVERTISMENT,004,,,,HUGGINS,SHEILA ANN,,,,,,,,,,,,,,
SB29,C00265546,SB29.19258,,,ORG,MCCLATCHY COMPANY LLC,,,,,,31572 INDUSTRIAL RD,SUTIE 400,LIVONIA,MI,48150,G2023,,2023-10-02,400.00,,ADVERTISMENT,004,,,,ROSENTHAL,SHERRI,,,,,,,,,,,,,,
