form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00872549,BE1,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-15,2322.25,2024-10-18,10030.89,LITERATURE,004,,S,,GRAY,ADAM,,,,H,13,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,BE2,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-15,2322.25,2024-10-18,14788.75,LITERATURE,004,,S,,SALAS,RUDY,,,,H,22,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,XEALC19,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-24,2322.25,2024-10-18,18422.25,LITERATURE,004,,S,,TRAN,DEREK,,,,H,45,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,XEALC20,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-24,2322.25,2024-10-18,18422.25,LITERATURE,004,,S,,MIN,DAVE,,,,H,47,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,XEALC21,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-24,3990.00,2024-10-18,10030.89,LITERATURE,004,,S,,GRAY,ADAM,,,,H,13,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,XEALC22,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-24,15000.00,2024-10-18,18422.25,LITERATURE,004,,S,,TRAN,DEREK,,,,H,45,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,XEALC23,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-24,15000.00,2024-10-18,18422.25,LITERATURE,004,,S,,MIN,DAVE,,,,H,47,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,XEALC24,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-24,450.00,2024-10-24,10030.89,LITERATURE,004,,S,,GRAY,ADAM,,,,H,13,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,XEALC25,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-24,1100.00,2024-10-24,18422.25,LITERATURE,004,,S,,MIN,DAVE,,,,H,47,CA,DAVIDSON,CARY,,,,2024-12-02,
SE,C00872549,XEALC26,,,ORG,50+1 STRATEGIES LLC,,,,,,P.O. BOX 358,,SAN FRANCISCO,CA,94104,G2024,,2024-10-24,1100.00,2024-10-24,18422.25,LITERATURE,004,,S,,TRAN,DEREK,,,,H,45,CA,DAVIDSON,CARY,,,,2024-12-02,
