form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00483677,SB23.01,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,43220,P2024,,2023-07-06,1500.00,,CONTRIBUTION ,,C00662650,,H8OH12180,BALDERSON,WILLIAM,TROY,,,H,OH,12,  ,,,,,,,
SB23,C00483677,SB23.04,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,G2024,,2023-07-06,5000.00,,CONTRIBUTION ,,C00436386,,S6WY00068,BARRASSO,JOHN,A,,,S,WY,,  ,,,,,,,
SB23,C00483677,SB23.02,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2023-07-06,2000.00,,CONTRIBUTION ,,C00541862,,H4MO08162,SMITH,JASON ,T,,,H,MO,08,  ,,,,,,,
SB23,C00483677,SB23.03,,,CCM,JEFF DUNCAN FOR CONGRESS,,,,,,PO BOX 845,,LAURENS,SC,29360,P2024,,2023-07-06,2000.00,,CONTRIBUTION ,,C00460550,,H0SC03077,DUNCAN,JEFFREY,D,MR.,,H,SC,03,  ,,,,,,,
SB23,C00483677,SB23.05,,,CCM,HERN FOR CONGRESS,,,,,,9521-B RIVERSIDE PKWY,#350,TULSA,OK,74137,P2024,,2023-07-21,1000.00,,CONTRIBUTION ,,C00636092,,H8OK01157,HERN,KEVIN,,,,H,OK,01,  ,,,,,,,
SB23,C00483677,SB23.06,,,CCM,ALASKANS FOR DAN SULLIVAN,,,,,,3705 ARTCTIC BLVD,,ANCHORAGE,AK,99503,P2026,,2023-08-15,1000.00,,CONTRIBUTION ,,C00570994,,S4AK00214,SULLIVAN,DAN,,,,S,AK,,  ,,,,,,,
SB23,C00483677,SB23.12,,,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,PO BOX 2059,,LEXINGTON,KY,40588,P2024,,2023-08-15,1000.00,,CONTRIBUTION ,,C00467571,,H0KY06104,BARR,GARLAND,ANDY,,,H,KY,06,  ,,,,,,,
SB23,C00483677,SB23.09,,,CCM,CAROL FOR CONGRESS,,,,,,228 S. WASHINGTON ST,SUITE 115,ALEXANDRIA,VA,22314,P2024,,2023-08-15,1000.00,,CONTRIBUTION ,,C00653220,,H8WV03097,MILLER,CAROL,DEVINE,,,H,WV,01,  ,,,,,,,
SB23,C00483677,SB23.11,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 396,,BISMARCK,ND,58502,P2024,,2023-08-15,1000.00,,CONTRIBUTION ,,C00504704,,S8ND00120,CRAMER,KEVIN,,MR.,,S,ND,,  ,,,,,,,
SB23,C00483677,SB23.10,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,P2024,,2023-08-15,1500.00,,CONTRIBUTION ,,C00558486,,H4LA06153,GRAVES,GARRET,,,,H,LA,06,  ,,,,,,,
SB23,C00483677,SB23.08,,,CCM,LUCAS FOR CONGRESS,,,,,,PO BOX 1726,,OKLAHOMA CITY,OK,73101,P2024,,2023-08-15,1000.00,,CONTRIBUTION ,,C00287912,,H4OK06056,LUCAS,FRANK,D,,,H,OK,03,  ,,,,,,,
SB23,C00483677,SB23.07,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,PO BOX 50084,,FORT WORTH,TX,76105,P2024,,2023-08-15,1000.00,,CONTRIBUTION ,,C00506832,,H2TX33073,VEASEY,MARC,ALLISON,,,H,TX,33,  ,,,,,,,
SB23,C00483677,SB23.13,,,CCM,SYLVIA GARCIA FOR CONGRESS,,,,,,PO BOX 8530,,HOUSTON,TX,77249,P2024,,2023-08-15,1000.00,,CONTRIBUTION ,,C00660555,,H8TX29052,GARCIA,SYLVIA,R,,,H,TX,29,  ,,,,,,,
SB23,C00483677,SB23.14,,,CCM,CAREY FOR CONGRESS,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,P2024,,2023-09-18,1000.00,,CONTRIBUTION ,,C00779603,,H2OH15228,CAREY,MIKE,,,,H,OH,15,  ,,,,,,,
SB23,C00483677,SB23.18,,,CCM,"JOHN JAMES FOR CONGRESS, INC.",,,,,,PO BOX 628,,ST. CLAIR SHORES,MI,48080,P2024,,2023-09-18,1000.00,,CONTRIBUTION ,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB23,C00483677,SB23.16,,,CCM,KEVIN MCCARTHY FOR CONGRESS,,,,,,PO BOX 12667,,BAKERSFIELD,CA,93389,P2024,,2023-09-18,5000.00,,CONTRIBUTION ,,C00420935,,H6CA22125,MCCARTHY,KEVIN,,,,H,CA,20,  ,,,,,,,
SB23,C00483677,SB23.17,,,CCM,RON ESTES FOR CONGRESS,,,,,,PO BOX 782952,,WICHITA,KS,67278,P2024,,2023-09-18,1000.00,,CONTRIBUTION ,,C00632067,,H8KS04112,ESTES,RON,,,,H,KS,04,  ,,,,,,,
