form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00504530,SB.615,,,ORG,Brandon for Congress NY22,,,,,,47 Flintlock Drive,,Shirley,NY,11967,P2024,,2023-03-24,5000.00,,Contribution,011,C00806307,,,Williams,Brandon,M,,,H,NY,22,  ,,,,,,,
SB23,C00504530,SB.617,,,ORG,Brian Fitzpatrick for All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2023-03-24,5000.00,,Contribution,011,C00607416,,,Fitzpatrick,Brian,,,,H,PA,01,  ,,,,,,,
SB23,C00504530,SB.621,,,ORG,Ciscomani for Congress,,,,,,2211 E Highland Ave,Suite 210,Phoenix,AZ,85016,P2024,,2023-03-24,5000.00,,Contribution,011,C00786194,,,Ciscomani,Juan,,,,H,AZ,06,  ,,,,,,,
SB23,C00504530,SB.613,,,ORG,Desposito for New York,,,,,,PO Box 188,,Island Park,NY,11558,P2024,,2023-03-24,5000.00,,Contribution,011,C00809426,,,Desposito,Anthony,,,,H,NY,04,  ,,,,,,,
SB23,C00504530,SB.610,,,ORG,Don Bacon for Congress,,,,,,PO Box 391368,,Omaha,NE,68139,P2024,,2023-03-24,5000.00,,Contribution,011,C00575167,,,Bacon,Donald,J,,,H,NE,02,  ,,,,,,,
SB23,C00504530,SB.620,,,ORG,Friends of David Schweikert,,,,,,8175 East Evans Road,#13176,Scottsdale,AZ,85267,P2024,,2023-03-24,5000.00,,Contribution,011,C00540617,,,Schweikert,David,S,,,H,AZ,01,  ,,,,,,,
SB23,C00504530,SB.619,,,ORG,John Duarte for Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,P2024,,2023-03-24,5000.00,,Contribution,011,C00808279,,,Duarte,John,,,,H,CA,13,  ,,,,,,,
SB23,C00504530,SB.611,,,ORG,Kean for Congress,,,,,,P.O. Box 999,,Edison,NJ,08818,P2024,,2023-03-24,5000.00,,Contribution,011,C00703058,,,Kean,Thomas,,,Jr.,H,NJ,07,  ,,,,,,,
SB23,C00504530,SB.618,,,ORG,Kiggans for Congress,,,,,,P.O. Box 5042,,Virginia Beach,VA,23471,P2024,,2023-03-24,5000.00,,Contribution,011,C00776120,,,Kiggans,Jennifer,,,,H,VA,02,  ,,,,,,,
SB23,C00504530,SB.612,,,ORG,Lalota for Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,P2024,,2023-03-24,5000.00,,Contribution,011,C00806018,,,Lalota,Nick,,,,H,NY,01,  ,,,,,,,
SB23,C00504530,SB.616,,,ORG,Lori Chavez-DeRemer for Congress,,,,,,11805 SE Eastbourne Lane,,Happy Valley,OR,97086,P2024,,2023-03-24,5000.00,,Contribution,011,C00784520,,,Chavez-Deremer,Lori,,,,H,OR,05,  ,,,,,,,
SB23,C00504530,SB.614,,,ORG,Marc for US Inc.,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,P2024,,2023-03-24,5000.00,,Contribution,011,C00789586,,,Molinaro,Marcus,J,,,H,NY,19,  ,,,,,,,
SB23,C00504530,SB.609,,,ORG,Michelle Steel for Congress,,,,,,92A Surfside Ave.,#472,Surfside,CA,90743,P2024,,2023-03-24,5000.00,,Contribution,011,C00704981,,,Steel,Michelle,,,,H,CA,45,  ,,,,,,,
SB23,C00504530,SB.607,,,ORG,Mike Garcia for Congress,,,,,,9070 Irvine Center Drive,#150,Irvine,CA,92618,P2024,,2023-03-24,5000.00,,Contribution,011,C00701102,,,Garcia,Michael,,,,H,CA,27,  ,,,,,,,
SB23,C00504530,SB.606,,,ORG,Valadao for Congress,,,,,,5132 North Palm Avenue,#227,Fresno,CA,93704,P2024,,2023-03-24,5000.00,,Contribution,011,C00499392,,,Valadao,David,,,,H,CA,22,  ,,,,,,,
SB23,C00504530,SB.608,,,ORG,Young Kim for Congress,,,,,,PO Box 2186,,Fullerton,CA,92837,P2024,,2023-03-24,5000.00,,Contribution,011,C00665638,,,Kim,Young,,,,H,CA,40,  ,,,,,,,
SB23,C00504530,SB.622,,,ORG,Lawler for Congress,,,,,,PO Box 87,,South Salem,NY,10590,P2024,,2023-03-30,5000.00,,Contribution,011,C00815415,,,Lawler,Michael,V,,,H,NY,17,  ,,,,,,,
SB23,C00504530,SB.645,,,ORG,Brandon for Congress NY22,,,,,,47 Flintlock Drive,,Shirley,NY,11967,G2024,,2023-06-14,5000.00,,Contribution,011,C00806307,,,Williams,Brandon,M,,,H,NY,22,  ,,,,,,,
SB23,C00504530,SB.643,,,ORG,Brian Fitzpatrick for All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,G2024,,2023-06-14,5000.00,,Contribution,011,C00607416,,,Fitzpatrick,Brian,,,,H,PA,01,  ,,,,,,,
SB23,C00504530,SB.629,,,ORG,Ciscomani for Congress,,,,,,2211 E Highland Ave,Suite 210,Phoenix,AZ,85016,G2024,,2023-06-14,5000.00,,Contribution,011,C00786194,,,Ciscomani,Juan,,,,H,AZ,06,  ,,,,,,,
SB23,C00504530,SB.647,,,ORG,Desposito for New York,,,,,,PO Box 188,,Island Park,NY,11558,G2024,,2023-06-14,5000.00,,Contribution,011,C00809426,,,Desposito,Anthony,,,,H,NY,04,  ,,,,,,,
SB23,C00504530,SB.623,,,ORG,Don Bacon for Congress,,,,,,PO Box 391368,,Omaha,NE,68139,G2024,,2023-06-14,5000.00,,Contribution,011,C00575167,,,Bacon,Donald,J,,,H,NE,02,  ,,,,,,,
SB23,C00504530,SB.641,,,ORG,Friends of David Schweikert,,,,,,8175 East Evans Road,#13176,Scottsdale,AZ,85267,G2024,,2023-06-14,5000.00,,Contribution,011,C00540617,,,Schweikert,David,S,,,H,AZ,01,  ,,,,,,,
SB23,C00504530,SB.637,,,ORG,Garbarino for Congress,,,,,,PO Box 101,,Bayport,NY,11705,P2024,,2023-06-14,5000.00,,Contribution,011,C00729954,,,Garbarino,Andrew,,,,H,NY,02,  ,,,,,,,
SB23,C00504530,SB.635,,,ORG,Iowans for Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2023-06-14,5000.00,,Contribution,011,C00784389,,,Nunn,Zach,,,,H,IA,03,  ,,,,,,,
SB23,C00504530,SB.628,,,ORG,John Duarte for Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,G2024,,2023-06-14,5000.00,,Contribution,011,C00808279,,,Duarte,John,,,,H,CA,13,  ,,,,,,,
SB23,C00504530,SB.636,,,ORG,"John James for Congress, Inc.",,,,,,PO Box 628,,Saint Clair Shores,MI,48080,P2024,,2023-06-14,5000.00,,Contribution,011,C00803502,,,James,John,,,,H,MI,10,  ,,,,,,,
SB23,C00504530,SB.649,,,ORG,Kean for Congress,,,,,,P.O. Box 999,,Edison,NJ,08818,G2024,,2023-06-14,5000.00,,Contribution,011,C00703058,,,Kean,Thomas,,,Jr.,H,NJ,07,  ,,,,,,,
SB23,C00504530,SB.631,,,ORG,Ken Calvert for Congress,,,,,,PO Box 2438,,Corona,CA,92878,P2024,,2023-06-14,5000.00,,Contribution,011,C00257337,,,Calvert,Ken,,,,H,CA,41,  ,,,,,,,
SB23,C00504530,SB.630,,,ORG,Kevin Kiley for Congress,,,,,,9458 Treelake Rd,,Granite Bay,CA,95746,P2024,,2023-06-14,5000.00,,Contribution,011,C00801985,,,Kiley,Kevin,,,,H,CA,03,  ,,,,,,,
SB23,C00504530,SB.642,,,ORG,Kiggans for Congress,,,,,,P.O. Box 5042,,Virginia Beach,VA,23471,G2024,,2023-06-14,5000.00,,Contribution,011,C00776120,,,Kiggans,Jennifer,,,,H,VA,02,  ,,,,,,,
SB23,C00504530,SB.648,,,ORG,Lalota for Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,G2024,,2023-06-14,5000.00,,Contribution,011,C00806018,,,Lalota,Nick,,,,H,NY,01,  ,,,,,,,
SB23,C00504530,SB.632,,,ORG,"Laurel Lee for Congress, Inc.",,,,,,PO Box 2743,,Brandon,FL,33509,P2024,,2023-06-14,5000.00,,Contribution,011,C00815373,,,Lee,Laurel,,,,H,FL,15,  ,,,,,,,
SB23,C00504530,SB.640,,,ORG,Lawler for Congress,,,,,,PO Box 87,,South Salem,NY,10590,G2024,,2023-06-14,5000.00,,Contribution,011,C00815415,,,Lawler,Michael,V,,,H,NY,17,  ,,,,,,,
SB23,C00504530,SB.644,,,ORG,Lori Chavez-DeRemer for Congress,,,,,,11805 SE Eastbourne Lane,,Happy Valley,OR,97086,G2024,,2023-06-14,5000.00,,Contribution,011,C00784520,,,Chavez-Deremer,Lori,,,,H,OR,05,  ,,,,,,,
SB23,C00504530,SB.646,,,ORG,Marc for US Inc.,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,G2024,,2023-06-14,5000.00,,Contribution,011,C00789586,,,Molinaro,Marcus,J,,,H,NY,19,  ,,,,,,,
SB23,C00504530,SB.624,,,ORG,Michelle Steel for Congress,,,,,,92A Surfside Ave.,#472,Surfside,CA,90743,G2024,,2023-06-14,5000.00,,Contribution,011,C00704981,,,Steel,Michelle,,,,H,CA,45,  ,,,,,,,
SB23,C00504530,SB.626,,,ORG,Mike Garcia for Congress,,,,,,9070 Irvine Center Drive,#150,Irvine,CA,92618,G2024,,2023-06-14,5000.00,,Contribution,011,C00701102,,,Garcia,Michael,,,,H,CA,27,  ,,,,,,,
SB23,C00504530,SB.634,,,ORG,Miller-Meeks for Congress,,,,,,PO Box 33,,Ottomwa,IA,52501,P2024,,2023-06-14,5000.00,,Contribution,011,C00558825,,,Miller-Meeks,Mariannette,,,,H,IA,01,  ,,,,,,,
SB23,C00504530,SB.638,,,ORG,Monica for Congress,,,,,,228 S Washington St,,Alexandria,VA,22314,P2024,,2023-06-14,5000.00,,Contribution,011,C00765719,,,De la Cruz,Monica,,,,H,TX,15,  ,,,,,,,
SB23,C00504530,SB.633,,,ORG,Salazar for Congress,,,,,,PO Box 431332,,Miami,FL,33243,P2024,,2023-06-14,5000.00,,Contribution,011,C00714261,,,Salazar,Maria,E,,,H,FL,27,  ,,,,,,,
SB23,C00504530,SB.639,,,ORG,"Steil for Wisconsin, Inc.",,,,,,1818 Milton Ave,#1448,Janesville,WI,53545,P2024,,2023-06-14,5000.00,,Contribution,011,C00677286,,,Steil,Bryan,G,,,H,WI,01,  ,,,,,,,
SB23,C00504530,SB.627,,,ORG,Valadao for Congress,,,,,,5132 North Palm Avenue,#227,Fresno,CA,93704,G2024,,2023-06-14,5000.00,,Contribution,011,C00499392,,,Valadao,David,,,,H,CA,22,  ,,,,,,,
SB23,C00504530,SB.625,,,ORG,Young Kim for Congress,,,,,,PO Box 2186,,Fullerton,CA,92837,G2024,,2023-06-14,5000.00,,Contribution,011,C00665638,,,Kim,Young,,,,H,CA,40,  ,,,,,,,
