form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00023580,B892951,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,2307.71,,Postage for battleground state mailings in support of Gallego/Harris (AZ).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892952,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,2545.40,,Postage for battleground state mailings in support of Harris (GA).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892953,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,2895.35,,Postage for battleground state mailings in support of Alsobrooks/Harris (MD).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892954,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,5807.62,,Postage for battleground state mailings in support of Slotkin/Harris (MI).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892955,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,304.36,,Postage for battleground state mailings in support of Tester/Harris (MT).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892956,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,1323.87,,Postage for battleground state mailings in support of Rosen/Harris (NV).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892957,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,2014.99,,Postage for battleground state mailings in support of Harris (NC).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892958,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,6481.88,,Postage for battleground state mailings in support of Brown/Harris (OH).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892959,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,6745.24,,Postage for battleground state mailings in support of Casey/Harris (PA).,001,,,,,,,,,,, ,,,,,,,,
SB29,C00023580,B892960,,,COM,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,2550.12,,Postage for battleground state mailings in support of Baldwin/Harris (WI).,001,,,,,,,,,,, ,,,,,,,,
