form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00023580,B892819,,,ORG,Public Affairs Support Services Inc.,,,,,,1950 Roland Clarke Place Suite 300,,Reston,VA,20191,O2024,Not Applicable,2024-11-04,2263.07,,Compliance/reporting/filing,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B889891,,,ORG,K & R Industries,,,,,,14110 Sullyfield Cir,,Chantilly,VA,20151,O2024,Not Applicable,2024-10-17,6455.20,,Letter Carrier Political Fund award plaques.,003,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892844,,,ORG,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-06,130000.00,,Payment to NALC for Labor to Labor expenses in 2024.,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892845,,,ORG,National Association of Letter Carriers,,,,,,100 Indiana Ave. NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-18,130000.00,,Payment to NALC for Labor to Labor expenses in 2024.,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892820,,,ORG,"WithumSmith+Brown, PC",,,,,,4600 East West Highway Suite 900,,Bethesda,MD,20814,O2024,Not Applicable,2024-11-04,2250.00,,Accounting,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892825,,,ORG,Mosaic,,,,,,4801 Viewpoint Place,,Cheverly,MD,20781,O2024,Not Applicable,2024-11-14,16810.23,,"State letters, envelopes and postage.",004,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892831,,,ORG,Mosaic,,,,,,4801 Viewpoint Place,,Cheverly,MD,20781,O2024,Not Applicable,2024-11-22,4963.98,,"State letters, envelopes and postage.",004,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892818,,,ORG,"Sapphire Strategies, LLC.",,,,,,3604 NE 78th Street,,Kansas City,MO,64119,O2024,Not Applicable,2024-11-04,10000.00,,Admin expense-website services,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892859,,,ORG,Regions Bank,,,,,,315 Deaderick Street 3rd Fl.,,Nashville,TN,37237,O2024,Not Applicable,2024-10-17,5383.97,,Bank Service Charge,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892860,,,ORG,Regions Bank,,,,,,315 Deaderick Street 3rd Fl.,,Nashville,TN,37237,O2024,Not Applicable,2024-11-05,1721.00,,Bank Service Charge,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00023580,B892861,,,ORG,Regions Bank,,,,,,315 Deaderick Street 3rd Fl.,,Nashville,TN,37237,O2024,Not Applicable,2024-11-12,3042.83,,Bank Service Charge,001,,,,,,,,,,, ,,,,,,,,
