form_type,filer_committee_id_number,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,expenditure_date,expenditure_purpose_descrip,beneficiary_committee_name,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,category_code,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,election_code,election_other_description,expenditure_amount,semi_annual_refunded_bundled_amt,memo_code,memo_text_description,image_number,beneficiary_committee_fec_id
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,2023-01-06,ADVERTISING REALTED PRODUCTION COSTS,,,,,,,,,,,,,6.00,,Y,G SUITE BASIC,202308070300449220
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,2023-05-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202308070300449222
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,2023-02-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,,,,,,,6.00,,Y,G SUITE BASIC,202308070300449220
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,2023-03-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202308070300449221
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,2023-06-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,,,202308070300449222
SB21B,C00719021,ECOM2 HOLDING LIMITED,,,,,,GLADSTONOS 12-14,,PAPHOS,ZZ,,2023-02-21,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,10.00,,Y,SELZY,202308070300449221
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,2023-03-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202308070300449221
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,2023-04-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE DASIC,202308070300449221
SB21B,C00719021,APP SUMO,,,,,,1305 E 6TH ST #4,,AUSTIN,TX,78702,2023-01-15,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,,,,,,,301.50,,Y,EMAIL LIST VALIDATION SELZY,202308070300449220
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,2023-04-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202308070300449221
