form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00029447,500017149,,,CCM,AMERICAN REVIVAL PAC,,,,,,228 C/O South Washington St,Ste 115,Alexandria,VA,22314,,,2023-12-07,5000.00,0.00,Contribution,,C00639229,,,,,,,,,,,,,,,,,,
SB23,C00029447,500017132,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00029447,500017116,,,CCM,Andy Barr For Congress Inc.,,,,,,PO Box 2059,,Lexington,KY,405882059,P2024,,2023-12-01,5000.00,0.00,Contribution,,C00467571,,,BARR,GARLAND,ANDY,,,H,KY,06,,,,,,,,
SB23,C00029447,500017121,,,CCM,ANTHONY PORTANTINO FOR CONGRESS,,,,,,12501 Imperial Hwy,Ste 200,Norwalk,CA,906508352,P2024,,2023-12-01,5000.00,0.00,Contribution,,C00832279,,,PORTANTINO,ANTHONY,,,,H,CA,30,,,,,,,,
SB23,C00029447,500017130,,,CCM,BILL FOSTER FOR CONGRESS,,,,,,PO Box 9104,,Aurora,IL,605989104,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00435099,,,FOSTER,G. WILLIAM (BILL),,,,H,IL,11,,,,,,,,
SB23,C00029447,500017125,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00029447,500017120,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO Box 420239,,Kissimmee,FL,347420239,P2024,,2023-12-01,1000.00,0.00,Contribution,,C00581074,,,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00029447,500017128,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2023-12-07,1500.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM,,Dr.,,H,WA,08,,,,,,,,
SB23,C00029447,500017129,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,G2024,,2023-12-07,1000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM,,Dr.,,H,WA,08,,,,,,,,
SB23,C00029447,500017111,,,CCM,ELISE FOR CONGRESS,,,,,,PO Box 500,,Glens Falls,NY,128010500,P2024,,2023-12-01,5000.00,0.00,Contribution,,C00547893,,,STEFANIK,ELISE M.,,,,H,NY,21,,,,,,,,
SB23,C00029447,500017117,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2023-12-01,5000.00,0.00,Contribution,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,,,,,,,,,
SB23,C00029447,500017147,,,CCM,FRIENDS OF DAN KILDEE,,,,,,PO Box 248,,Flint,MI,485010248,P2024,,2023-12-05,-1000.00,0.00,Voided Check - Originally Issued on 11/9/23,,C00499947,,,KILDEE,DANIEL T,,,,H,MI,05,,,,,,,,
SB23,C00029447,500017124,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,C2024,Convention,2023-12-07,2500.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00029447,500017133,,,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00029447,500017112,,,PAC,HOUSE MAJORITY PAC,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,,,2023-12-01,200000.00,0.00,Contribution,,C00495028,HOUSE MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00029447,500017137,,,CCM,HUFFMAN FOR CONGRESS,,,,,,PO Box 151563,,San Rafael,CA,949151563,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00491746,,,HUFFMAN,JARED,,,,H,CA,02,,,,,,,,
SB23,C00029447,500017119,,,CCM,JOE KERR FOR CONGRESS,,,,,,29 Palma Vly,,Coto De Caza,CA,926794735,G2024,,2023-12-01,5000.00,0.00,Contribution,,C00840041,,,KERR,JOSEPH,,,,H,CA,40,,,,,,,,
SB23,C00029447,500017115,,,CCM,KAPTUR FOR CONGRESS,,,,,,PO Box 899,,Toledo,OH,436970899,P2024,,2023-12-01,2500.00,0.00,Contribution,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,
SB23,C00029447,500017122,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,2758 US Highway 34,Ste B,Oswego,IL,605438301,P2024,,2023-12-01,2500.00,0.00,Contribution,,C00652719,,,UNDERWOOD,LAUREN,,,,H,IL,14,,,,,,,,
SB23,C00029447,500017142,,,PTY,LOS ANGELES COUNTY DEMOCRATIC CENTRAL COMMITTEE,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2023-12-14,1000.00,0.00,Contribution,,C00300731,LOS ANGELES COUNTY DEMOCRATIC CENTRAL COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00029447,500017127,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00029447,500017126,,,CCM,Mary Peltola For Alaska,,,,,,PO Box 210014,,Anchorage,AK,995210014,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00029447,500017141,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,228 C/O South Washington St,Ste 115,Alexandria,VA,22314,P2024,,2023-12-07,5000.00,0.00,Contribution,,C00608695,,,JOHNSON,JAMES,MICHAEL,,,H,LA,04,,,,,,,,
SB23,C00029447,500017138,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00029447,500017139,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,607 14th St NW,Ste 800,Washington,DC,200052005,,,2023-12-07,5000.00,0.00,Contribution,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00029447,500017135,,,CCM,SCHIFF FOR SENATE,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,O2024,Special Primary,2023-12-07,5000.00,0.00,Contribution,,C00343871,,,SCHIFF,ADAM,,,,S,CA,,,,,,,,,
SB23,C00029447,500017136,,,CCM,SCHIFF FOR SENATE,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,O2024,Special General,2023-12-07,5000.00,0.00,Contribution,,C00343871,,,SCHIFF,ADAM,,,,S,CA,,,,,,,,,
SB23,C00029447,500017131,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-12-07,1500.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00029447,500017114,,,PAC,Senate Leadership Fund,,,,,,6218 Georgia Ave NW,Apt 1,Washington,DC,200115125,,,2023-12-01,100000.00,0.00,Contribution,,C00571703,Senate Leadership Fund,,,,,,,,,,,,,,,,,
SB23,C00029447,500017123,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W 63rd St,Num 303,Shawnee,KS,662163800,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00029447,500017113,,,PAC,SMP,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,,,2023-12-07,250000.00,0.00,Contribution,,C00484642,SMP,,,,,,,,,,,,,,,,,
SB23,C00029447,500017143,,,PAC,SPIKE PAC,,,,,,PO Box 9536,,Lowell,MA,018539536,,,2023-12-15,5000.00,0.00,Contribution,,C00787317,SPIKE PAC,,,,,,,,,,,,,,,,,
SB23,C00029447,500017134,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2023-12-07,2500.00,0.00,Contribution,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00029447,500017118,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2023-12-01,2500.00,0.00,Contribution,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
SB23,C00029447,500017144,,,PTY,Washington State Democratic Central Committee,,,,,,PO Box 4027,,Seattle,WA,981940027,,,2023-12-01,2500.00,0.00,Contribution,,C00114439,Washington State Democratic Central Committee,,,,,,,,,,,,,,,,,
