form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00822932,SB29.4472,,,ORG,Bank of San Francisco,,,,,,345 California St Suite 1600,,San Francisco,CA,94104,,,2024-10-31,30.00,,NonContribution. Wire fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4475,,,ORG,Bank of San Francisco,,,,,,345 California St Suite 1600,,San Francisco,CA,94104,,,2024-11-01,30.00,,NonContribution. Wire fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4471,,,PAC,Battleground California,,,,,,515 S. Figueroa St.,Ste 1110,Los Angeles,CA,90071,G2024,,2024-10-31,30000.00,,NonContribution Account. Donate to federal PACs,011,C00872549,Battleground California,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4478,,,ORG,Bill.com,,,,,,1810 Embarcadero Rd.,,Palo Alto,CA,94303,,,2024-11-12,95.40,,NonContribution. Nov monthly fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4445,,,CCM,Carroll Fife for City Council 2024,,,,,,371 Lakeport Blvd #391,,Lakeport,CA,95453,G2024,,2024-10-18,600.00,,NonContribution. Donate to local candidate,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4470,,,PAC,CA Working Families Party PAC,,,,,,570 14th St Suite 6,,Oakland,CA,94612,G2024,,2024-10-31,20000.00,,NonContribution Account. Donate to state PACs,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4464,,,PAC,Claudia Jimenez for Richmond CC 2024,,,,,,845 37th St,,Richmond,CA,94805,G2024,,2024-10-30,2500.00,,NonContribution Account. Donate to local candidate.,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4449,,,PAC,Communities for a New CA PAC,,,,,,5445 Madison Ave.,,Sacramento,CA,95841,G2024,,2024-10-30,45000.00,,NonContribution Account. Donate to state PACs,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4468,,,PAC,Espinosa for City Council 2024,,,,,,PO Box 1046 ,,Pacifica,CA,94044,G2024,,2024-10-31,2500.00,,NonContribution Account. Donate to local candidate.,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4476,,,ORG,Evelyn Torres Consulting LLC,,,,,,4400 Saint Andrews Road,,Oakland,CA,94605,,,2024-11-04,15000.00,,NonContribution. Consulting fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4452,,,PAC,Fxk Yo Recalls of Thao & Price,,,,,,428 13th St 8th Fl ,,Oakland,CA,94607,G2024,,2024-10-30,5000.00,,NonContribution Account. Donate to local PACs,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4467,,,PAC,Ghassan Shamieh for Millbrae City Council,,,,,,1351 Lerida Way,,Pacifica,CA,94044,G2024,,2024-10-31,2500.00,,NonContribution Account. Donate to local candidate.,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4474,,,PAC,James Coleman for SSF City Council 2024,,,,,,1351 Lerida Way,,Pacifica,CA,94044,G2024,,2024-11-01,2500.00,,NonContribution Account. Donate to local candidate.,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4477,,,ORG,Lindsay Bubar Consulting Inc,,,,,,8324 Belford Ave,,Los Angeles,CA,90045,,,2024-11-05,9100.00,,NonContribution. Consultant training for local candidates,001,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4469,,,PAC,Phoebe Shin Venkat for Foster City Counci,,,,,,1351 Lerida Way ,,Pacifica,CA,94044,G2024,,2024-10-31,2500.00,,NonContribution Account. Donate to local candidate.,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4446,,,PAC,Protect the Win for Public Safety Oppose the Recall of D Price,,,,,,371 Lakeport Blvd Suite 391,,Lakeport,CA,95453,G2024,,2024-10-18,1600.00,,NonContribution. Donate to State PACs,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4473,,,PAC,Terra Lawson-Remer for BOS,,,,,,5445 Madison Ave,,Scramento,CA,95841,G2024,,2024-11-01,2000.00,,NonContribution Account. Donate to local candidate.,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4466,,,PAC,Turner for Judge 2024,,,,,,c/o Political Reporting Plus,1 W. Manchester Blvd Ste 700,Inglewood,CA,90301,G2024,,2024-10-31,2500.00,,NonContribution Account. Donate to local candidate.,011,,,,,,,,,,,,,,,,,,,
SB29,C00822932,SB29.4465,,,PAC,Wiley for Judge 2024,,,,,,c/o Political Reporting Plus,1 W. Manchester Blvd Ste 700,Inglewood,CA,90301,G2024,,2024-10-31,2500.00,,NonContribution Account. Donate to local candidate.,011,,,,,,,,,,,,,,,,,,,
