form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00425256,SB29.6334,,,CCM,Committee to Elect Mike Ezell,,,,,,PO Box 1842,,Gulfport,MS,39502,G2023,,2023-07-18,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6335,,,CCM,Elect Lance Cooper Rankin County Tax Assessor,,,,,,75 Woodbridge Road,,Brandon,MS,39042,G2023,,2023-07-18,300.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6338,,,CCM,Friends of Chase Carlisle,,,,,,1661 Aaron Brenner Drive,,Memphis,TN,38120,G2023,,2023-09-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6319,,,CCM,Friends Of Dane Maxwell,,,,,,PO Box 2361,,Pascagoula,MS,39569,G2023,,2023-07-18,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6339,,,CCM,Friends of Ford Canale,,,,,,418 Greenfield Road,,Memphis,TN,38117,G2023,,2023-09-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6336,,,CCM,Friends of Philip Spinosa,,,,,,1661 Aaron Brenner Drive,,Memphis,TN,38120,G2023,,2023-09-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6333,,,CCM,Friends of Tanner Newman,,,,,,PO Box 341,,Tupelo,MS,38802,G2023,,2023-07-18,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6344,,,CCM,Friends to Re-Elect Paul Griffin,,,,,,146 West Center Street,,Canton,MS,39046,G2023,,2023-10-25,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6348,,,CCM,Harold Copenhaver for Mayor,,,,,,1902 Starling Drive,,Jonesboro,AR,72401,G2023,,2023-11-14,2000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6346,,,CCM,Karl Banks Re-Election,,,,,,146 West Center Street,,Canton,TN,39046,G2023,,2023-10-25,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00425256,SB29.6342,,,CCM,Vote Scott McCormick,,,,,,1356 Rainsong Cove S.,,Cordova,TN,38016,G2023,,2023-10-10,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
