form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00467431,SB23.I101767,,,CCM,CAROL FOR CONGRESS,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,P2024,,2024-03-04,5000.00,,CONTRIBUTION TO COMMITTEE,,C00653220,,H8WV03097,MILLER,CAROL ,DEVINE,,,H,WV,03,  ,,,,,,,
SB23,C00467431,SB23.I101761,,,CCM,DAVIDSON FOR CONGRESS,,,,,,P.O. BOX 518,,TROY,OH,453730518,G2024,,2024-03-04,5000.00,,CONTRIBUTION TO COMMITTEE,,C00600718,,H6OH08315,DAVIDSON,WARREN,,,,H,OH,08,  ,,,,,,,
SB23,C00467431,SB23.I101768,,,CCM,FISCHBACH FOR CONGRESS,,,,,,P.O. BOX 190,,LITCHFIELD,MN,55355,P2024,,2024-03-04,5000.00,,CONTRIBUTION TO COMMITTEE,,C00717959,,H0MN07091,FISCHBACH,MICHELLE,,,,H,MN,07,  ,,,,,,,
SB23,C00467431,SB23.I101776,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,P.O. BOX 700442,STE 108-488,SAN ANTONIO,TX,78270,O2024,PRI RUNOFF,2024-03-06,5000.00,,CONTRIBUTION TO COMMITTEE,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB23,C00467431,SB23.I101769,,,CCM,JUDGE JOE MCGRAW FOR CONGRESS,,,,,,PO BOX 1451,,ROCKFORD,IL,61105,P2024,,2024-03-15,5000.00,,CONTRIBUTION TO COMMITTEE,,C00851246,,H4IL17101,MCGRAW,JOE,,,,H,IL,17,  ,,,,,,,
SB23,C00467431,SB23.I101770,,,CCM,REDDY FOR KANSAS,,,,,,PO BOX 15804,,LENEXA,KS,66285,P2024,,2024-03-15,5000.00,,CONTRIBUTION TO COMMITTEE,,C00845347,,H4KS03212,REDDY,PRASANTH,,DR.,,H,KS,03,  ,,,,,,,
SB23,C00467431,SB23.I101771,,,CCM,WILLIAM TIMMONS FOR CONGRESS,,,,,,P.O. BOX 3416,,GREENVILLE,SC,29602,P2024,,2024-03-15,5000.00,,CONTRIBUTION TO COMMITTEE,,C00668491,,H8SC04250,TIMMONS,WILLIAM ,R. ,,IV,H,SC,04,  ,,,,,,,
SB23,C00467431,SB23.I101762,,,CCM,CELESTE FOR CONGRESS,,,,,,P.O. BOX 2410,,CEDAR CITY,UT,84721,G2024,,2024-03-18,5000.00,,CONTRIBUTION TO COMMITTEE,,C00842765,,H4UT02296,MALOY,CELESTE,,,,H,UT,02,  ,,,,,,,
SB23,C00467431,SB23.I101763,,,CCM,"MOORE FOR WEST VIRGINIA, INC.",,,,,,P.O. BOX 603,,HARPERS FERRY,WV,25425,G2024,,2024-03-18,5000.00,,CONTRIBUTION TO COMMITTEE,,C00828947,,H4WV02205,MOORE,RILEY,,,,H,WV,02,  ,,,,,,,
SB23,C00467431,SB23.I101764,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,P.O. BOX 630167,,IRVING,TX,75063,G2024,,2024-03-20,5000.00,,CONTRIBUTION TO COMMITTEE,,C00714865,,H0TX24209,VAN DUYNE,ELIZABETH,ANN,,,H,TX,24,  ,,,,,,,
SB23,C00467431,SB23.I101772,,,CCM,VICTORIA SPARTZ FOR CONGRESS,,,,,,P.O. BOX 505,,NOBLESVILLE,IN,46061,P2024,,2024-03-20,5000.00,,CONTRIBUTION TO COMMITTEE,,C00737767,,H0IN05326,SPARTZ,VICTORIA,,,,H,IN,05,  ,,,,,,,
SB23,C00467431,SB23.I101773,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,P2024,,2024-03-26,5000.00,,CONTRIBUTION TO COMMITTEE,,C00872473,,H4GA03126,JACK,BRIAN,,,,H,GA,03,  ,,,,,,,
SB23,C00467431,SB23.I101777,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,O2024,PRI RUNOFF,2024-03-26,5000.00,,CONTRIBUTION TO COMMITTEE,,C00872473,,H4GA03126,JACK,BRIAN,,,,H,GA,03,  ,,,,,,,
SB23,C00467431,SB23.I101778,,,PAC,HAYSTACK PAC,,,,,,610 S BOULEVARD,,TAMPA,FL,336062647,,,2024-03-26,5000.00,,CONTRIBUTION TO COMMITTEE,,C00851386,,,,,,,,,,,  ,,,,,,,
SB23,C00467431,SB23.I101775,,,PAC,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,,,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,,2024-03-26,10000.00,,CONTRIBUTION TO COMMITTEE,,C00770941,,,,,,,,,,,  ,,,,,,,
SB23,C00467431,SB23.I101774,,,CCM,ELECTGABEEVANS.COM,,,,,,PO BOX 350608,,WESTMINSTER,CO,80035,P2024,,2024-03-28,5000.00,,CONTRIBUTION TO COMMITTEE,,C00849844,,H4CO08034,EVANS,TIMOTHY,GABRIEL JOSEPH,,,H,CO,08,  ,,,,,,,
SB23,C00467431,SB23.I101766,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-03-28,5000.00,,CONTRIBUTION TO COMMITTEE,,C00853499,,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,  ,,,,,,,
SB23,C00467431,SB23.I101765,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,G2024,,2024-03-28,5000.00,,CONTRIBUTION TO COMMITTEE,,C00852137,,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,  ,,,,,,,
