form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00219642,86799047,,,COM,"Georgia Blue PAC, Inc.",,,,,,P.O. Box 18622,,Atlanta,GA,31126,,,2023-01-03,2000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00219642,86799052,,,COM,Citizens for Brian Feldman,,,,,,12517 Palatine Court,,Potomac,MD,20854,,,2023-01-03,500.00,0.00,Contribution,011,,,,Feldman,Brian,J.,MD Sen.,,,,,,,,,,,,Contribution
SB29,C00219642,86799183,,,COM,Committee to Elect C.T. Wilson,,,,,,8963 Armor Court,,White Plains,MD,20695,,,2023-01-03,500.00,0.00,Contribution,011,,,,Wilson,C.T.,,MD Del.,Esq.,,,,,,,,,,,Contribution
SB29,C00219642,86799233,,,COM,Oklahoma Senate Republican State PAC,,,,,,401 NE 46th Street,,Oklahoma City,OK,73105,,,2023-01-03,2500.00,0.00,Event Sponsor,011,,,,,,,,,,,,,,,,,,,Event Sponsor
SB29,C00219642,86809456,,,PTY,House Democratic Caucus Committee,,,,,,PO Box 12049,,Columbia,SC,29211,,,2023-01-06,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00219642,86809457,,,PTY,Senate Democratic Caucus Committee,,,,,,PO Box 11484,,Columbia,SC,29211,,,2023-01-06,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00219642,86809458,,,PTY,Senate Republican Caucus Committee,,,,,,PO Box 12012,,Columbia,SC,29211,,,2023-01-06,3500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00219642,86809459,,,PTY,South Carolina Republican Party,,,,,,PO Box 12373,,Columbia,SC,29211,,,2023-01-06,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00219642,86809460,,,COM,SC Good Government Committee,,,,,,1201 Main St.,Suite 1700,Columbia,SC,29201,,,2023-01-06,3500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00219642,86809461,,,COM,Gregory For Missouri,,,,,,1145 Greystone Manor Parkway,,Chesterfield,MO,63005,,,2023-01-06,1000.00,0.00,Contribution,011,,,,Gregory,David,,,,,,,,,,,,,,Contribution
SB29,C00219642,86809462,,,COM,Plocher for Missouri,,,,,,PO Box 16065,,Clayton,MO,63105,,,2023-01-06,1000.00,0.00,Contribution,011,,,,Plocher,Dean,,MO Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86844352,,,COM,California Business Roundtable Issues PAC,,,,,,1301 I Street,,Sacramento,CA,95814,,,2023-01-24,5000.00,0.00,Contribution - All Purpose,011,,,,,,,,,,,,,,,,,,,Contribution - All Purpose
SB29,C00219642,86844355,,,COM,Bay Area Legislative Leaders PAC,,,,,,247 3rd Street,#437,Oakland,CA,94607,,,2023-01-24,9100.00,0.00,Contribution - All Purpose,011,,,,,,,,,,,,,,,,,,,Contribution - All Purpose
SB29,C00219642,86844502,,,COM,Bay Area Legislative Leaders PAC,,,,,,247 3rd Street,#437,Oakland,CA,94607,,,2023-01-24,900.00,0.00,Contribution for Non-Candidate Support - All Purpose,011,,,,,,,,,,,,,,,,,,,Contribution for Non-Candidate Support - All Purpose
SB29,C00219642,86844503,,,ORG,American Council of Young Political Leaders,,,,,,1030 15th Street NW,No. 580W,Washington,DC,20005,,,2023-01-24,5000.00,0.00,Contribution to 501(c)(3),012,,,,,,,,,,,,,,,,,,,Contribution to 501(c)(3)
SB29,C00219642,86844504,,,COM,Andy Beshear for Governor,,,,,,PO Box 4278,,Louisville,KY,40204,,,2023-01-24,2000.00,0.00,Contribution,011,,,,Beshear,Andy,,KY Gov.,,,,,,,,,,,,Contribution
SB29,C00219642,86856684,,,COM,Christine Hunschofsky Campaign,,,,,,9976 Northwest 64 Court,,Parkland,FL,33076,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Hunschofsky,Christine,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856685,,,COM,Rosalind Osgood Campaign,,,,,,1819 North West 3 Court,,Fort Lauderdale,FL,33311,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Osgood,Rosalind,,FL Sen.,Dr.,,,,,,,,,,,Contribution
SB29,C00219642,86856686,,,COM,Shevrin Jones Campaign,,,,,,4702 Southwest 23 Street,,West Park,FL,33023,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Jones,Shevrin,,FL Sen.,,,,,,,,,,,,Contribution
SB29,C00219642,86856687,,,COM,Tracie Davis Campaign,,,,,,221 North Hogan Street,#382,Jacksonville,FL,32202,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Davis,Tracie,,FL Sen.,,,,,,,,,,,,Contribution
SB29,C00219642,86856688,,,COM,Adam Botana Campaign,,,,,,27820 Forester Drive,,Bonita Springs,FL,34134,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Botana,Adam,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856689,,,COM,Berny Jacques Campaign,,,,,,1722 NW 80th Blvd,Suite 90,Gainesville,FL,32606,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Jacques,Berny,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856701,,,COM,Brad Yeager Campaign,,,,,,5450 Tropic Drive,,New Port Richey,FL,34653,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Yeager,Bradford,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856702,,,COM,Chase Tramont Campaign,,,,,,3781 Grove View Lane,,Port Orange,FL,32129,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Tramont,Chase,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856703,,,COM,Dean Black Campaign,,,,,,1722 NW 80th Boulevard,Suite 90,Gainesville,FL,32606,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Black,Dean,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856704,,,COM,Demi Busatta Cabrera Campaign,,,,,,2100 Salzedo Street,Suite 200,Coral Gables,FL,33134,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Busatta Cabrera,Demi,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856705,,,COM,Doug Bankson Campaign,,,,,,1722 NW 80th Blvd,Suite 90,Gainesville,FL,32606,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Bankson,Doug,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856706,,,COM,Juan Carlos Porras Campaign,,,,,,15703 South West 43rd Lane,,Miami,FL,33185,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Porras,Juan,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856707,,,COM,Kiyan Michael Campaign,,,,,,Post Office Box 350655,,Jacksonville,FL,32235,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Michael,Kiyan,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856708,,,COM,Paula Stark Campaign,,,,,,109 Orange Ave,,St. Cloud,FL,34769,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Stark,Paula,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856709,,,COM,Robert Alexander Andrade Campaign,,,,,,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Andrade,Robert,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856710,,,COM,Robert Brackett Campaign,,,,,,2105 Cardova Avenue,,Vero Beach,FL,32960,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Brackett,Robert,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856711,,,COM,Shane Abbott Campaign,,,,,,1061 South 2nd Street,,Defuniak Springs,FL,32435,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Abbott,Shane,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856712,,,COM,Tiffany Esposito Campaign,,,,,,Post Office Box 502,,Estero,FL,33929,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Esposito,Tiffany,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86856713,,,COM,Vicki Lopez Campaign,,,,,,2600 S Douglas Road,Suite 800,Miami,FL,33134,,,2023-01-27,1000.00,0.00,Contribution,011,,,,Lopez,Vicki,,FL Rep.,,,,,,,,,,,,Contribution
SB29,C00219642,86887121,,,COM,Panhandle Prosperity,,,,,,PO Box 11192,,Tallahassee,FL,32302,,,2023-01-31,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
