form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00427203,SB23.4774,,,CAN,,BALDWIN,TAMMY,,,,119 MARTIN LUTHER KING JR BLVD LL4,,MADISON,WI,53703,G2024,,2024-08-25,1000.00,,Contribution,,,,H8WI00018,BALDWIN,TAMMY,,,,H,WI,02,,,,,,,,
SB23,C00427203,SB23.4780,,,CAN,,BROWN,SHERROD,,,,2625 EAST ERIE,,LORAIN,OH,44052,G2024,,2024-08-25,1000.00,,Contribution,,,,H2OH13033,BROWN,SHERROD,,,,H,OH,13,,,,,,,,
SB23,C00427203,SB23.4760,,,CAN,,CARTWRIGHT,MATTHEW A.,,,,PO BOX 414,,SCRANTON,PA,18501,G2024,,2024-08-25,1000.00,,Contribution,,,,H2PA17079,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00427203,SB23.4776,,,CAN,,CASEY,ROBERT P. JR.,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G2024,,2024-08-25,1000.00,,Contribution,,,,S6PA00217,CASEY,ROBERT P. JR.,,,,S,PA,00,,,,,,,,
SB23,C00427203,SB23.4772,,,CAN,,DAVIS,DON,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-08-25,1000.00,,Contribution,,,,H2NC02287,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00427203,SB23.4752,,,CAN,,ENGEL,KIRSTEN,,,,PO BOX 40721,,TUCSON,AZ,85717,G2024,,2024-08-25,1000.00,,Contribution,,,,H2AZ02311,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00427203,SB23.4784,,,CAN,,GALLEGO,RUBEN,,,,PO BOX 1710,,PHOENIX,AZ,85001,G2024,,2024-08-27,1000.00,,Contribution,,,,H4AZ07043,GALLEGO,RUBEN,,,,H,AZ,03,,,,,,,,
SB23,C00427203,SB23.4731,,,CAN,,GRAY,ADAM C.,,,,"400 CAPITOL MALL, SUITE 1545",,SACRAMENTO,CA,95814,G2024,,2024-07-28,2500.00,,Contribution,,,,H2CA13115,GRAY,ADAM C.,,,,H,CA,13,,,,,,,,
SB23,C00427203,SB23.4782,,,PAC,HARRIS VICTORY FUND,,,,,,430 SOUTH CAPITOL STREET SE,,WASHINGTON,DC,20003,G2024,,2024-08-25,1000.00,,Contribution,,C00744946,HARRIS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00427203,SB23.4767,,,CAN,,HERTEL,CURTIS JR.,,,,PO BOX 16037,,LANSING,MI,48901,G2024,,2024-08-25,1000.00,,Contribution,,,,H4MI07210,HERTEL,CURTIS JR.,,,,H,MI,07,,,,,,,,
SB23,C00427203,SB23.4754,,,CAN,,MCDONALD RIVET,KRISTEN,,,,PO BOX 854,,BAY CITY,MI,48707,G2024,,2024-08-25,1000.00,,Contribution,,,,H4MI08218,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00427203,SB23.4742,,,CAN,,MIN,DAVE,,,,PO BOX 5959,,IRVINE,CA,92616,G2024,,2024-07-28,2500.00,,Contribution,,,,H4CA47085,MIN,DAVE,,,,H,CA,47,,,,,,,,
SB23,C00427203,SB23.4743,,,CAN,,ROLLINS,WILL,,,,PO BOX 6282,414 W GRAND BLVD,CORONA,CA,92878,G2024,,2024-07-28,2500.00,,Contribution,,,,H2CA42205,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
SB23,C00427203,SB23.4747,,,CAN,,ROSEN,JACKY,,,,1000 N GREEN VALLEY PKWY,#440-177,HENDERSON,NV,89074,G2024,,2024-07-28,2500.00,,Contribution,,,,H6NV03139,ROSEN,JACKY,,,,H,NV,03,,,,,,,,
