form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00869321,500076720,,,ORG,The Colibri Collective,,,,,,1425 N 1St St,Ste 100,Phoenix,AZ,850041635,P2024,,2024-07-19,3000.00,2024-07-19,516035.77,Ad Production,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500077030,,,ORG,Sexton Group,,,,,,440 N Wells St,Ste 540,Chicago,IL,606544525,P2024,,2024-07-27,911.40,2024-07-28,516035.77,Text Messaging,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500077191,,,ORG,Sexton Group,,,,,,440 N Wells St,Ste 540,Chicago,IL,606544525,P2024,,2024-07-30,501.60,2024-08-01,516035.77,Text Messaging,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500076942,,,ORG,The Colibri Collective,,,,,,1425 N 1St St,Ste 100,Phoenix,AZ,850041635,P2024,,2024-07-22,50000.00,2024-07-19,516035.77,TV Buy,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500076952,,,ORG,Sexton Group,,,,,,440 N Wells St,Ste 540,Chicago,IL,606544525,P2024,,2024-07-23,501.05,2024-07-24,516035.77,Texting Services,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500077192,,,ORG,Sexton Group,,,,,,440 N Wells St,Ste 540,Chicago,IL,606544525,P2024,,2024-07-30,58.10,2024-08-01,516035.77,Phonebank,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500077193,,,ORG,Sexton Group,,,,,,440 N Wells St,Ste 540,Chicago,IL,606544525,P2024,,2024-07-30,1987.50,2024-08-01,516035.77,Phonebank,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500077036,,,ORG,Sexton Group,,,,,,440 N Wells St,Ste 540,Chicago,IL,606544525,P2024,,2024-07-27,65.60,2024-07-28,516035.77,Text Messaging,,,S,H4AZ07043,GALLEGO,RUBEN,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500076577,,,ORG,The Colibri Collective,,,,,,1425 N 1St St,Ste 100,Phoenix,AZ,850041635,P2024,,2024-07-17,200000.00,2024-07-15,516035.77,TV Buy,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500080258,,,ORG,The Colibri Collective,,,,,,1425 N 1St St,Ste 100,Phoenix,AZ,850041635,P2024,,2024-07-29,50150.67,2024-07-29,516035.77,TV Buy,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500076578,,,ORG,The Colibri Collective,,,,,,1425 N 1St St,Ste 100,Phoenix,AZ,850041635,P2024,,2024-07-17,4000.00,2024-07-17,516035.77,Ad Production,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500076719,,,ORG,The Colibri Collective,,,,,,1425 N 1St St,Ste 100,Phoenix,AZ,850041635,P2024,,2024-07-19,100000.00,2024-07-18,516035.77,TV Buy,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
SE,C00869321,500076989,,,ORG,The Colibri Collective,,,,,,1425 N 1St St,Ste 100,Phoenix,AZ,850041635,P2024,,2024-07-27,100000.00,2024-07-26,516035.77,TV Buy,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Badillo,Jorge,,,,2025-01-14,
