form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00369660,500063103,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,PO Box 606,,Tarpon Springs,FL,346880606,P2024,,2023-09-12,1000.00,0.00,Contribution,011,C00408534,,,BILIRAKIS,GUS,M,,,H,FL,12,,,,,,,,
SB23,C00369660,500065149,,,CCM,BILL CASSIDY FOR US SENATE,,,,,,PO Box 80505,,Baton Rouge,LA,708980505,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00543983,,,CASSIDY,WILLIAM M.,,,,S,LA,00,,,,,,,,
SB23,C00369660,500066721,,,CCM,BILL FOSTER FOR CONGRESS,,,,,,PO Box 9104,,Aurora,IL,605989104,P2024,,2023-12-28,1000.00,0.00,Contribution,011,C00435099,,,FOSTER,G. WILLIAM (BILL),,,,H,IL,11,,,,,,,,
SB23,C00369660,500063102,,,CCM,BLUMENTHAL FOR CONNECTICUT,,,,,,1111 Summer St,Ste 301,Stamford,CT,069055511,C2028,Convention,2023-09-12,1000.00,0.00,Contribution,011,C00492991,,,BLUMENTHAL,RICHARD,,,,S,CT,00,,,,,,,,
SB23,C00369660,500064045,,,CCM,BYRON DONALDS FOR CONGRESS,,,,,,2430 Vanderbilt Beach Rd,Ste Pm 108,Naples,FL,341092654,P2024,,2023-09-28,500.00,0.00,Contribution,011,C00733329,,,DONALDS,BYRON,,,,H,FL,19,,,,,,,,
SB23,C00369660,500066059,,,CCM,CAPITO FOR WEST VIRGINIA,,,,,,PO Box 11519,,Charleston,WV,253391519,P2026,,2023-12-06,1000.00,0.00,Contribution,011,C00539825,,,CAPITO,SHELLEY MOORE,,,,S,WV,00,,,,,,,,
SB23,C00369660,500063100,,,CCM,CASTEN FOR CONGRESS,,,,,,PO Box 132,,Downers Grove,IL,605150132,P2024,,2023-09-12,1500.00,0.00,Contribution,011,C00648493,,,CASTEN,SEAN,,,,H,IL,06,,,,,,,,
SB23,C00369660,500061217,,,CCM,CHRIS COONS FOR DELAWARE,,,,,,PO Box 9900,,Newark,DE,197145000,P2026,,2023-07-20,2500.00,0.00,Contribution,011,C00475392,,,COONS,CHRISTOPHER,A.,,,S,DE,00,,,,,,,,
SB23,C00369660,500064395,,,CCM,CLARKE FOR CONGRESS,,,,,,PO Box 250200,,Brooklyn,NY,112250200,P2024,,2023-10-10,1500.00,0.00,Contribution,011,C00415331,,,CLARKE,YVETTE D,,,,H,NY,09,,,,,,,,
SB23,C00369660,500064419,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,PO Box 972480,,Ypsilanti,MI,481970303,P2024,,2023-10-12,1500.00,0.00,Contribution,011,C00558213,,,DINGELL,DEBBIE,,,,H,MI,06,,,,,,,,
SB23,C00369660,500065154,,,CCM,DREW FERGUSON FOR CONGRESS INC.,,,,,,PO Box 71067,,Newnan,GA,302711067,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00607838,,,FERGUSON,ANDERSON DREW,,,IV,H,GA,03,,,,,,,,
SB23,C00369660,500065146,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 Westheimer Rd,# 636,Houston,TX,770981002,P2024,,2023-11-10,1500.00,0.00,Contribution,011,C00640045,,,FLETCHER,ELIZABETH,,,,H,TX,07,,,,,,,,
SB23,C00369660,500062566,,,CCM,FREDERICA S. WILSON FOR CONGRESS,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,P2024,,2023-08-11,1000.00,0.00,Contribution,011,C00460055,,,WILSON,FREDERICA,S.,,,H,FL,24,,,,,,,,
SB23,C00369660,500066051,,,CCM,FRIENDS FOR GREGORY MEEKS,,,,,,15301 Jamaica Ave,Ste 535,Jamaica,NY,114323921,P2024,,2023-12-01,1000.00,0.00,Contribution,011,C00430991,,,MEEKS,GREGORY,W.,,,H,NY,05,,,,,,,,
SB23,C00369660,500066058,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO Box 52008,,Casper,WY,826052008,P2024,,2023-12-06,1000.00,0.00,Contribution,011,C00436386,,,BARRASSO,JOHN A,,,,S,WY,00,,,,,,,,
SB23,C00369660,500061218,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2023-07-20,2500.00,0.00,Contribution,011,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
