form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00824334,B-262528,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-07,11087.60,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-272769,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-09,257.75,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-287264,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-11,6337.82,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-300556,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-14,4370.05,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-310847,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-15,350.62,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-321099,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-21,215.09,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-335773,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-22,5888.49,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-348462,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-23,3504.57,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-358911,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-24,605.22,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-369418,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-28,580.39,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-386383,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-04-30,9060.08,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-397155,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-01,777.94,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-408069,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-05,941.01,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-420347,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-06,3016.89,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-430766,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-07,474.92,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-441081,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-09,330.13,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-451605,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-12,555.16,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-461927,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-14,313.90,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-476473,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-15,6275.16,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00824334,B-594278,,,ORG,ACTBLUE TECHNICAL SERVICES,,,,,,366 SUMMER STREET,,SOMERVILLE,MA,02144,,,2024-05-16,1223.72,,MERCHANT PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
