form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00863548,XEALC10,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,17619.42,2024-10-25,35238.84,Candidate Climate Scorecard,24E,,S,,Min,Dave,,,,H,47,CA,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC11,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,12451.17,2024-10-25,24902.34,Candidate Climate Scorecard,24A,,O,,Lake,Kari,,,,S,,AZ,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC12,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,2902.77,2024-10-25,6487.12,Candidate Climate Scorecard,24A,,O,,Ciscomani,Juan,,,,H,06,AZ,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC13,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,2745.04,2024-10-25,6171.66,Candidate Climate Scorecard,24A,,O,,Williams,Brandon,,,,H,22,NY,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC14,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,4359.10,2024-10-25,8718.20,Candidate Climate Scorecard,24A,,O,,Gunderson,Matt,,,,H,49,CA,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC15,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,17619.42,2024-10-25,35238.84,Candidate Climate Scorecard,24A,,O,,Baugh,Scott,,,,H,47,CA,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC16,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,4359.10,2024-10-25,8718.20,Candidate Climate Scorecard,24E,,S,,Levin,Mike,,,,H,49,CA,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC17,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,2745.04,2024-10-25,6171.66,Candidate Climate Scorecard,24E,,S,,Mannion,John,,,,H,22,NY,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC20,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,12451.17,2024-10-25,24902.34,Candidate Climate Scorecard,24E,,S,,Gallego,Ruben,,,,S,,AZ,Owens,Stacy,,,,2024-12-05,
SE,C00863548,XEALC19,,,ORG,"Greenpeace, Inc.",,,,,,"1300 Eye St., NW, Ste. 1100",,Washington,DC,20005,G2024,,2024-10-25,2902.77,2024-10-25,6487.12,Candidate Climate Scorecard,24E,,S,,Engel,Kristen,,,,H,06,AZ,Owens,Stacy,,,,2024-12-05,
