form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00373696,500069974,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO Box 630167,,Irving,TX,750630113,G2024,,2024-05-14,1000.00,0.00,Contribution,,C00714865,,,VAN DUYNE,ELIZABETH,ANN,,,H,TX,24,,,,,,,,
SB23,C00373696,500069975,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2024-05-14,1000.00,0.00,Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00373696,500069972,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,338 N Magnolia Ave,Ste D,Orlando,FL,328011639,G2024,,2024-05-14,2500.00,0.00,Contribution,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00373696,500069979,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 Westheimer Rd,# 636,Houston,TX,770981002,G2024,,2024-05-14,1000.00,0.00,Contribution,,C00640045,,,Fletcher,Elizabeth,,,,H,TX,07,,,,,,,,
SB23,C00373696,500069978,,,CCM,GUY FOR CONGRESS,,,,,,PO Box 23177,,Pittsburgh,PA,152226177,G2024,,2024-05-14,1500.00,0.00,Contribution,,C00657833,,,RESCHENTHALER,GUY,,,,H,PA,14,,,,,,,,
SB23,C00373696,500069971,,,PAC,HEARTLAND VALUES PAC,,,,,,PO Box 505,,Sioux Falls,SD,571010505,,,2024-05-14,1500.00,0.00,Contribution,,C00409003,HEARTLAND VALUES PAC,,,,,,,,,,,,,,,,,
SB23,C00373696,500069977,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO Box 2018,,Thousand Oaks,CA,913582018,G2024,,2024-05-14,1000.00,0.00,Contribution,,C00513077,,,Brownley,Julia,,Rep.,,H,CA,26,,,,,,,,
SB23,C00373696,500069976,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO Box 539,,Rayville,LA,712690539,G2024,,2024-05-14,1000.00,0.00,Contribution,,C00766428,,,LETLOW,JULIA,,,,H,LA,05,,,,,,,,
SB23,C00373696,500069980,,,CCM,MAXINE FOR CONGRESS,,,,,,PO Box 12209,,Portland,OR,972120209,P2024,,2024-05-14,2000.00,0.00,Contribution,,C00859108,,,DEXTER,MAXINE,,,,H,OR,03,,,,,,,,
SB23,C00373696,500069973,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO Box 1212,,Murphysboro,IL,629661212,G2024,,2024-05-14,1000.00,0.00,Contribution,,C00546499,,,Bost,Mike,,Rep.,,H,IL,12,,,,,,,,
