form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00771113,SB21B.I29604,,,IND,,ALLEN,MARK,STEPHEN,,,"247 CLERMONT AVE, #4",,BROOKLYN,NY,11205,,,2023-09-01,4000.00,,PAC MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29515,,,IND,,D'ANTONIO,MICHAEL,,MR.,,1 ARLINGTON CT.,,MILLER PLACE,NY,11764,,,2023-07-20,1000.00,,PAC STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29605,,,IND,,D'ANTONIO,MICHAEL,,MR.,,1 ARLINGTON CT.,,MILLER PLACE,NY,11764,,,2023-08-08,1000.00,,PAC STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29501,,,IND,,DOGGETT,PATRICK,,,,705 EAST MAIN STREET,,CRESCENT CITY,IL,609288085,,,2023-07-24,6000.00,,PAC STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29618,,,IND,,KINZINGER,ADAM,,,,25566 S KEATING BOULEVARD,APARTMENT GB,CHANNAHON,IL,604105623,,,2023-10-17,3476.52,,PAC AIRFARE MILEAGE REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29502,,,IND,,RIDENOUR,GREG,,,,1743 WATERS EDGE DR.,,MINOOKA,IL,60447,,,2023-07-31,575.00,,PAC BOOKKEEPING SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29598,,,IND,,RIDENOUR,GREG,,,,1743 WATERS EDGE DR.,,MINOOKA,IL,60447,,,2023-08-28,191.19,,PAC MILEAGE REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29599,,,IND,,RIDENOUR,GREG,,,,1743 WATERS EDGE DR.,,MINOOKA,IL,60447,,,2023-11-17,533.69,,PAC MILEAGE REIMBURSEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29499,,,IND,,WEATHERFORD,AUSTIN,,MR.,,PO BOX 310,,THE PLAINS ,VA,20198,,,2023-07-16,1172.17,,SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29509,SB21B.I29499,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BOULEVARD,,FORT WORTH,TX,761552605,,,2023-07-16,485.72,,PAC TRAVEL EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00771113,SB21B.I29508,SB21B.I29499,SB21B,ORG,MARRIOT,,,,,,775  12TH STREET NW,,WASHINGTON,DC,200053901,,,2023-07-16,549.53,,PAC TRAVEL EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00771113,SB21B.I29545,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2023-07-31,149.42,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29546,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2023-08-28,20.31,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29547,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2023-09-28,9.02,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29550,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2023-12-28,54.30,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29614,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2023-10-09,2.70,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29615,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2023-10-28,6.10,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29616,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2023-11-16,93.96,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29617,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,708844314,,,2023-11-30,8.28,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29588,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2023-07-17,500.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29589,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2023-08-15,500.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29590,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2023-09-15,500.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29591,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2023-10-17,500.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00771113,SB21B.I29592,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,VIENNA,VA,22182,,,2023-11-15,500.00,,PAC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
