form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00286807,SB23-EX4353,,,CCM,Brian Higgins for Congress,,,,,,415 New Jersey Ave SE #1,,Washington,DC,20003,P2024,,2023-03-27,3000.00,0.00,,011,C00401034,Brian Higgins for Congress,H4NY27076,Higgins,Brian,,,,H,NY,27,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4357,,,CCM,Connolly For Congress,,,,,,PO BOX 563,,Merrifield,VA,22116,P2024,,2023-03-02,2500.00,0.00,,011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4361,,,CCM,Larson For Congress,,,,,,PO Box 261172,,Hartford,CT,06126,P2024,,2023-03-11,1000.00,0.00,,011,C00330142,Larson For Congress,H8CT01046,Larson,John,B,,,H,CT,01,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4363,,,CCM,Nadler For Congress,,,,,,200 West 79th Street #8N,,New York,NY,10024,P2024,,2023-03-16,1500.00,0.00,,011,C00290825,Nadler For Congress,H2NY17071,Nadler,Jerrold,,,,H,NY,10,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4360,,,CCM,Jamie Raskin For Congress,,,,,,PO Box 5418,,Takoma Park,MD,20913,P2012,,2023-03-20,1000.00,0.00,,011,C00575126,Jamie Raskin For Congress,H6MD08457,Raskin,Jamie,,,,H,MD,08,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4364,,,CCM,Bonnie Watson Coleman For Congress,,,,,,600 Pennsylvania AVE SE #15180,,Washington,DC,20003,P2024,,2023-03-28,1000.00,0.00,,011,C00558437,Bonnie Watson Coleman For Congress,H4NJ12149,Coleman,Bonnie Watson,,,,H,NJ,12,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4367,,,CCM,Mike Bost For Congress Committee,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,P2024,,2023-03-22,1000.00,0.00,,011,C00546499,Mike Bost For Congress Committee,H4IL12060,Bost,Mike,,,,H,IL,12,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4351,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,C/O Red River Co.,PO Box 15239,Washington,DC,20003,P2024,,2023-03-07,2500.00,0.00,,011,C00607416,Brian Fitzpatrick For All Of Us,H6PA08277,Fitzpatrick,Brian,,,,H,PA,08,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4366,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,C/O Red River Co.,PO Box 15239,Washington,DC,20003,P2024,,2023-03-31,2500.00,0.00,,011,C00607416,Brian Fitzpatrick For All Of Us,H6PA08277,Fitzpatrick,Brian,,,,H,PA,08,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4374,,,CCM,Friends Of Chris Smith,,,,,,PO Box 3184,,Hamilton,NJ,08619,P2024,,2023-03-27,1000.00,0.00,,011,C00096412,Friends Of Chris Smith,H8NJ04014,Smith,Chris,,,,H,NJ,04,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4373,,,CCM,Wexton For Congress,,,,,,PO Box 650550,,Sterling,VA,20165,P2024,,2023-03-30,1500.00,0.00,,011,C00638023,Wexton For Congress,H8VA10106,Wexton,Jennifer,,,,H,VA,10,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4376,,,CCM,Van Drew For Congress,,,,,,2817 N Jefferson ST,,Arlington,VA,22207,P2024,,2023-03-28,1000.00,0.00,,011,C00661868,Van Drew For Congress,H8NJ02166,Van Drew,Jeff,,,,H,NJ,02,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4375,,,CCM,Adriano Espaillat For Congress,,,,,,PO Box H,,New York,NY,10034,P2024,,2023-03-29,1000.00,0.00,,011,C00701953,Adriano Espaillat For Congress,H2NY13096,Espaillat,Adriano,,,,H,NY,13,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4371,,,CCM,Sharice For Congress,,,,,,6129 Long Meadow Rd.,,McLean,VA,22101,P2024,,2023-03-28,1000.00,0.00,,011,C00670034,Sharice For Congress,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4354,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,03105,P2024,,2023-03-22,2500.00,0.00,,011,C00660464,Chris Pappas For Congress,H8NH01210,Pappas,Chris,,,,H,NH,01,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4372,,,CCM,Don Bacon for Congress,,,,,,1200 Trinity Drive,,Alexandria,VA,22314,P2024,,2023-03-30,2500.00,0.00,,011,C00575167,Don Bacon for Congress,H6NE02125,Bacon,Don,,,,H,NE,02,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4362,,,CCM,Scanlon For Congress,,,,,,C/O Next Level Partners,PO Box 15320,Washington,DC,20003,P2024,,2023-03-28,2500.00,0.00,,011,C00669358,Scanlon For Congress,H8PA07200,Scanlon,Mary,Gay,,,H,PA,05,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4377,,,CCM,Pat Ryan For Congress,,,,,,10 E ST SE,,Washington,DC,20003,G2022,,2023-03-29,3000.00,0.00,,011,C00815290,Pat Ryan For Congress,H8NY19223,Ryan,Pat,,Mr.,,H,NY,18,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4359,,,CCM,Nicole For New York,,,,,,2817 N Jefferson ST,,Arlington,VA,22207,P2024,,2023-03-06,2500.00,0.00,,011,C00694778,Nicole For New York,H0NY11078,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4365,,,CCM,Mary Peltola For Congress,,,,,,6129 Long Meadow RD,,McLean,VA,22101,P2024,,2023-03-07,1500.00,0.00,,011,C00812388,Mary Peltola For Congress,H2AK01158,Peltola,Mary,,,,H,AK,00,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4368,,,CCM,Scholten For Congress,,,,,,415 New Jersey AVE SE -- Unit 1,,Washington,DC,20003,P2024,,2023-03-22,1000.00,0.00,,011,C00711317,Scholten For Congress,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4369,,,CCM,Mann For Congress,,,,,,3410 Alabama AVE,,Alexandria,VA,22305,P2024,,2023-03-22,1000.00,0.00,,011,C00460659,Mann For Congress,H0KS01123,Mann,Tracey,Robert,,,H,KS,01,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4370,,,CCM,Nehls For Congress,,,,,,555 Metro Place N STE 525,,Dublin,OH,43017,P2024,,2023-03-22,1000.00,0.00,,011,C00730150,Nehls For Congress,H0TX22302,Nehls,Troy,,,,H,TX,22,,,,,,,,Political Contributions
