form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00816868,500318800,,,ORG,"PACtion Data, Inc",,,,,,50029 38TH St N,,Arlington,VA,22207,,,2023-01-17,108057.75,0.00,Consulting/Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500318820,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-15,13.17,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500331130,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-14,138.42,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500335240,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-25,103.48,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500335550,,,ORG,Blue Wave Political Partners,,,,,,20 Tennessee St,,Ringgold,GA,307362117,,,2023-06-22,500.00,0.00,Accounting/Compliance,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500323660,,,ORG,NGP VAN,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-02-09,3700.46,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500318821,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-08,17.12,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500326731,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-02,21.59,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500330631,,,ORG,NGP VAN,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-05-02,3700.46,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500331761,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-21,118.38,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500323661,,,ORG,Blue Wave Political Partners,,,,,,20 Tennessee St,,Ringgold,GA,307362117,,,2023-02-13,1500.00,0.00,Accounting/Compliance,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500325671,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-26,92.95,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500333012,,,ORG,NGP VAN,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-06-01,3700.46,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500332122,,,ORG,Amalgamated,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-05-26,100.50,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500330632,,,ORG,Bluefoot Political LLC,,,,,,2345 SW Dewitt St,,Portland,OR,972392037,,,2023-04-30,1430.00,0.00,Consulting/Digital,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500324332,,,ORG,Bluefoot Political LLC,,,,,,2345 SW Dewitt St,,Portland,OR,972392037,,,2023-03-08,439.00,0.00,Consulting/Digital,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500323652,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-22,16.94,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500329903,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-30,174.61,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500333013,,,ORG,Bluefoot Political LLC,,,,,,2345 SW Dewitt St,,Portland,OR,972392037,,,2023-06-02,1310.00,0.00,Consulting/Digital,,,,,,,,,,,,,,,,,,,,
SB21B,C00816868,500324833,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-12,78.47,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
