form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00543371,EB5907,,,COM,BERA FOR CONGRESS,,,,,,P.O. BOX 582496,,Elk Grove,CA,95758,G2024,,2024-03-06,2500.00,,,011,C00461061,BERA FOR CONGRESS,,BERA,AMERISH,,,,H,CA,06,,,,,,,,
SB23,C00543371,EB5904,,,COM,BUDDY CARTER FOR CONGRESS,,,,,,P.O. BOX 10570,,Savannah,GA,31412,G2024,,2024-03-06,2500.00,,,011,C00543967,BUDDY CARTER FOR CONGRESS,,CARTER,BUDDY,,,,H,GA,01,,,,,,,,
SB23,C00543371,EB5882,,,COM,DEBBIE DINGELL FOR CONGRESS,,,,,,P.O. BOX 972480,,YPSILANTI,MI,48197,P2024,,2024-03-06,2500.00,,,011,C00558213,DEBBIE DINGELL FOR CONGRESS,,DINGELL,DEBBIE,,,,H,MI,06,,,,,,,,
SB23,C00543371,EB5905,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,"1002 Logan Blvd., Ste. 114 #237",,Altoona,PA,16602,G2024,,2024-03-06,5000.00,,,011,C00674259,DR JOHN JOYCE FOR CONGRESS,,JOYCE,JOHN,,,,H,PA,13,,,,,,,,
SB23,C00543371,EB5908,,,COM,DR. RAUL RUIZ FOR CONGRESS,,,,,,P.O. BOX 1566,,INDIO,CA,92202,G2024,,2024-03-06,5000.00,,,011,C00502575,DR. RAUL RUIZ FOR CONGRESS,,RUIZ,DR. RAUL,,,,H,CA,25,,,,,,,,
SB23,C00543371,EB5906,,,COM,FRIENDS OF DAVID SCHWEIKERT,,,,,,"8175 East Evans Road, Ste 13176",,Scottsdale,AZ,85267,G2024,,2024-03-06,2500.00,,,011,C00540617,FRIENDS OF DAVID SCHWEIKERT,,SCHWEIKERT,DAVID,,,,H,AZ,01,,,,,,,,
SB23,C00543371,EB5903,,,COM,FRIENDS OF NEAL DUNN,,,,,,P.O. BOX 10037,,TALLAHASSEE,FL,32302,G2024,,2024-03-06,2500.00,,,011,C00582304,FRIENDS OF NEAL DUNN,,DUNN,NEAL,,,,H,FL,02,,,,,,,,
SB23,C00543371,EB5881,,,COM,GUTHRIE FOR CONGRESS,,,,,,P.O. BOX 22401,,LOUISVILLE,KY,40252,G2024,,2024-03-06,5000.00,,,011,C00445023,GUTHRIE FOR CONGRESS,,GUTHRIE,BRETT,,,,H,KY,02,,,,,,,,
SB23,C00543371,EB5880,,,COM,MIKE KELLY FOR CONGRESS,,,,,,P.O. BOX 476,,Lyndora,PA,16045,P2024,,2024-03-06,1000.00,,,011,C00474189,MIKE KELLY FOR CONGRESS,,JR,"GEORGE J. KELLY,",,,,H,PA,16,,,,,,,,
SB23,C00543371,EB5883,,,COM,STAND WITH SANCHEZ,,,,,,P.O. BOX 4006,,WHITTIER,CA,90607,G2024,,2024-03-06,1000.00,,,011,C00384057,STAND WITH SANCHEZ,,SANCHEZ,LINDA,,,,H,CA,38,,,,,,,,
SB23,C00543371,EB5902,,,CCM,SWALWELL FOR CONGRESS,,,,,,P.O. BOX 2847,,Dublin,CA,94568,G2024,,2024-03-06,2000.00,,,011,C00502294,SWALWELL FOR CONGRESS,,SWALWELL,ERIC MICHAEL,,,,H,CA,14,,,,,,,,
SB23,C00543371,EB5884,,,COM,TEXANS FOR JODEY ARRINGTON,,,,,,P.O. BOX 6687,,Lubbock,TX,79493,G2024,,2024-03-06,2500.00,,,011,C00588657,TEXANS FOR JODEY ARRINGTON,,ARRINGTON,JODEY,,,,H,TX,19,,,,,,,,
SB23,C00543371,EB5933,,,COM,PFLUGER VICTORY COMMITTEE,,,,,,P.O. BOX 30844,,Bethesda,MD,20824,,,2024-03-27,2500.00,,,011,C00753913,PFLUGER VICTORY COMMITTEE,,COMMITTEE,JOINT FUNDRAISING,,,,,,,,,,,,,,
