form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00891549,E6CDB2AEEC2E6439C85A,,,ORG,"45 FILMS, LLC",,,,,,1405 S FERN ST,STE 228,ARLINGTON,VA,222022810,G2024,,2024-10-29,4000.00,2024-10-30,14000.00,VIDEO PRODUCTION,,,S,S2PA00661,MCCORMICK,DAVE,,,,S,,PA,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,E5AE7DAA3EB1A4E62B33,,,ORG,ADVANTAGE,,,,,,9420 BONITA BEACH RD SE,STE 200,BONITA SPRINGS,FL,341354774,G2024,,2024-11-04,4700.00,2024-11-04,4700.00,PHONE MARKETING,,,S,P80001571,TRUMP,DONALD,J.,,,P,00,WI,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,E4841735B200F4ED086B,,,ORG,"KAP PRINT, LLC",,,,,,220 QUINN DR,,DRIPPING SPRINGS,TX,786205109,G2024,,2024-10-28,74272.27,2024-10-24,74272.27,POSTAGE/PRINTING/PRODUCTION,,,O,S4MI00470,SLOTKIN,ELISSA,,,,S,,MI,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,E0ABDE897CED84C54A5A,,,ORG,"KAP PRINT, LLC",,,,,,220 QUINN DR,,DRIPPING SPRINGS,TX,786205109,G2024,,2024-10-28,74272.27,2024-10-24,74272.27,POSTAGE/PRINTING/PRODUCTION,,,O,P00009423,HARRIS,KAMALA,,,,P,00,NC,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,EE3E9BD84ECE54BCA94B,,,ORG,PROMPT.IO,,,,,,14419 GREENWOOD AVE N,STE A373,SEATTLE,WA,981336865,O2024,ANNUAL,2024-11-05,44.46,2024-11-08,44.46,VOTER CONTACT: TEXTS,,,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,EFCF8629F65A4414387D,,,ORG,PROMPT.IO,,,,,,14419 GREENWOOD AVE N,STE A373,SEATTLE,WA,981336865,O2024,ANNUAL,2024-11-05,355.70,2024-11-08,355.70,VOTER CONTACT: TEXTS,,,O,P00009423,HARRIS,KAMALA,,,,P,00,NC,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,EDB1E03BC7BB749AC846,,,ORG,PROMPT.IO,,,,,,14419 GREENWOOD AVE N,STE A373,SEATTLE,WA,981336865,O2024,ANNUAL,2024-11-05,44.46,2024-11-08,44.46,VOTER CONTACT: TEXTS,,,O,S6OH00163,BROWN,SHERROD,,,,S,,DC,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,E3709BFAC08AD4B78B43,,,ORG,PROMPT.IO,,,,,,14419 GREENWOOD AVE N,STE A373,SEATTLE,WA,981336865,O2024,ANNUAL,2024-11-05,44.45,2024-11-08,44.45,VOTER CONTACT: TEXTS,,,O,S6PA00217,CASEY,ROBERT P.,JR.,,,S,,PA,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,EE037C74DF9384E50A4D,,,ORG,PROMPT.IO,,,,,,14419 GREENWOOD AVE N,STE A373,SEATTLE,WA,981336865,O2024,ANNUAL,2024-11-05,44.46,2024-11-08,44.46,VOTER CONTACT: TEXTS,,,O,S4MI00470,SLOTKIN,ELISSA,,,,S,,MI,HAYEK,ASHLEY,,,,2024-12-05,,
SE,C00891549,E19842E3AAA0C43CD876,,,ORG,"RAREFIED ATMOSPHERE, INC.",,,,,,55 S ALMADEN BLVD,,SAN JOSE,CA,951131608,G2024,,2024-10-29,10000.00,2024-10-29,14000.00,DIGITAL AD,,,S,S2PA00661,MCCORMICK,DAVE,,,,S,,PA,HAYEK,ASHLEY,,,,2024-12-05,,
