form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19782700,,,COM,House Democratic Caucus,,,,,,1021 E. Cary Street,Suite 1275,Richmond,VA,23219,,,2023-10-04,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19782821,,,COM,McCormick For Governor,,,,,,PO Box 44182,,Indianapolis,IN,46244,,,2023-10-04,5000.00,0.00,Non-Federal Contribution,011,,,,McCormick,Jennifer,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19782822,,,PTY,Indiana House Democratic Caucus,,,,,,PO Box 1671,,Indianapolis,IN,46206,,,2023-10-04,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19782823,,,PTY,Indiana Democrat Party (non-federal),,,,,,101 W. Washington Street,Suite 1110E,Indianapolis,IN,46206,,,2023-10-04,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19782824,,,ORG,Indiana State AFL-CIO Education Fund,,,,,,2917 E. Roosevelt Avenue,West Building,Indianapolis,IN,46218,,,2023-10-04,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783166,,,ORG,Defending Bluegrass Values,,,,,,291 N Hubbards Lane,"Suite 172, Box 246",Louisville,KY,40207,,,2023-10-05,200000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783291,,,COM,Friends of Mark Jeffreys,,,,,,554 Everwood Place,,Cincinnati,OH,45220,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Jeffreys,Mark,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783292,,,COM,Cramerding for Council,,,,,,35 E. 7th Street,Suite 610,Cincinnati,OH,45202,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Cramerding,Jeff,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783293,,,COM,Friends of Reggie Harris,,,,,,35 E 7th Street,Suite 610,Cincinnati,OH,45202,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Harris,Reginald,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783294,,,COM,Friends of Seth Walsh,,,,,,PO Box 19374,,Cincinnati,OH,45219,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Walsh,Seth,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783295,,,COM,Victoria Parks for Cincinnati,,,,,,545 E. Town Street,,Columbus,OH,43215,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Parks,Victoria,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783296,,,COM,Friends of Meeka Owens,,,,,,151 E. Mitchell Avenue,,Cincinnati,OH,45217,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Owens,Meeka,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783297,,,COM,Friends of Anna Albi,,,,,,5632 Bramble Avenue,,Cincinnati,OH,45227,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Albi,Anna,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783298,,,COM,Keep Kearney on Council,,,,,,3 Lenox Lane,,Cincinnati,OH,45229,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Kearney,Jan-Michele,Lemon,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19783299,,,COM,Friends of Scotty Johnson for Cincinnati,,,,,,35 E 7th Street,Suite 610,Cincinnati,OH,45202,,,2023-10-05,1000.00,0.00,Non-Federal Contribution,011,,,,Johnson,Scotty,,,,,,,,,,,,,,Non-Federal Contribution
