form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00480228,SB21B.I16016,,,IND,,CASSIDY,WILLIAM,M.,,,P.O. BOX 80505,,BATON ROUGE,LA,708980505,,,2023-03-21,7001.47,,REIMBURSEMENT,,,,S4LA00107,CASSIDY,WILLIAM,M.,,,S,LA,,  ,,,,,,,
SB21B,C00480228,SB21B.I16039,SB21B.I16016,SB21B,IND,,CASSIDY,WILLIAM,M.,,,P.O. BOX 80505,,BATON ROUGE,LA,708980505,,,2023-02-04,89.08,,MILEAGE REIMBURSEMENT,002,,,S4LA00107,CASSIDY,WILLIAM,M.,,,S,LA,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16041,SB21B.I16016,SB21B,IND,,CASSIDY,WILLIAM,M.,,,P.O. BOX 80505,,BATON ROUGE,LA,708980505,,,2023-02-19,30.00,,HOTEL TIP REIMBURSEMENT,002,,,S4LA00107,CASSIDY,WILLIAM,M.,,,S,LA,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16042,SB21B.I16016,SB21B,IND,,CASSIDY,WILLIAM,M.,,,P.O. BOX 80505,,BATON ROUGE,LA,708980505,,,2023-02-19,104.80,,MILEAGE REIMBURSEMENT,002,,,S4LA00107,CASSIDY,WILLIAM,M.,,,S,LA,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16053,SB21B.I16016,SB21B,IND,,CASSIDY,WILLIAM,M.,,,P.O. BOX 80505,,BATON ROUGE,LA,708980505,,,2023-01-29,35.00,,HOTEL TIPS,002,,,S4LA00107,CASSIDY,WILLIAM,M.,,,S,LA,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16018,SB21B.I16016,SB21B,ORG,AMERICAN AIRLINES,,,,,,P.O. BOX 619616,SUITE 600,DFW AIRPORT,TX,75261,,,2023-01-31,238.90,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16019,SB21B.I16016,SB21B,ORG,AMERICAN AIRLINES,,,,,,P.O. BOX 619616,SUITE 600,DFW AIRPORT,TX,75261,,,2023-01-31,340.90,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16020,SB21B.I16016,SB21B,ORG,AMERICAN AIRLINES,,,,,,P.O. BOX 619616,SUITE 600,DFW AIRPORT,TX,75261,,,2023-02-06,331.70,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16021,SB21B.I16016,SB21B,ORG,AMERICAN AIRLINES,,,,,,P.O. BOX 619616,SUITE 600,DFW AIRPORT,TX,75261,,,2023-01-11,242.90,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16023,SB21B.I16016,SB21B,ORG,BUDGET RENT A CAR,,,,,,300 CENTRE POINTE DRIVE,,VIRGINIA BEACH,VA,23462,,,2023-01-08,405.42,,RENTAL CAR,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16029,SB21B.I16016,SB21B,ORG,"DELTA AIR LINE, INC",,,,,,1030 DELTA BOULEVARD,SUITE 305,ATLANTA,GA,303541989,,,2023-02-20,563.20,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16030,SB21B.I16016,SB21B,ORG,"DELTA AIR LINE, INC",,,,,,1030 DELTA BOULEVARD,SUITE 305,ATLANTA,GA,303541989,,,2023-02-20,684.20,,AIRFARE,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16031,SB21B.I16016,SB21B,ORG,"DELTA AIR LINE, INC",,,,,,1030 DELTA BOULEVARD,SUITE 305,ATLANTA,GA,303541989,,,2023-01-06,551.40,,AIRFARE,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16047,SB21B.I16016,SB21B,ORG,TABLEAU,,,,,,616 SAINT PETER,,NEW ORLEANS,LA,70116,,,2023-02-17,277.79,,FOOD/BEVERAGE,001,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16052,SB21B.I16016,SB21B,ORG,THE BREAKERS HOTEL,,,,,,1 SOUTH COUNTY ROAD,,PALM BEACH,FL,33480,,,2023-02-01,1190.00,,HOTEL,002,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00480228,SB21B.I16026,SB21B.I16016,SB21B,ORG,THE CONGRESSIONAL CLUB,,,,,,2001 NEW HAMPSHIRE AVENUE NW,,WASHINGTON,DC,200093414,,,2023-02-07,100.00,,DUES,001,,,,,,,,,,,,  ,,,,,,X,
