form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00876482,500128810,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-31,70000.00,2024-10-30,16562558.45,Radio Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500120810,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-22,449985.00,2024-10-21,16562558.45,TV Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500127530,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-29,745.87,2024-10-23,16562558.45,TV Advertising,,,O,S2NE00094,Fischer,Debra,S.,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500127970,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-29,75000.00,2024-10-29,16562558.45,Digital Advertising,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500117380,,,ORG,PAC Services LLC,,,,,,20 F St NW,Fl 7,Washington,DC,200016700,G2024,,2024-10-18,7500.00,2024-10-21,16562558.45,Video Production,,,O,S2NE00094,Fischer,Debra,S.,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500128811,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-31,70000.00,2024-10-30,16562558.45,Radio Advertising,,,O,S2NE00094,Fischer,Debra,S.,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500120911,,,ORG,PAC Services LLC,,,,,,20 F St NW,Fl 7,Washington,DC,200016700,G2024,,2024-10-21,6000.00,2024-10-21,16562558.45,Video Production,,,S,S4NE00207,Osborn,Dan,,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500124931,,,ORG,PAC Services LLC,,,,,,20 F St NW,Fl 7,Washington,DC,200016700,G2024,,2024-10-23,25000.00,2024-10-24,713191.30,Digital Advertising,,,S,P40011983,Oliver,Chase,Russell,,,P,00,,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500120851,,,ORG,Christian Edwards Print & Graphics,,,,,,2700 Bell Ave,,Des Moines,IA,503211123,G2024,,2024-10-23,82594.27,2024-10-21,16562558.45,Direct Mail Postage and Production,,,O,S2NE00094,Fischer,Debra,S.,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
SE,C00876482,500127551,,,ORG,"Sage Media Planning & Placement, Inc.",,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-29,124983.50,2024-10-28,16562558.45,Radio Advertising,,,O,S2NE00094,Fischer,Debra,S.,,,S,00,NE,Koob,Christopher,,,,2024-12-05,
