form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00306449,11621112,,,CCM,Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,95758,P2024,,2023-09-05,1000.00,0.00,Contribution to Federal Candidate,011,C00461061,Bera For Congress,H0CA03078,Bera,Ami,,Rep.,M.D.,H,CA,06,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11621113,,,CCM,Andy Harris For Congress,,,,,,PO Box 6,,Cambridge,MD,21613,P2024,,2023-09-05,1000.00,0.00,Contribution to Federal Candidate,011,C00435974,Andy Harris For Congress,H8MD01094,Harris,Andy,,Rep.,"USNR, M.D.",H,MD,01,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11621114,,,CCM,Ron Estes For Congress,,,,,,PO Box 782952,,Wichita,KS,672782952,P2024,,2023-09-05,500.00,0.00,Contribution to Federal Candidate,011,C00632067,Ron Estes For Congress,H8KS04112,Estes,Ron,,Rep.,,H,KS,04,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11621115,,,CCM,Friends To Elect Dr. Greg Murphy To Congress,,,,,,PO Box 1131,,Greenville,NC,27835,P2024,,2023-09-05,1000.00,0.00,Contribution to Federal Candidate,011,C00697649,Friends To Elect Dr. Greg Murphy To Congress,H0NC03172,Murphy,Gregory,F.,Rep.,M.D.,H,NC,03,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11627473,,,CCM,Sinema For Arizona,,,,,,PO Box 7586,,Phoenix,AZ,85011,P2024,,2023-09-18,1500.00,0.00,Contribution to Federal Candidate,011,C00508804,Sinema For Arizona,S8AZ00197,Sinema,Kyrsten,,Sen.,,S,AZ,,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11627474,,,CCM,Delbene For Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2023-09-18,1000.00,0.00,Contribution to Federal Candidate,011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11627475,,,CCM,Dr Kim Schrier For Congress,,,,,,PO Box 2728,,Issaquah,WA,98027,P2024,,2023-09-18,1000.00,0.00,Contribution to Federal Candidate,011,C00652628,Dr Kim Schrier For Congress,H8WA08189,Schrier,Kim,,Rep.,M.D.,H,WA,08,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11627476,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 1566,,Indio,CA,92202,P2024,,2023-09-18,1000.00,0.00,Contribution to Federal Candidate,011,C00502575,Dr. Raul Ruiz For Congress,H2CA36439,Ruiz,Raul,,Rep.,M.D.,H,CA,25,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11631049,,,CCM,Anna Eshoo For Congress,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,P2024,,2023-09-18,1500.00,0.00,Contribution to Federal Candidate,011,C00258475,Anna Eshoo For Congress,H8CA12098,Eshoo,Anna,G.,Rep.,,H,CA,16,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11631050,,,CCM,Buddy Carter For Congress,,,,,,PO Box 10570,,Savannah,GA,31412,P2024,,2023-09-18,1000.00,0.00,Contribution to Federal Candidate,011,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,Contribution to Federal Candidate
SB23,C00306449,11631051,,,CCM,Jay Obernolte For Congress,,,,,,824 S Milledge Ave Ste 101,,Athens,CA,30605,P2024,,2023-09-18,1000.00,0.00,Contribution to Federal Candidate,011,C00720078,Jay Obernolte For Congress,H0CA08135,Obernolte,Jay,,Rep.,,H,CA,23,,,,,,,,Contribution to Federal Candidate
