form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00676064,SB21B.5480,,,ORG,Around the Corner,,,,,,18616 Detroit Ave.,,Lakewood,OH,44107,,,2024-07-01,464.00,,Debate Watch party,003,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5482,,,IND,,Unitemized,Unitemized,,,,,,,,,,,2024-07-05,216.29,,4th of July Parade expenses,001,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5484,,,IND,,Unitemized,Unitemized,,,,,,,,,,,2024-07-29,99.33,,Office Supplies from Staples,001,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5485,,,IND,,Unitemized,Unitemized,,,,,,,,,,,2024-08-01,174.38,,Summer Supper expenses,003,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5486,,,IND,,Unitemized,Unitemized,,,,,,,,,,,2024-08-01,200.00,,Summer Supper musician payment ,003,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5487,,,IND,,Unitemized,Unitemized,,,,,,,,,,,2024-08-02,200.00,,Summer Supper musician payment ,003,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5490,,,IND,,Unitemized,Unitemized,,,,,,,,,,,2024-08-09,73.41,,Pizza for board meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5491,,,IND,,Unitemized,Unitemized,,,,,,,,,,,2024-08-09,200.00,,Summer Supper musician payment,003,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5488,,,ORG,Vosh,,,,,,18515 Detroit Ave.,,Lakewood,OH,44107,,,2024-08-02,6468.34,,Summer Supper Dinner payment,003,,,,,,,,,,,,,,,,,,,
SB21B,C00676064,SB21B.5483,,,ORG,Wix.com,,,,,,Po Box 40190,,San Francisco,CA,94110,,,2024-07-29,375.84,,Website payments,,,,,,,,,,,,,,,,,,,,
