form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00410308,500279165,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2024-03-19,1000.00,0.00,Contribution,011,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00410308,500279190,,,CCM,Bonnie Watson Coleman for Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2024-03-20,2500.00,0.00,Contribution,011,C00558437,,,COLEMAN,BONNIE,WATSON,,,H,NJ,12,,,,,,,,
SB23,C00410308,500279159,,,COM,Democratic Congressional Campaign Committee (DCCC),,,,,,C00000935 S 430 CAPITOL St SE,,Washington,DC,20003,O2024,,2024-03-20,25000.00,0.00,Contribution,011,,Democratic Congressional Campaign Committee (DCCC),,,,,,,,,,,,,,,,,
SB23,C00410308,500279170,,,CCM,Friends of Lucy McBath,,,,,,2221 Peachtree Rd NE,Ste Pm D,Atlanta,GA,303091133,P2024,,2024-03-20,1000.00,0.00,Contribution,011,C00672295,,,MCBATH,LUCIA,MS.,,,H,GA,06,,,,,,,,
SB23,C00410308,500279162,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,P2024,,2024-03-20,1000.00,0.00,Contribution,011,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,,
SB23,C00410308,500279164,,,CCM,Josh Riley for Congress,,,,,,PO Box 836,,Ithaca,NY,148510836,P2024,,2024-03-20,1000.00,0.00,Contribution,011,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
SB23,C00410308,500279189,,,CCM,Kaptur for Congress,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-03-20,1000.00,0.00,Contribution,011,C00154625,,,KAPTUR,MARCY,M.C.,,,H,OH,09,,,,,,,,
SB23,C00410308,500279160,,,CCM,Michelle Vallejo for Congress,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-03-20,1000.00,0.00,Contribution,011,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00410308,500279161,,,CCM,Mondaire For Congress,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,P2024,,2024-03-20,1000.00,0.00,Contribution,011,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00410308,500279163,,,CCM,Rudy Salas for Congress,,,,,,PO Box 42257,,Bakersfield,CA,933842257,G2024,,2024-03-20,1000.00,0.00,Contribution,011,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,
