form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00448373,SB23.I17346,,,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,PO BOX 2059,,LEXINGTON,KY,40588,G2024,,2024-05-28,5000.00,,CAMPAIGN CONTRIBUTION,,C00467571,,H0KY06104,BARR,GARLAND,ANDY,,,H,KY,06,  ,,,,,,,
SB23,C00448373,SB23.I17348,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO BOX 10570,,SAVANNAH,GA,31412,G2024,,2024-05-28,5000.00,,CAMPAIGN CONTRIBUTION,,C00543967,,H4GA01039,CARTER,EARL,LEROY,,,H,GA,01,  ,,,,,,,
SB23,C00448373,SB23.I17347,,,CCM,CLIFF BENTZ FOR CONGRESS,,,,,,660 MORGAN AVE,,ONTARIO,OR,97914,G2024,,2024-05-28,5000.00,,CAMPAIGN CONTRIBUTION,,C00725465,,H0OR02127,BENTZ,CLIFF,,,,H,OR,02,  ,,,,,,,
SB23,C00448373,SB23.I17349,,,CCM,"CLYDE FOR CONGRESS, INC.",,,,,,PO BOX 888,,JEFFERSON,GA,305490888,G2024,,2024-05-28,5000.00,,CAMPAIGN CONTRIBUTION,,C00740100,,H0GA09246,CLYDE,ANDREW,,,,H,GA,09,  ,,,,,,,
SB23,C00448373,SB23.I17350,,,CCM,COLLINS FOR CONGRESS,,,,,,PO BOX 6491,,ATHENS,GA,30604,G2024,,2024-05-28,5000.00,,CAMPAIGN CONTRIBUTION,,C00544684,,H4GA10071,COLLINS,MICHAEL,A,,JR,H,GA,10,  ,,,,,,,
SB23,C00448373,SB23.I17351,,,CCM,COMER FOR CONGRESS,,,,,,P.O. BOX 338,,TOMPKINSVILLE,KY,42167,G2024,,2024-05-28,5000.00,,CAMPAIGN CONTRIBUTION,,C00588764,,H6KY01110,COMER,JAMES,,,,H,KY,01,  ,,,,,,,
SB23,C00448373,SB23.I17345,,,CCM,RICK W. ALLEN FOR CONGRESS,,,,,,P. O. BOX 338,,AUGUSTA,GA,30903,G2024,,2024-05-28,5000.00,,CAMPAIGN CONTRIBUTION,,C00504019,,H2GA12121,ALLEN,RICHARD,W,,,H,GA,12,  ,,,,,,,
SB23,C00448373,SB23.I17361,,,CCM,AUSTIN SCOTT FOR CONGRESS INC,,,,,,PO BOX 2530,,TIFTON,GA,31793,G2024,,2024-05-29,5000.00,,CAMPAIGN CONTRIBUTION,,C00482737,,H0GA08099,SCOTT,JAMES,AUSTIN,,,H,GA,08,  ,,,,,,,
SB23,C00448373,SB23.I17356,,,CCM,BRAD KNOTT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,276247275,G2024,,2024-05-29,5000.00,,CAMPAIGN CONTRIBUTION,,C00855361,,H4NC13116,KNOTT,BRAD,,,,H,NC,13,  ,,,,,,,
SB23,C00448373,SB23.I17366,,,CCM,CAROL FOR CONGRESS,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,G2024,,2024-05-29,5000.00,,CAMPAIGN CONTRIBUTION,,C00653220,,H8WV03097,MILLER,CAROL,DEVINE,,,H,WV,01,  ,,,,,,,
