form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00524314,SB23.I14903,,,CCM,ABE FOR ARIZONA,,,,,,PO BOX 2135,,PEORIA,AZ,85380,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00853986,,H4AZ08108,HAMADEH,ABRAHAM,,,,H,AZ,08,  ,,,,,,,
SB23,C00524314,SB23.I14887,,,CCM,BRAD KNOTT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,276247275,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00855361,,H4NC13116,KNOTT,BRAD,,,,H,NC,13,  ,,,,,,,
SB23,C00524314,SB23.I14890,,,CCM,BRANDON GILL FOR TEXAS,,,,,,P.O. BOX 827,,ARLINGTON,VA,22216,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00857359,,H4TX26149,GILL,BRANDON,,,,H,TX,26,  ,,,,,,,
SB23,C00524314,SB23.I14896,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00872473,,H4GA03126,JACK,BRIAN,,,,H,GA,03,  ,,,,,,,
SB23,C00524314,SB23.I14889,,,CCM,CRAIG GOLDMAN FOR CONGRESS,,,,,,PO BOX 100039,,FORT WORTH,TX,76185,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00855528,,H4TX12065,GOLDMAN,CRAIG,,,,H,TX,12,  ,,,,,,,
SB23,C00524314,SB23.I14891,,,CCM,DAVE TAYLOR FOR CONGRESS,,,,,,9856 ARCHER LN,,DUBLIN,OH,43017,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00860213,,H4OH02248,TAYLOR,DAVID,,,,H,OH,02,  ,,,,,,,
SB23,C00524314,SB23.I14904,,,CCM,DEREK SCHMIDT FOR CONGRESS,,,,,,PO BOX 4010,,TOPEKA,KS,66604,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00877373,,H4KS02164,SCHMIDT,DEREK,,,,H,KS,02,  ,,,,,,,
SB23,C00524314,SB23.I14868,,,CCM,"DERRICK ANDERSON FOR VA, INC.",,,,,,PO BOX 330,,FREDERICKSBURG,VA,22404,G2024,,2024-08-27,2500.00,,CONTRIBUTION,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB23,C00524314,SB23.I14867,,,CCM,ELECTGABEEVANS.COM,,,,,,PO BOX 350608,,WESTMINSTER,CO,80035,G2024,,2024-08-27,1000.00,,CONTRIBUTION,,C00849844,,H4CO08034,EVANS,TIMOTHY,GABRIEL JOSEPH,,,H,CO,08,  ,,,,,,,
SB23,C00524314,SB23.I14898,,,CCM,FEDORCHAK FOR ND,,,,,,PO BOX 2422,,BISMARCK,ND,58502,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00869370,,H4ND00061,FEDORCHAK,JULIE,,,,H,ND,,  ,,,,,,,
SB23,C00524314,SB23.I14888,,,CCM,FRIENDS OF TIM MOORE,,,,,,PO BOX 97275,,RALEIGH,NC,276247275,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00856005,,H4NC14015,MOORE,TIM,,,,H,NC,14,  ,,,,,,,
SB23,C00524314,SB23.I14901,,,CCM,JEFF CRANK FOR CONGRESS,,,,,,9235 N UNION BLVD,STE 150-164,COLORADO SPRINGS,CO,80920,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00865592,,H6CO05142,CRANK,JEFF,,,,H,CO,05,  ,,,,,,,
SB23,C00524314,SB23.I14862,,,CCM,JEFF HURD FOR CONGRESS,,,,,,2695 PATTERSON ROAD,,GRAND JUNCTION,CO,81506,G2024,,2024-08-27,5000.00,,CONTRIBUTION,,C00848333,,H4CO03357,HURD,JEFFREY,,,,H,CO,03,  ,,,,,,,
SB23,C00524314,SB23.I14866,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-08-27,2000.00,,CONTRIBUTION,,C00853499,,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,  ,,,,,,,
SB23,C00524314,SB23.I14864,,,CCM,MACKENZIE FOR CONGRESS COMMITTEE,,,,,,PO BOX 747,,EMMAUS,PA,18049,G2024,,2024-08-27,3000.00,,CONTRIBUTION,,C00846501,,H8PA15195,MACKENZIE,RYAN,EDWARD,,,H,PA,07,  ,,,,,,,
SB23,C00524314,SB23.I14885,,,CCM,MARK HARRIS FOR CONGRESS,,,,,,PO BOX 1350,,NORWOOD,NC,28128,G2024,,2024-09-13,1000.00,,CONTRIBUTION,,C00850404,,H4NC08066,HARRIS,MARK,E,,,H,NC,08,  ,,,,,,,
