form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00479824,SE.7615,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-01,642.32,2024-07-01,2819.28,a-frame signs,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7624,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-05,34.32,2024-07-05,3068.60,magnets,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7625,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-05,25.35,2024-07-05,3093.95,sticky note tabs,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7626,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-07,31.67,2024-07-07,3125.62,"biden mask, hospital gown",007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7627,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-07,64.78,2024-07-07,3190.40,"mannequiin, walker",007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7628,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-07,42.39,2024-07-07,3232.79,sign boards,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7629,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-07,103.73,2024-07-07,3336.52,"cloth, iron-on transfer",007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7630,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-07,13.77,2024-07-07,3350.29,masking tape dispenser,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7631,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-08,10.59,2024-07-08,3360.88,inflatable walker,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7633,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-09,43.29,2024-07-09,3504.17,"index cards, mental health shirt",007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7634,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-09,40.39,2024-07-09,3544.56,mailing tube,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7635,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-10,33.85,2024-07-10,3578.41,"balloons, inflator",007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7636,,,ORG,Amazon,,,,,,410 Terry Ave North,,Seattle,WA,98109,G2024,,2024-07-12,139.91,2024-07-12,3718.32,A-frame sign (original style),007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7622,,,ORG,Sign Rocket,,,,,,340 Broadway Ave,,St. Paul,MN,55071,G2024,,2024-07-03,215.00,2024-07-03,3034.28,signs for august,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
SE,C00479824,SE.7632,,,ORG,Sign Rocket,,,,,,340 Broadway Ave,,St. Paul,MN,55071,G2024,,2024-07-09,100.00,2024-07-09,3460.88,wires,007,C00479824,S,P80001571,TRUMP,DONALD J.,,,,P,,,nakagiri,wes,,,,2024-08-09,
