form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00784025,B-81234,,,ORG,United Healthcare,,,,,,9900 Bren Road E,,Minnetonka,MN,55343,,,2023-01-05,3184.91,,Health Insurance,001,,,,,,,,,,,,,,,,,,,
SB21B,C00784025,B-81238,,,ORG,"CommonCentsConsulting, LLC",,,,,,PO Box 313,,Maricopa,AZ,85139,,,2023-01-10,1698.51,,Compliance & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00784025,B-81241,,,ORG,Contrast Media LLC,,,,,,97 4th St,,Brooklyn,NY,11249,,,2023-01-10,2400.00,,Podcast Production,001,,,,,,,,,,,,,,,,,,,
SB21B,C00784025,B-81239,,,ORG,Travelers,,,,,,Dept 98856,PO Box 660333,Dallas,TX,75266,,,2023-01-10,287.00,,Workers Comp Insurance,001,,,,,,,,,,,,,,,,,,,
SB21B,C00784025,B-81240,,,ORG,Van Ness Creative Strategies,,,,,,1 Huntington Quadrangle Ste 4S05,,Melville,NY,11747,,,2023-01-10,13731.80,,Digital Consulting and Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00784025,B-81253,,,ORG,Gusto,,,,,,500 Third St Ste 405,,San Francisco,CA,94107,,,2023-01-13,3313.37,,Payroll Taxes,001,,,,,,,,,,,,,,,,,,,
SB21B,C00784025,B-81254,,,ORG,Gusto,,,,,,500 Third St Ste 405,,San Francisco,CA,94107,,,2023-01-13,5518.21,,Payroll - See Memos,001,,,,,,,,,,,,,,,,,,,
SB21B,C00784025,B-81255,B-81254,,IND,,Jackson,Rebecka,,,,18 Bon Aire Dr,,Saint Louis,MO,63132,,,2023-01-13,5518.21,,Payroll,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00784025,B-81243,,,IND,,Jackson,Rebecka,,,,18 Bon Aire Dr,,Saint Louis,MO,63132,,,2023-01-13,4291.71,,Reimbursed Travel and Office Expenses - See Memos if Itemized,001,,,,,,,,,,,,,,,,,,,
SB21B,C00784025,B-81244,B-81243,,ORG,American Airlines,,,,,,1 Skyview Drive,,Fort Worth,TX,76155,,,2023-01-13,441.60,,Airfare,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Rebecka Jackson
