form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00329185,4681847,,,CCM,Tina Smith For Minnesota,,,,,,P.O. Box 14362,,Saint Paul,MN,55114,G2024,,2024-09-12,2000.00,0.00,Contribution to Federal Candidate,011,C00663781,Tina Smith For Minnesota,S8MN00578,Smith,Tina,,Sen.,,S,MN,,,,,,,,,Contribution to Federal Candidate
SB23,C00329185,4681848,,,COM,Moran Victory Committee,,,,,,PO BOX 541,,BELLEVILLE,KS,`66935,,,2024-09-12,2500.00,0.00,Contribution to a JFC,011,,,,,,,,,,,,,,,,,,,Contribution to a JFC
SB23,C00329185,4681849,,,CCM,Moran For Kansas,,,,,,PO Box 541,,Belleville,KS,669350541,P2028,,2024-09-12,2500.00,0.00,Contribution to Federal Candidate Allocation from Moran Victory Committee 9/10/24,011,C00458315,Moran For Kansas,S0KS00091,Moran,Jerry,,Sen.,,S,KS,,,,,,,,X,(Memo Entry)
SB23,C00329185,4683382,,,CCM,Bonnie Watson Coleman For Congress,,,,,,600 Pennsylvania Ave Se,#15180,Washington,NJ,20003,G2024,,2024-09-24,1000.00,0.00,Contribution to Federal Candidate,011,C00558437,Bonnie Watson Coleman For Congress,H4NJ12149,Watson Coleman,Bonnie,,Rep.,,H,NJ,12,,,,,,,,Contribution to Federal Candidate
SB23,C00329185,4683383,,,CCM,Barragan For Congress,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,G2024,,2024-09-24,2500.00,0.00,Contribution to Federal Candidate,011,C00577353,Barragan For Congress,H6CA44103,Barragan,Nanette,Diaz,Rep.,,H,CA,44,,,,,,,,Contribution to Federal Candidate
SB23,C00329185,4683384,,,CCM,Sharice For Congress,,,,,,13851 W. 63rd St.,Num 303,Shawnee,KS,66216,G2024,,2024-09-24,2500.00,0.00,Contribution to Federal Candidate,011,C00670034,Sharice For Congress,H8KS03155,Davids,Sharice,,Rep.,,H,KS,03,,,,,,,,Contribution to Federal Candidate
SB23,C00329185,4683386,,,CCM,Nellie Pou for Congress,,,,,,PO BOX 2696,,PATERSON,NJ,07509,G2024,,2024-09-24,2000.00,0.00,Contribution to Federal Candidate,011,C00887547,Nellie Pou for Congress,H4NJ09194,Pou,Nellie,,,,H,NJ,09,,,,,,,,Contribution to Federal Candidate
SB23,C00329185,4683387,,,COM,Kaine Victory Fund,,,,,,1490-5A Quarterpath Rd #272,,Arlington,VA,23185,,,2024-09-24,1000.00,0.00,Contribution to a JFC,011,,,,,,,,,,,,,,,,,,,Contribution to a JFC
SB23,C00329185,4683391,,,COM,Lonestar Victory Fund,,,,,,PO BOX 13026,,AUSTIN,TX,78711,,,2024-09-24,2500.00,0.00,Contribution to a JFC,011,,,,,,,,,,,,,,,,,,,Contribution to a JFC
SB23,C00329185,4683393,,,CCM,Lou Correa For Congress,,,,,,3230 Arena Blvd,Ste 245-416,Sacramento,CA,95834,G2024,,2024-09-24,1000.00,0.00,Contribution to Federal Candidate,011,C00578302,Lou Correa For Congress,H6CA46116,Correa,Lou,,Rep.,,H,CA,46,,,,,,,,Contribution to Federal Candidate
SB23,C00329185,4683394,,,CCM,Elizabeth Pannill Fletcher For Congress,,,,,,3262 Westheimer Rd,#636,Houston,TX,77098,G2024,,2024-09-24,2500.00,0.00,Contribution to Federal Candidate,011,C00640045,Elizabeth Pannill Fletcher For Congress,H8TX07140,Fletcher,Lizzie,,Rep.,,H,TX,07,,,,,,,,Contribution to Federal Candidate
