form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00111534,SB23.12389,,,CCM,CASSIDY LEADERSHIP FUND,,,,,,PO BOX 80505,,BATON ROUGE,LA,70898,G2026,,2024-06-20,1000.00,,Contribution,,C00771543,CASSIDY LEADERSHIP FUND,,,,,,,,,,,,,,,,,
SB23,C00111534,SB23.12387,,,CCM,CINDY HYDE-SMITH FOR US SENATE,,,,,,PO BOX 2930,,JACKSON,MS,39207,G2024,,2024-05-20,2000.00,,Contribution,,C00675348,CINDY HYDE-SMITH FOR US SENATE,,,,,,,S,MS,00,,,,,,,,
SB23,C00111534,SB23.12403,,,COM,CLEO FIELDS FOR CONGRESS,,,,,,2147 GOVERNMENT ST,,BATON ROUGE,LA,70806,P2024,,2024-06-24,2500.00,,Contribution,,C00868513,,,,,,,,,,,,,,,,,,
SB23,C00111534,SB23.12386,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,P2024,,2024-05-28,1000.00,,Contribution,,C00379735,COLE FOR CONGRESS,,,,,,,H,OK,04,,,,,,,,
SB23,C00111534,SB23.12406,,,PAC,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,,,,,,PO BOX 80505,,BATON ROUGE,LA,70898,,,2024-05-20,2500.00,,Contribution,,C00480228,,,,,,,,,,,,,,,,,,
SB23,C00111534,SB23.12385,,,CCM,DALE STRONG FOR CONGRESS,,,,,,P.O. BOX 18502,,HUNTSVILLE,AL,35804,G2024,,2024-05-28,2500.00,,Contribution,,C00774281,DALE STRONG FOR CONGRESS,,,,,,,H,AL,05,,,,,,,,
SB23,C00111534,SB23.12388,,,PAC,HIGGINS VICTORY COMMITTEE,,,,,,228 S WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,G2024,,2024-06-17,1500.00,,Contribution,,C00776708,HIGGINS VICTORY COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00111534,SB23.12383,,,CCM,JOHN KENNEDY FOR US SENATE INC,,,,,,8550 UNITED PLAZA BLVD SUITE 1001,,BATON ROUGE,LA,70809,,,2024-05-08,5000.00,,Contribution,,C00396044,JOHN KENNEDY FOR US SENATE INC,,,,,,,S,LA,00,,,,,,,,
SB23,C00111534,SB23.12382,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,P2024,,2024-04-01,1000.00,,Contribution,,C00766428,JULIA LETLOW FOR CONGRESS,,,,,,,H,LA,05,,,,,,,,
SB23,C00111534,SB23.12405,,,PAC,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,,,,,PO BOX 30844,,BETHESDA,MD,20824,P2024,,2024-06-04,1000.00,,Contribution,,C00563726,,,,,,,,,,,,,,,,,,
SB23,C00111534,SB23.12400,,,PAC,PERIMETER PAC,,,,,,124 WASHINGTON STREET,SUITE 101,FOXBORO,MA,02035,,,2024-05-02,1000.00,,Contribution,,C00544254,PERIMETER PAC,,,,,,,,,,,,,,,,,
SB23,C00111534,SB23.12401,,,COM,TEAM WICKER,,,,,,120 NORTH CONGRESS STREET,SUITE 800,JACKSON,MS,39201,G2024,,2024-06-25,3000.00,,Contribution,,C00443218,WICKER FOR SENATE,,,,,,,S,MS,00,,,,,,,,
SB23,C00111534,SB23.12384,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-05-20,1000.00,,Contribution,,C00548180,WESTERMAN FOR CONGRESS,,,,,,,H,AR,04,,,,,,,,
