form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00547679,500399341,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,G2024,,2024-10-21,2323.23,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399342,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,G2024,,2024-10-28,7562.71,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399343,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,G2024,,2024-11-01,9317.40,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399344,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,G2024,,2024-11-04,1912.47,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399345,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,G2024,,2024-11-06,363.64,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399346,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,G2024,,2024-11-12,5.34,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399347,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,G2024,,2024-11-18,58.78,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399348,,,ORG,Blue Summit Solutions,,,,,,9374 E 60Th Ave,,Denver,CO,802382347,G2024,,2024-10-21,1000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399349,,,ORG,Blue Summit Solutions,,,,,,9374 E 60Th Ave,,Denver,CO,802382347,G2024,,2024-11-13,1000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399350,,,ORG,Democracy Engine,,,,,,237 Florida Ave NW,,Washington,DC,200011801,G2024,,2024-11-05,12.15,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399351,,,ORG,First Interstate Bank,,,,,,PO Box 30918,,Billings,MT,591160918,G2024,,2024-10-17,10.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399352,,,ORG,First Interstate Bank,,,,,,PO Box 30918,,Billings,MT,591160918,G2024,,2024-10-18,10.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00547679,500399353,,,ORG,First Interstate Bank,,,,,,PO Box 30918,,Billings,MT,591160918,G2024,,2024-10-21,10.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
