form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00547679,500399321,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,G2024,,2024-10-22,8326.74,0.00,Joint Fundraising Transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399322,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,G2024,,2024-10-29,33501.52,0.00,Joint Fundraising Transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399323,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,G2024,,2024-11-04,14564.11,0.00,Joint Fundraising Transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399324,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,G2024,,2024-11-14,4572.49,0.00,Joint Fundraising Transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399325,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,G2024,,2024-10-22,163986.31,0.00,Joint Fundraising Transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399326,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,G2024,,2024-10-28,93534.57,0.00,Joint Fundraising Transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399327,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,G2024,,2024-10-29,87416.94,0.00,Joint Fundraising Transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399328,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,G2024,,2024-11-04,172533.84,0.00,Joint Fundraising Transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399329,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,G2024,,2024-11-14,31365.80,0.00,Joint Fundraising Transfer,,C00010033,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399330,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-10-22,87850.50,0.00,Joint Fundraising Transfer,,C00412304,,,Tester,R.,Jon,,,S,MT,00,,,,,,,,
SB22,C00547679,500399331,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-10-28,63523.61,0.00,Joint Fundraising Transfer,,C00412304,,,Tester,R.,Jon,,,S,MT,00,,,,,,,,
SB22,C00547679,500399332,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-10-29,65386.08,0.00,Joint Fundraising Transfer,,C00412304,,,Tester,R.,Jon,,,S,MT,00,,,,,,,,
SB22,C00547679,500399333,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-11-04,70267.64,0.00,Joint Fundraising Transfer,,C00412304,,,Tester,R.,Jon,,,S,MT,00,,,,,,,,
SB22,C00547679,500399334,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-11-14,18036.49,0.00,Joint Fundraising Transfer,,C00412304,,,Tester,R.,Jon,,,S,MT,00,,,,,,,,
SB22,C00547679,500399335,,,PAC,TREASURE STATE PAC,,,,,,PO Box 76187,,Washington,DC,200136187,G2024,,2024-10-22,10514.25,0.00,Joint Fundraising Transfer,,C00433680,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399336,,,PAC,TREASURE STATE PAC,,,,,,PO Box 76187,,Washington,DC,200136187,G2024,,2024-10-28,10029.29,0.00,Joint Fundraising Transfer,,C00433680,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399337,,,PAC,TREASURE STATE PAC,,,,,,PO Box 76187,,Washington,DC,200136187,G2024,,2024-10-29,13349.87,0.00,Joint Fundraising Transfer,,C00433680,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399338,,,PAC,TREASURE STATE PAC,,,,,,PO Box 76187,,Washington,DC,200136187,G2024,,2024-11-04,17103.42,0.00,Joint Fundraising Transfer,,C00433680,,,,,,,,,,,,,,,,,,
SB22,C00547679,500399339,,,PAC,TREASURE STATE PAC,,,,,,PO Box 76187,,Washington,DC,200136187,G2024,,2024-11-14,8737.15,0.00,Joint Fundraising Transfer,,C00433680,,,,,,,,,,,,,,,,,,
