form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00326389,18395375,,,COM,Shirts for Idaho,,,,,,835 Mann Creek Road,,Weiser,ID,83672,,,2024-09-19,250.00,0.00,"John Shirts, STATE HOUSE 9th ID",011,,,,Shirts,John,,,,,,,,,,,,,,"John Shirts, STATE HOUSE 9th ID"
SB29,C00326389,18395376,,,COM,Berch 4 Idaho,,,,,,13328 West Engelmann Drive,,Boise,ID,83713,,,2024-09-19,250.00,0.00,"Steve Berch, STATE HOUSE 15th ID",011,,,,Berch,Steve,,ID Rep.,,,,,,,,,,,,"Steve Berch, STATE HOUSE 15th ID"
SB29,C00326389,18395377,,,COM,Manwaring for Idaho,,,,,,1469 W Quinn Road,,Pocatello,ID,83202,,,2024-09-19,300.00,0.00,"Dustin Manwaring, STATE HOUSE 29th ID",011,,,,Manwaring,Dustin,,ID Rep.,,,,,,,,,,,,"Dustin Manwaring, STATE HOUSE 29th ID"
SB29,C00326389,18395378,,,COM,Cannon for Idaho,,,,,,1300 Lyn Drive,,Blackfoot,ID,83221,,,2024-09-19,250.00,0.00,"David Cannon, STATE HOUSE 31st ID",011,,,,Cannon,David,,ID Rep.,,,,,,,,,,,,"David Cannon, STATE HOUSE 31st ID"
SB29,C00326389,18395379,,,COM,Vote Doug O,,,,,,P.O. Box 810,,Hayden,ID,83835,,,2024-09-19,350.00,0.00,"Doug Okuniewicz, STATE SENATE 3rd ID",011,,,,Okuniewicz,Doug,,ID Sen.,,,,,,,,,,,,"Doug Okuniewicz, STATE SENATE 3rd ID"
SB29,C00326389,18395380,,,COM,Idaho Rising,,,,,,480 N. Plummer Rd.,,Star,ID,83669,,,2024-09-19,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00326389,18395381,,,COM,Zito for Idaho,,,,,,8821 Old Highway 30,,Hammett,ID,83627,,,2024-09-19,250.00,0.00,"Christy Zito, STATE SENATE 23rd ID",011,,,,Zito,Christy,,ID Rep.,,,,,,,,,,,,"Christy Zito, STATE SENATE 23rd ID"
SB29,C00326389,18395382,,,COM,Brandon Shippy for State Senator,,,,,,4095 Highway 30 W,,New Plymouth,ID,83655,,,2024-09-19,250.00,0.00,"Brandon Shippy, STATE SENATE 9th ID",011,,,,Shippy,Brandon,,ID Sen.,,,,,,,,,,,,"Brandon Shippy, STATE SENATE 9th ID"
SB29,C00326389,18395383,,,COM,Camille for Idaho,,,,,,2317 Terrace Dr.,,Caldwell,ID,83605,,,2024-09-19,250.00,0.00,"Camille Blaylock, STATE SENATE 11th ID",011,,,,Blaylock,Camille,,,,,,,,,,,,,,"Camille Blaylock, STATE SENATE 11th ID"
SB29,C00326389,18395384,,,COM,C. Scott Grow for Idaho,,,,,,4250 W. Sugarberry Ct.,,Eagle,ID,83616,,,2024-09-19,250.00,0.00,"C. Scott Grow, STATE SENATE 14th ID",011,,,,Grow,C. Scott,,,,,,,,,,,,,,"C. Scott Grow, STATE SENATE 14th ID"
SB29,C00326389,18395385,,,COM,Lori Den Hartog for Senate,,,,,,P.O. Box 267,,Meridian,ID,83680,,,2024-09-19,250.00,0.00,"Lori Hartog, STATE SENATE 22nd ID",011,,,,Hartog,Lori,Den,,,,,,,,,,,,,"Lori Hartog, STATE SENATE 22nd ID"
SB29,C00326389,18395386,,,COM,Roberts for Idaho,,,,,,1235 Kinghorn Rd.,,Pocatello,ID,83201,,,2024-09-19,250.00,0.00,"Nate Roberts, STATE HOUSE 29th ID",011,,,,Roberts,Nate,,,,,,,,,,,,,,"Nate Roberts, STATE HOUSE 29th ID"
SB29,C00326389,18395387,,,COM,Van Burtenshaw for Idaho,,,,,,1329 East 1500 North,,Terreton,ID,83450,,,2024-09-19,250.00,0.00,"Van Burtenshaw, STATE SENATE 31st ID",011,,,,Burtenshaw,Van,,ID Rep.,,,,,,,,,,,,"Van Burtenshaw, STATE SENATE 31st ID"
SB29,C00326389,18395388,,,COM,Lori McCann for Idaho,,,,,,1027 Bryden Avenue,,Lewiston,ID,83501,,,2024-09-19,350.00,0.00,"Lori McCann, STATE HOUSE 6th ID",011,,,,McCann,Lori,,ID Rep.,,,,,,,,,,,,"Lori McCann, STATE HOUSE 6th ID"
SB29,C00326389,18395389,,,COM,Committee to Elect Judy Boyle,,,,,,P.O. Box 57,,Midvale,ID,83645,,,2024-09-19,250.00,0.00,"Judy Boyle, STATE HOUSE 9th ID",011,,,,Boyle,Judy,,,,,,,,,,,,,,"Judy Boyle, STATE HOUSE 9th ID"
SB29,C00326389,18395390,,,COM,Palmer for Idaho,,,,,,3239 N Dixon Ave,,Meridian,ID,83646,,,2024-09-19,350.00,0.00,"Joe Palmer, STATE HOUSE 20th ID",011,,,,Palmer,Joe,,,,,,,,,,,,,,"Joe Palmer, STATE HOUSE 20th ID"
SB29,C00326389,18395391,,,COM,Raymond4Idaho,,,,,,3352 East 750 North,,Menan,ID,83434,,,2024-09-19,300.00,0.00,"Jerald Raymond, STATE HOUSE 31st ID",011,,,,Raymond,Jerald,,ID Rep.,,,,,,,,,,,,"Jerald Raymond, STATE HOUSE 31st ID"
SB29,C00326389,18395392,,,COM,Stephanie Mickelsen for Idaho,,,,,,9088 North River Road,,Idaho Falls,ID,83402,,,2024-09-19,250.00,0.00,"Stephanie Mickelsen, STATE HOUSE 32nd ID",011,,,,Mickelsen,Stephanie,,ID Rep.,,,,,,,,,,,,"Stephanie Mickelsen, STATE HOUSE 32nd ID"
SB29,C00326389,18395393,,,COM,Committee to Elect Wendy Horman,,,,,,1860 Heather Circle,,Idaho Falls,ID,83406,,,2024-09-19,500.00,0.00,"Wendy Horman, STATE HOUSE 32nd ID",011,,,,Horman,Wendy,,ID Rep.,,,,,,,,,,,,"Wendy Horman, STATE HOUSE 32nd ID"
SB29,C00326389,18395394,,,COM,Andrus for Idaho,,,,,,6948 East Old Oregon Trail Road,,Lava Hot Springs,ID,83246,,,2024-09-19,350.00,0.00,"Kevin Andrus, STATE HOUSE 35th ID",011,,,,Andrus,Kevin,,,,,,,,,,,,,,"Kevin Andrus, STATE HOUSE 35th ID"
SB29,C00326389,18395395,,,COM,Mark Harris for Senate,,,,,,1619 Eight Mile Creek Road,,Soda Springs,ID,83276,,,2024-09-19,350.00,0.00,"Mark Harris, STATE SENATE 35th ID",011,,,,Harris,Mark,,ID Sen.,,,,,,,,,,,,"Mark Harris, STATE SENATE 35th ID"
